a, Fruling'
3.846 , 16.869
3.847 , 16.8548
3.848 , 16.8406
3.849 , 16.8264
3.85 , 16.8121
3.851 , 16.7979
3.852 , 16.7836
3.853 , 16.7693
3.854 , 16.755
3.855 , 16.7407
3.856 , 16.7264
3.857 , 16.7121
3.858 , 16.6977
3.859 , 16.6834
3.86 , 16.669
3.861 , 16.6546
3.862 , 16.6402
3.863 , 16.6258
3.864 , 16.6113
3.865 , 16.5969
3.866 , 16.5824
3.867 , 16.568
3.868 , 16.5535
3.869 , 16.539
3.87 , 16.5245
3.871 , 16.5099
3.872 , 16.4954
3.873 , 16.4808
3.874 , 16.4663
3.875 , 16.4517
3.876 , 16.4371
3.877 , 16.4225
3.878 , 16.4079
3.879 , 16.3932
3.88 , 16.3786
3.881 , 16.3639
3.882 , 16.3492
3.883 , 16.3346
3.884 , 16.3199
3.885 , 16.3051
3.886 , 16.2904
3.887 , 16.2757
3.888 , 16.2609
3.889 , 16.2461
3.89 , 16.2314
3.891 , 16.2166
3.892 , 16.2018
3.893 , 16.1869
3.894 , 16.1721
3.895 , 16.1573
3.896 , 16.1424
3.897 , 16.1275
3.898 , 16.1126
3.899 , 16.0978
3.9 , 16.0828
3.901 , 16.0679
3.902 , 16.053
3.903 , 16.038
3.904 , 16.0231
3.905 , 16.0081
3.906 , 15.9931
3.907 , 15.9781
3.908 , 15.9631
3.909 , 15.9481
3.91 , 15.933
3.911 , 15.918
3.912 , 15.9029
3.913 , 15.8878
3.914 , 15.8727
3.915 , 15.8576
3.916 , 15.8425
3.917 , 15.8274
3.918 , 15.8123
3.919 , 15.7971
3.92 , 15.7819
3.921 , 15.7668
3.922 , 15.7516
3.923 , 15.7364
3.924 , 15.7212
3.925 , 15.7059
3.926 , 15.6907
3.927 , 15.6755
3.928 , 15.6602
3.929 , 15.6449
3.93 , 15.6296
3.931 , 15.6143
3.932 , 15.599
3.933 , 15.5837
3.934 , 15.5684
3.935 , 15.553
3.936 , 15.5376
3.937 , 15.5223
3.938 , 15.5069
3.939 , 15.4915
3.94 , 15.4761
3.941 , 15.4607
3.942 , 15.4452
3.943 , 15.4298
3.944 , 15.4143
3.945 , 15.3989
3.946 , 15.3834
3.947 , 15.3679
3.948 , 15.3524
3.949 , 15.3369
3.95 , 15.3213
3.951 , 15.3058
3.952 , 15.2903
3.953 , 15.2747
3.954 , 15.2591
3.955 , 15.2435
3.956 , 15.2279
3.957 , 15.2123
3.958 , 15.1967
3.959 , 15.1811
3.96 , 15.1654
3.961 , 15.1498
3.962 , 15.1341
3.963 , 15.1184
3.964 , 15.1027
3.965 , 15.087
3.966 , 15.0713
3.967 , 15.0556
3.968 , 15.0399
3.969 , 15.0241
3.97 , 15.0084
3.971 , 14.9926
3.972 , 14.9768
3.973 , 14.961
3.974 , 14.9452
3.975 , 14.9294
3.976 , 14.9136
3.977 , 14.8977
3.978 , 14.8819
3.979 , 14.866
3.98 , 14.8502
3.981 , 14.8343
3.982 , 14.8184
3.983 , 14.8025
3.984 , 14.7866
3.985 , 14.7706
3.986 , 14.7547
3.987 , 14.7388
3.988 , 14.7228
3.989 , 14.7068
3.99 , 14.6909
3.991 , 14.6749
3.992 , 14.6589
3.993 , 14.6429
3.994 , 14.6268
3.995 , 14.6108
3.996 , 14.5948
3.997 , 14.5787
3.998 , 14.5626
3.999 , 14.5466
4 , 14.5305
4.001 , 14.5144
4.002 , 14.4983
4.003 , 14.4821
4.004 , 14.466
4.005 , 14.4499
4.006 , 14.4337
4.007 , 14.4176
4.008 , 14.4014
4.009 , 14.3852
4.01 , 14.369
4.011 , 14.3528
4.012 , 14.3366
4.013 , 14.3204
4.014 , 14.3041
4.015 , 14.2879
4.016 , 14.2716
4.017 , 14.2554
4.018 , 14.2391
4.019 , 14.2228
4.02 , 14.2065
4.021 , 14.1902
4.022 , 14.1739
4.023 , 14.1576
4.024 , 14.1412
4.025 , 14.1249
4.026 , 14.1085
4.027 , 14.0922
4.028 , 14.0758
4.029 , 14.0594
4.03 , 14.043
4.031 , 14.0266
4.032 , 14.0102
4.033 , 13.9938
4.034 , 13.9773
4.035 , 13.9609
4.036 , 13.9444
4.037 , 13.928
4.038 , 13.9115
4.039 , 13.895
4.04 , 13.8785
4.041 , 13.862
4.042 , 13.8455
4.043 , 13.829
4.044 , 13.8124
4.045 , 13.7959
4.046 , 13.7793
4.047 , 13.7628
4.048 , 13.7462
4.049 , 13.7296
4.05 , 13.713
4.051 , 13.6964
4.052 , 13.6798
4.053 , 13.6632
4.054 , 13.6466
4.055 , 13.6299
4.056 , 13.6133
4.057 , 13.5966
4.058 , 13.58
4.059 , 13.5633
4.06 , 13.5466
4.061 , 13.5299
4.062 , 13.5132
4.063 , 13.4965
4.064 , 13.4798
4.065 , 13.4631
4.066 , 13.4463
4.067 , 13.4296
4.068 , 13.4128
4.069 , 13.396
4.07 , 13.3793
4.071 , 13.3625
4.072 , 13.3457
4.073 , 13.3289
4.074 , 13.3121
4.075 , 13.2952
4.076 , 13.2784
4.077 , 13.2616
4.078 , 13.2447
4.079 , 13.2279
4.08 , 13.211
4.081 , 13.1941
4.082 , 13.1772
4.083 , 13.1604
4.084 , 13.1435
4.085 , 13.1265
4.086 , 13.1096
4.087 , 13.0927
4.088 , 13.0758
4.089 , 13.0588
4.09 , 13.0419
4.091 , 13.0249
4.092 , 13.0079
4.093 , 12.9909
4.094 , 12.974
4.095 , 12.957
4.096 , 12.94
4.097 , 12.9229
4.098 , 12.9059
4.099 , 12.8889
4.1 , 12.8719
4.101 , 12.8548
4.102 , 12.8378
4.103 , 12.8207
4.104 , 12.8036
4.105 , 12.7865
4.106 , 12.7694
4.107 , 12.7523
4.108 , 12.7352
4.109 , 12.7181
4.11 , 12.701
4.111 , 12.6839
4.112 , 12.6667
4.113 , 12.6496
4.114 , 12.6324
4.115 , 12.6153
4.116 , 12.5981
4.117 , 12.5809
4.118 , 12.5637
4.119 , 12.5465
4.12 , 12.5293
4.121 , 12.5121
4.122 , 12.4949
4.123 , 12.4777
4.124 , 12.4605
4.125 , 12.4432
4.126 , 12.426
4.127 , 12.4087
4.128 , 12.3914
4.129 , 12.3742
4.13 , 12.3569
4.131 , 12.3396
4.132 , 12.3223
4.133 , 12.305
4.134 , 12.2877
4.135 , 12.2704
4.136 , 12.253
4.137 , 12.2357
4.138 , 12.2183
4.139 , 12.201
4.14 , 12.1836
4.141 , 12.1663
4.142 , 12.1489
4.143 , 12.1315
4.144 , 12.1141
4.145 , 12.0967
4.146 , 12.0793
4.147 , 12.0619
4.148 , 12.0445
4.149 , 12.0271
4.15 , 12.0096
4.151 , 11.9922
4.152 , 11.9748
4.153 , 11.9573
4.154 , 11.9398
4.155 , 11.9224
4.156 , 11.9049
4.157 , 11.8874
4.158 , 11.8699
4.159 , 11.8524
4.16 , 11.8349
4.161 , 11.8174
4.162 , 11.7999
4.163 , 11.7824
4.164 , 11.7648
4.165 , 11.7473
4.166 , 11.7297
4.167 , 11.7122
4.168 , 11.6946
4.169 , 11.6771
4.17 , 11.6595
4.171 , 11.6419
4.172 , 11.6243
4.173 , 11.6067
4.174 , 11.5891
4.175 , 11.5715
4.176 , 11.5539
4.177 , 11.5363
4.178 , 11.5186
4.179 , 11.501
4.18 , 11.4834
4.181 , 11.4657
4.182 , 11.448
4.183 , 11.4304
4.184 , 11.4127
4.185 , 11.395
4.186 , 11.3773
4.187 , 11.3597
4.188 , 11.342
4.189 , 11.3243
4.19 , 11.3065
4.191 , 11.2888
4.192 , 11.2711
4.193 , 11.2534
4.194 , 11.2356
4.195 , 11.2179
4.196 , 11.2002
4.197 , 11.1824
4.198 , 11.1646
4.199 , 11.1469
4.2 , 11.1291
4.201 , 11.1113
4.202 , 11.0935
4.203 , 11.0757
4.204 , 11.0579
4.205 , 11.0401
4.206 , 11.0223
4.207 , 11.0045
4.208 , 10.9867
4.209 , 10.9689
4.21 , 10.951
4.211 , 10.9332
4.212 , 10.9153
4.213 , 10.8975
4.214 , 10.8796
4.215 , 10.8617
4.216 , 10.8439
4.217 , 10.826
4.218 , 10.8081
4.219 , 10.7902
4.22 , 10.7723
4.221 , 10.7544
4.222 , 10.7365
4.223 , 10.7186
4.224 , 10.7007
4.225 , 10.6828
4.226 , 10.6648
4.227 , 10.6469
4.228 , 10.6289
4.229 , 10.611
4.23 , 10.593
4.231 , 10.5751
4.232 , 10.5571
4.233 , 10.5392
4.234 , 10.5212
4.235 , 10.5032
4.236 , 10.4852
4.237 , 10.4672
4.238 , 10.4492
4.239 , 10.4312
4.24 , 10.4132
4.241 , 10.3952
4.242 , 10.3772
4.243 , 10.3591
4.244 , 10.3411
4.245 , 10.3231
4.246 , 10.305
4.247 , 10.287
4.248 , 10.2689
4.249 , 10.2509
4.25 , 10.2328
4.251 , 10.2147
4.252 , 10.1967
4.253 , 10.1786
4.254 , 10.1605
4.255 , 10.1424
4.256 , 10.1243
4.257 , 10.1062
4.258 , 10.0881
4.259 , 10.07
4.26 , 10.0519
4.261 , 10.0337
4.262 , 10.0156
4.263 , 9.99748
4.264 , 9.97935
4.265 , 9.9612
4.266 , 9.94306
4.267 , 9.92491
4.268 , 9.90675
4.269 , 9.88859
4.27 , 9.87042
4.271 , 9.85225
4.272 , 9.83407
4.273 , 9.81589
4.274 , 9.7977
4.275 , 9.77951
4.276 , 9.76131
4.277 , 9.74311
4.278 , 9.72491
4.279 , 9.7067
4.28 , 9.68848
4.281 , 9.67026
4.282 , 9.65203
4.283 , 9.63381
4.284 , 9.61557
4.285 , 9.59733
4.286 , 9.57909
4.287 , 9.56084
4.288 , 9.54259
4.289 , 9.52433
4.29 , 9.50607
4.291 , 9.4878
4.292 , 9.46953
4.293 , 9.45125
4.294 , 9.43297
4.295 , 9.41468
4.296 , 9.39639
4.297 , 9.3781
4.298 , 9.3598
4.299 , 9.3415
4.3 , 9.32319
4.301 , 9.30488
4.302 , 9.28656
4.303 , 9.26824
4.304 , 9.24992
4.305 , 9.23159
4.306 , 9.21325
4.307 , 9.19492
4.308 , 9.17657
4.309 , 9.15823
4.31 , 9.1373
4.311 , 9.09567
4.312 , 9.05401
4.313 , 9.01231
4.314 , 8.97057
4.315 , 8.92879
4.316 , 8.88697
4.317 , 8.84511
4.318 , 8.80322
4.319 , 8.76128
4.32 , 8.71931
4.321 , 8.6773
4.322 , 8.63525
4.323 , 8.59316
4.324 , 8.55103
4.325 , 8.50887
4.326 , 8.46666
4.327 , 8.42442
4.328 , 8.38213
4.329 , 8.33981
4.33 , 8.29745
4.331 , 8.25505
4.332 , 8.21261
4.333 , 8.17013
4.334 , 8.12761
4.335 , 8.08505
4.336 , 8.04245
4.337 , 7.99982
4.338 , 7.95714
4.339 , 7.91443
4.34 , 7.87167
4.341 , 7.82888
4.342 , 7.78604
4.343 , 7.74317
4.344 , 7.70026
4.345 , 7.65731
4.346 , 7.61431
4.347 , 7.57128
4.348 , 7.52821
4.349 , 7.4851
4.35 , 7.44195
4.351 , 7.39876
4.352 , 7.35553
4.353 , 7.31226
4.354 , 7.26895
4.355 , 7.2256
4.356 , 7.18221
4.357 , 7.13878
4.358 , 7.0953
4.359 , 7.05179
4.36 , 7.00824
4.361 , 6.96465
4.362 , 6.92102
4.363 , 6.87735
4.364 , 6.83364
4.365 , 6.78989
4.366 , 6.74609
4.367 , 6.70226
4.368 , 6.65839
4.369 , 6.61447
4.37 , 6.57052
4.371 , 6.52652
4.372 , 6.48249
4.373 , 6.43841
4.374 , 6.39429
4.375 , 6.35014
4.376 , 6.30594
4.377 , 6.2617
4.378 , 6.21742
4.379 , 6.1731
4.38 , 6.12873
4.381 , 6.08433
4.382 , 6.03989
4.383 , 5.9954
4.384 , 5.95088
4.385 , 5.90631
4.386 , 5.8617
4.387 , 5.81705
4.388 , 5.77236
4.389 , 5.72763
4.39 , 5.68285
4.391 , 5.63804
4.392 , 5.59318
4.393 , 5.54829
4.394 , 5.50335
4.395 , 5.45837
4.396 , 5.41334
4.397 , 5.36828
4.398 , 5.32317
4.399 , 5.27803
4.4 , 5.23284
4.401 , 5.18761
4.402 , 5.14233
4.403 , 5.09702
4.404 , 5.05166
4.405 , 5.00626
4.406 , 4.96082
4.407 , 4.91534
4.408 , 4.86982
4.409 , 4.82425
4.41 , 4.77864
4.411 , 4.73299
4.412 , 4.6873
4.413 , 4.64156
4.414 , 4.59578
4.415 , 4.54996
4.416 , 4.5041
4.417 , 4.45819
4.418 , 4.41225
4.419 , 4.36626
4.42 , 4.32022
4.421 , 4.27415
4.422 , 4.22803
4.423 , 4.18187
4.424 , 4.13566
4.425 , 4.08942
4.426 , 4.04313
4.427 , 3.99679
4.428 , 3.95042
4.429 , 3.904
4.43 , 3.85754
4.431 , 3.81103
4.432 , 3.76449
4.433 , 3.71789
4.434 , 3.67126
4.435 , 3.62458
4.436 , 3.57786
4.437 , 3.5311
4.438 , 3.48429
4.439 , 3.43744
4.44 , 3.39054
4.441 , 3.3436
4.442 , 3.29662
4.443 , 3.2496
4.444 , 3.20253
4.445 , 3.15541
4.446 , 3.10826
4.447 , 3.06106
4.448 , 3.01381
4.449 , 2.96652
4.45 , 2.91919
4.451 , 2.87181
4.452 , 2.82439
4.453 , 2.77692
4.454 , 2.72942
4.455 , 2.68186
4.456 , 2.63426
4.457 , 1.59997
4.458 , 1.5708
4.459 , 1.5416
4.46 , 1.51235
4.461 , 1.48305
4.462 , 1.45372
4.463 , 1.42434
4.464 , 1.39491
4.465 , 1.36544
4.466 , 1.33593
4.467 , 1.30638
4.468 , 1.27678
4.469 , 1.24713
4.47 , 1.21745
4.471 , 1.18772
4.472 , 1.15794
4.473 , 1.12812
4.474 , 1.09826
4.475 , 1.06835
4.476 , 1.0384
4.477 , 1.0084
4.478 , 0
4.479 , 0
4.48 , 0
4.481 , 0
4.482 , 0
4.483 , 0
4.484 , 0
4.485 , 0
4.486 , 0
4.487 , 0
4.488 , 0
4.489 , 0
4.49 , 0
4.491 , 0
4.492 , 0
4.493 , 0
4.494 , 0
4.495 , 0
4.496 , 0
4.497 , 0
4.498 , 0
4.499 , 0
4.5 , 0
4.501 , 0
4.502 , 0
4.503 , 0
4.504 , 0
4.505 , 0
4.506 , 0
4.507 , 0
4.508 , 0
4.509 , 0
4.51 , 0
4.511 , 0
4.512 , 0
4.513 , 0
4.514 , 0
4.515 , 0
4.516 , 0
4.517 , 0
4.518 , 0
4.519 , 0
4.52 , 0
4.521 , 0
4.522 , 0
4.523 , 0
4.524 , 0
4.525 , 0
4.526 , 0
4.527 , 0
4.528 , 0
4.529 , 0
4.53 , 0
4.531 , 0
4.532 , 0
4.533 , 0
4.534 , 0
4.535 , 0
4.536 , 0
4.537 , 0
4.538 , 0
4.539 , 0
4.54 , 0
4.541 , 0
4.542 , 0
4.543 , 0
4.544 , 0
4.545 , 0
4.546 , 0
4.547 , 0
4.548 , 0
4.549 , 0
4.55 , 0
4.551 , 0
4.552 , 0
4.553 , 0
4.554 , 0
4.555 , 1.00665
4.556 , 1.02942
4.557 , 1.05219
4.558 , 1.07496
4.559 , 1.09774
4.56 , 1.12052
4.561 , 1.14331
4.562 , 1.1661
4.563 , 1.18889
4.564 , 1.21169
4.565 , 1.2345
4.566 , 1.2573
4.567 , 1.28011
4.568 , 1.30293
4.569 , 1.32575
4.57 , 1.34857
4.571 , 1.37139
4.572 , 1.39422
4.573 , 1.41706
4.574 , 1.4399
4.575 , 1.46274
4.576 , 1.48558
4.577 , 1.50843
4.578 , 1.53128
4.579 , 2.55974
4.58 , 2.59626
4.581 , 2.63276
4.582 , 2.66925
4.583 , 2.70571
4.584 , 2.74216
4.585 , 2.7786
4.586 , 2.81502
4.587 , 2.85142
4.588 , 2.8878
4.589 , 2.92417
4.59 , 2.96052
4.591 , 2.99685
4.592 , 3.03317
4.593 , 3.06947
4.594 , 3.10575
4.595 , 3.14202
4.596 , 3.17827
4.597 , 3.2145
4.598 , 3.25072
4.599 , 3.28692
4.6 , 3.3231
4.601 , 3.35927
4.602 , 3.39542
4.603 , 3.43156
4.604 , 3.46767
4.605 , 3.50377
4.606 , 3.53986
4.607 , 3.57593
4.608 , 3.61198
4.609 , 3.64801
4.61 , 3.68403
4.611 , 3.72003
4.612 , 3.75602
4.613 , 3.79199
4.614 , 3.82794
4.615 , 3.86387
4.616 , 3.89979
4.617 , 3.9357
4.618 , 3.97158
4.619 , 4.00745
4.62 , 4.0433
4.621 , 4.07914
4.622 , 4.11496
4.623 , 4.15077
4.624 , 4.18655
4.625 , 4.22233
4.626 , 4.25808
4.627 , 4.29382
4.628 , 4.32954
4.629 , 4.36525
4.63 , 4.40094
4.631 , 4.43661
4.632 , 4.47227
4.633 , 4.50791
4.634 , 4.54353
4.635 , 4.57914
4.636 , 4.61473
4.637 , 4.65031
4.638 , 4.68587
4.639 , 4.72141
4.64 , 4.75694
4.641 , 4.79245
4.642 , 4.82794
4.643 , 4.86342
4.644 , 4.89888
4.645 , 4.93433
4.646 , 4.96976
4.647 , 5.00517
4.648 , 5.04057
4.649 , 5.07595
4.65 , 5.11131
4.651 , 5.14666
4.652 , 5.18199
4.653 , 5.21731
4.654 , 5.25261
4.655 , 5.28789
4.656 , 5.32316
4.657 , 5.35841
4.658 , 5.39365
4.659 , 5.42887
4.66 , 5.46407
4.661 , 5.49925
4.662 , 5.53443
4.663 , 5.56958
4.664 , 5.60472
4.665 , 5.63984
4.666 , 5.67495
4.667 , 5.71004
4.668 , 5.74511
4.669 , 5.78017
4.67 , 5.81521
4.671 , 5.85024
4.672 , 5.88525
4.673 , 5.92024
4.674 , 5.95522
4.675 , 5.99018
4.676 , 6.02513
4.677 , 6.06005
4.678 , 6.09497
4.679 , 6.12987
4.68 , 6.16475
4.681 , 6.19961
4.682 , 6.23446
4.683 , 6.2693
4.684 , 6.30411
4.685 , 6.33891
4.686 , 6.3737
4.687 , 6.40847
4.688 , 6.44322
4.689 , 6.47796
4.69 , 6.51268
4.691 , 6.54739
4.692 , 6.58208
4.693 , 6.61675
4.694 , 6.65141
4.695 , 6.68605
4.696 , 6.72067
4.697 , 6.75528
4.698 , 6.78988
4.699 , 6.82446
4.7 , 6.85902
4.701 , 6.89356
4.702 , 6.92809
4.703 , 6.96261
4.704 , 6.99711
4.705 , 7.03159
4.706 , 7.06605
4.707 , 7.1005
4.708 , 7.13494
4.709 , 7.16936
4.71 , 7.20376
4.711 , 7.23815
4.712 , 7.27252
4.713 , 7.30687
4.714 , 7.34121
4.715 , 7.37553
4.716 , 7.40984
4.717 , 7.44413
4.718 , 7.47841
4.719 , 7.51267
4.72 , 7.54691
4.721 , 7.58114
4.722 , 7.61535
4.723 , 7.64955
4.724 , 7.68373
4.725 , 7.71789
4.726 , 7.75204
4.727 , 7.78617
4.728 , 7.82029
4.729 , 7.85439
4.73 , 7.88848
4.731 , 7.92254
4.732 , 7.9566
4.733 , 7.99063
4.734 , 8.02466
4.735 , 8.05866
4.736 , 8.09265
4.737 , 8.12663
4.738 , 8.16058
4.739 , 8.19453
4.74 , 8.22845
4.741 , 8.26236
4.742 , 8.29626
4.743 , 8.33014
4.744 , 8.364
4.745 , 8.39785
4.746 , 8.43168
4.747 , 8.46549
4.748 , 8.49929
4.749 , 8.53308
4.75 , 8.56684
4.751 , 8.6006
4.752 , 8.63433
4.753 , 8.66805
4.754 , 8.70176
4.755 , 8.73544
4.756 , 8.76912
4.757 , 8.80277
4.758 , 8.83642
4.759 , 8.87004
4.76 , 8.90365
4.761 , 8.93724
4.762 , 8.97082
4.763 , 9.00438
4.764 , 9.03793
4.765 , 9.07146
4.766 , 9.10497
4.767 , 9.13847
4.768 , 9.17195
4.769 , 9.20542
4.77 , 9.23887
4.771 , 9.27231
4.772 , 9.30573
4.773 , 9.33913
4.774 , 9.37252
4.775 , 9.40589
4.776 , 9.43924
4.777 , 9.47258
4.778 , 9.50591
4.779 , 9.53922
4.78 , 9.57251
4.781 , 9.60579
4.782 , 9.63905
4.783 , 9.67229
4.784 , 9.70552
4.785 , 9.73873
4.786 , 9.77193
4.787 , 9.80511
4.788 , 9.83828
4.789 , 9.87143
4.79 , 9.90456
4.791 , 9.93768
4.792 , 9.97078
4.793 , 10.0039
4.794 , 10.0369
4.795 , 10.07
4.796 , 10.103
4.797 , 10.1361
4.798 , 10.1691
4.799 , 10.202
4.8 , 10.235
4.801 , 10.268
4.802 , 10.3009
4.803 , 10.3339
4.804 , 10.3668
4.805 , 10.3997
4.806 , 10.4325
4.807 , 10.4654
4.808 , 10.4982
4.809 , 10.5311
4.81 , 10.5639
4.811 , 10.5967
4.812 , 10.6295
4.813 , 10.6622
4.814 , 10.695
4.815 , 10.7277
4.816 , 10.7605
4.817 , 10.7932
4.818 , 10.8258
4.819 , 10.8585
4.82 , 10.8912
4.821 , 10.9238
4.822 , 10.9564
4.823 , 10.9891
4.824 , 11.0216
4.825 , 11.0542
4.826 , 11.0868
4.827 , 11.1193
4.828 , 11.1519
4.829 , 11.1844
4.83 , 11.2169
4.831 , 11.2493
4.832 , 11.2818
4.833 , 11.3143
4.834 , 11.3467
4.835 , 11.3791
4.836 , 11.4115
4.837 , 11.4439
4.838 , 11.4763
4.839 , 11.5086
4.84 , 11.5409
4.841 , 11.5733
4.842 , 11.6056
4.843 , 11.6379
4.844 , 11.6701
4.845 , 11.7024
4.846 , 11.7346
4.847 , 11.7669
4.848 , 11.7991
4.849 , 11.8313
4.85 , 11.8634
4.851 , 11.8956
4.852 , 11.9277
4.853 , 11.9599
4.854 , 11.992
4.855 , 12.0241
4.856 , 12.0561
4.857 , 12.0882
4.858 , 12.1203
4.859 , 12.1523
4.86 , 12.1843
4.861 , 12.2163
4.862 , 12.2483
4.863 , 12.2802
4.864 , 12.3122
4.865 , 12.3441
4.866 , 12.3761
4.867 , 12.408
4.868 , 12.4398
4.869 , 12.4717
4.87 , 12.5036
4.871 , 12.5354
4.872 , 12.5672
4.873 , 12.599
4.874 , 12.6308
4.875 , 12.6512
4.876 , 12.6604
4.877 , 12.6695
4.878 , 12.6786
4.879 , 12.6877
4.88 , 12.6968
4.881 , 12.7058
4.882 , 12.7149
4.883 , 12.7239
4.884 , 12.733
4.885 , 12.742
4.886 , 12.751
4.887 , 12.76
4.888 , 12.769
4.889 , 12.7779
4.89 , 12.7869
4.891 , 12.7959
4.892 , 12.8048
4.893 , 12.8137
4.894 , 12.8226
4.895 , 12.8315
4.896 , 12.8404
4.897 , 12.8493
4.898 , 12.8581
4.899 , 12.867
4.9 , 12.8758
4.901 , 12.8847
4.902 , 12.8935
4.903 , 12.9023
4.904 , 12.9111
4.905 , 12.9199
4.906 , 12.9286
4.907 , 12.9374
4.908 , 12.9461
4.909 , 12.9549
4.91 , 12.9636
4.911 , 12.9723
4.912 , 12.981
4.913 , 12.9897
4.914 , 12.9984
4.915 , 13.007
4.916 , 13.0157
4.917 , 13.0243
4.918 , 13.033
4.919 , 13.0416
4.92 , 13.0502
4.921 , 13.0588
4.922 , 13.0674
4.923 , 13.0759
4.924 , 13.0845
4.925 , 13.093
4.926 , 13.1016
4.927 , 13.1101
4.928 , 13.1186
4.929 , 13.1271
4.93 , 13.1356
4.931 , 13.1441
4.932 , 13.1526
4.933 , 13.161
4.934 , 13.1695
4.935 , 13.1779
4.936 , 13.1863
4.937 , 13.1948
4.938 , 13.2032
4.939 , 13.2115
4.94 , 13.2199
4.941 , 13.2283
4.942 , 13.2367
4.943 , 13.245
4.944 , 13.2533
4.945 , 13.2617
4.946 , 13.27
4.947 , 13.2783
4.948 , 13.2866
4.949 , 13.2948
4.95 , 13.3031
4.951 , 13.3114
4.952 , 13.3196
4.953 , 13.3279
4.954 , 13.3361
4.955 , 13.3443
4.956 , 13.3525
4.957 , 13.3607
4.958 , 13.3689
4.959 , 13.377
4.96 , 13.3852
4.961 , 13.3934
4.962 , 13.4015
4.963 , 13.4096
4.964 , 13.4177
4.965 , 13.4258
4.966 , 13.4339
4.967 , 13.442
4.968 , 13.4501
4.969 , 13.4582
4.97 , 13.4662
4.971 , 13.4742
4.972 , 13.4823
4.973 , 13.4903
4.974 , 13.4983
4.975 , 13.5063
4.976 , 13.5143
4.977 , 13.5223
4.978 , 13.5302
4.979 , 13.5382
4.98 , 13.5461
4.981 , 13.5541
4.982 , 13.562
4.983 , 13.5699
4.984 , 13.5778
4.985 , 13.5857
4.986 , 13.5936
4.987 , 13.6015
4.988 , 13.6093
4.989 , 13.6172
4.99 , 13.625
4.991 , 13.6329
4.992 , 13.6407
4.993 , 13.6485
4.994 , 13.6563
4.995 , 13.6641
4.996 , 13.6719
4.997 , 13.6796
4.998 , 13.6874
4.999 , 13.6951
5 , 13.7029
5.001 , 13.7106
5.002 , 13.7183
5.003 , 13.726
5.004 , 13.7337
5.005 , 13.7414
5.006 , 13.7491
5.007 , 13.7567
5.008 , 13.7644
5.009 , 13.772
5.01 , 13.7797
5.011 , 13.7873
5.012 , 13.7949
5.013 , 13.8025
5.014 , 13.8101
5.015 , 13.8177
5.016 , 13.8253
5.017 , 13.8329
5.018 , 13.8404
5.019 , 13.848
5.02 , 13.8555
5.021 , 13.863
5.022 , 13.8705
5.023 , 13.878
5.024 , 13.8855
5.025 , 13.893
5.026 , 13.9005
5.027 , 13.908
5.028 , 13.9154
5.029 , 13.9229
5.03 , 13.9303
5.031 , 13.9377
5.032 , 13.9452
5.033 , 13.9526
5.034 , 13.96
5.035 , 13.9674
5.036 , 13.9747
5.037 , 13.9821
5.038 , 13.9895
5.039 , 13.9968
5.04 , 14.0041
5.041 , 14.0115
5.042 , 14.0188
5.043 , 14.0261
5.044 , 14.0334
5.045 , 14.0407
5.046 , 14.048
5.047 , 14.0553
5.048 , 14.0625
5.049 , 14.0698
5.05 , 14.077
5.051 , 14.0843
5.052 , 14.0915
5.053 , 14.0987
5.054 , 14.1059
5.055 , 14.1131
5.056 , 14.1203
5.057 , 14.1275
5.058 , 14.1346
5.059 , 14.1418
5.06 , 14.1489
5.061 , 14.1561
5.062 , 14.1632
5.063 , 14.1703
5.064 , 14.1774
5.065 , 14.1845
5.066 , 14.1916
5.067 , 14.1987
5.068 , 14.2058
5.069 , 14.2129
5.07 , 14.2199
5.071 , 14.227
5.072 , 14.234
5.073 , 14.241
5.074 , 14.2481
5.075 , 14.2551
5.076 , 14.2621
5.077 , 14.2691
5.078 , 14.276
5.079 , 14.283
5.08 , 14.29
5.081 , 14.2969
5.082 , 14.3039
5.083 , 14.3108
5.084 , 14.3177
5.085 , 14.3247
5.086 , 14.3316
5.087 , 14.3385
5.088 , 14.3454
5.089 , 14.3522
5.09 , 14.3591
5.091 , 14.366
5.092 , 14.3728
5.093 , 14.3797
5.094 , 14.3865
5.095 , 14.3934
5.096 , 14.4002
5.097 , 14.407
5.098 , 14.4138
5.099 , 14.4206
5.1 , 14.4274
5.101 , 14.4341
5.102 , 14.4409
5.103 , 14.4477
5.104 , 14.4544
5.105 , 14.4612
5.106 , 14.4679
5.107 , 14.4746
5.108 , 14.4813
5.109 , 14.488
5.11 , 14.4947
5.111 , 14.5014
5.112 , 14.5081
5.113 , 14.5148
5.114 , 14.5214
5.115 , 14.5281
5.116 , 14.5347
5.117 , 14.5414
5.118 , 14.548
5.119 , 14.5546
5.12 , 14.5612
5.121 , 14.5678
5.122 , 14.5744
5.123 , 14.581
5.124 , 14.5876
5.125 , 14.5941
5.126 , 14.6007
5.127 , 14.6072
5.128 , 14.6138
5.129 , 14.6203
5.13 , 14.6268
5.131 , 14.6333
5.132 , 14.6398
5.133 , 14.6463
5.134 , 14.6528
5.135 , 14.6593
5.136 , 14.6658
5.137 , 14.6723
5.138 , 14.6787
5.139 , 14.6852
5.14 , 14.6916
5.141 , 14.698
5.142 , 14.7045
5.143 , 14.7109
5.144 , 14.7173
5.145 , 14.7237
5.146 , 14.7301
