a(radian),a(degree),Eruling, Ebend
2.969,170.111, 9.22958, 64.1031, 1
2.97,170.168, 9.22934, 65.1399, 1
2.971,170.226, 9.22911, 66.2052, 1
2.972,170.283, 9.22887, 67.3003, 1
2.973,170.34, 9.22864, 68.4263, 1
2.974,170.398, 9.22841, 69.5844, 1
2.975,170.455, 9.22817, 70.7758, 1
2.976,170.512, 9.22794, 72.0019, 1
2.977,170.57, 9.22771, 73.2642, 1
2.978,170.627, 9.22747, 74.564, 1
2.979,170.684, 9.22724, 75.9029, 1
2.98,170.741, 9.22701, 77.2827, 1
2.981,170.799, 9.22678, 78.7049, 1
2.982,170.856, 9.22654, 80.1714, 1
2.983,170.913, 9.22631, 81.6843, 1
2.984,170.971, 9.22608, 83.2454, 1
2.985,171.028, 9.22585, 84.8569, 1
2.986,171.085, 9.22562, 86.5212, 1
2.987,171.142, 9.22538, 88.2406, 1
2.988,171.2, 9.22515, 90.0176, 1
2.989,171.257, 9.22492, 91.8551, 1
2.99,171.314, 9.22469, 93.7558, 1
2.991,171.372, 9.22446, 95.7228, 1
2.992,171.429, 9.22423, 97.7593, 1
2.993,171.486, 9.224, 99.8688, 1
2.994,171.544, 9.22377, 102.055, 1
2.995,171.601, 9.22354, 104.322, 1
2.996,171.658, 9.22331, 106.673, 1
2.997,171.715, 9.22308, 109.113, 1
2.998,171.773, 9.22285, 111.648, 1
2.999,171.83, 9.22262, 114.281, 1
3,171.887, 9.22239, 117.018, 1
3.001,171.945, 9.22216, 119.866, 1
3.002,172.002, 9.22194, 122.83, 1
3.003,172.059, 9.22171, 125.917, 1
3.004,172.117, 9.22148, 129.134, 1
3.005,172.174, 9.22125, 132.49, 1
3.006,172.231, 9.22102, 135.991, 1
3.007,172.288, 9.22079, 139.648, 1
3.008,172.346, 9.22057, 143.469, 1
3.009,172.403, 9.22034, 147.466, 1
3.01,172.46, 9.22011, 151.649, 1
3.011,172.518, 9.21988, 156.032, 1
3.012,172.575, 9.21966, 160.626, 1
3.013,172.632, 9.21943, 165.447, 1
3.014,172.689, 9.2192, 170.51, 1
3.015,172.747, 9.21898, 175.833, 1
3.016,172.804, 9.21875, 181.434, 1
3.017,172.861, 9.21853, 187.333, 1
3.018,172.919, 9.2183, 193.554, 1
3.019,172.976, 9.21807, 200.12, 1
3.02,173.033, 9.21785, 207.059, 1
3.021,173.091, 9.21762, 214.4, 1
3.022,173.148, 9.2174, 222.176, 1
3.023,173.205, 9.21717, 230.424, 1
3.024,173.262, 9.21695, 239.184, 1
3.025,173.32, 9.21672, 248.501, 1
3.026,173.377, 9.2165, 258.423, 1
3.027,173.434, 9.21627, 269.008, 1
3.028,173.492, 9.21605, 280.316, 1
3.029,173.549, 9.21582, 292.418, 1
3.03,173.606, 9.2156, 305.392, 1
3.031,173.664, 9.21537, 319.327, 1
3.032,173.721, 9.21515, 334.322, 1
3.033,173.778, 9.21493, 350.491, 1
3.034,173.835, 9.2147, 367.964, 1
3.035,173.893, 9.21448, 386.888, 1
3.036,173.95, 9.21426, 407.434, 1
3.037,174.007, 9.21403, 429.797, 1
3.038,174.065, 9.21381, 454.202, 1
3.039,174.122, 9.21359, 480.913, 1
3.04,174.179, 9.21337, 510.237, 1
3.041,174.236, 9.21314, 542.533, 1
3.042,174.294, 9.21292, 578.226, 1
3.043,174.351, 9.2127, 617.82, 1
3.044,174.408, 9.21248, 661.916, 1
3.045,174.466, 9.21226, 711.237, 1
3.046,174.523, 9.21203, 766.656, 1
3.047,174.58, 9.21181, 829.24, 1
3.048,174.638, 9.21159, 900.298, 1
3.049,174.695, 9.21137, 981.455, 1
3.05,174.752, 9.21115, 1074.75, 1
3.051,174.809, 9.21093, 1182.75, 1
3.052,174.867, 9.21071, 1308.77, 1
3.053,174.924, 9.21049, 1457.09, 1
3.054,174.981, 9.21027, 1633.35, 1
3.055,175.039, 9.21005, 1845.11, 1
3.056,175.096, 9.20982, 2102.64, 1
3.057,175.153, 9.2096, 2420.27, 1
3.058,175.21, 9.20939, 2818.36, 1
3.059,175.268, 9.20917, 3326.75, 1
3.06,175.325, 9.20895, 3990.49, 1
3.061,175.382, 9.20873, 4880.21, 1
3.062,175.44, 9.20851, 6111.85, 1
3.063,175.497, 9.20829, 7886.47, 1
3.064,175.554, 9.20807, 10578.1, 1
3.065,175.612, 9.20785, 14948.3, 1
3.066,175.669, 9.20763, 22751.9, 1
3.067,175.726, 9.20741, 38818.6, 1
3.068,175.783, 9.20719, 80821.2, 1
3.069,175.841, 9.20698, 261173, 1
3.07,175.898, 9.20676, 6.43002e+06, 1
3.071,175.955, 9.20654, 732608, 1
3.072,176.013, 9.20632, 134192, 1
3.073,176.07, 9.2061, 54372.9, 1
3.074,176.127, 9.20589, 29294.6, 1
3.075,176.185, 9.20567, 18310.7, 1
3.076,176.242, 9.20545, 12543.6, 1
3.077,176.299, 9.20523, 9146.43, 1
3.078,176.356, 9.20502, 6979.36, 1
3.079,176.414, 9.2048, 5513.76, 1
3.08,176.471, 9.20458, 4477.29, 1
3.081,176.528, 9.20437, 3718.06, 1
3.082,176.586, 9.20415, 3145.93, 1
3.083,176.643, 9.20393, 2704.67, 1
3.084,176.7, 9.20372, 2357.73, 1
3.085,176.757, 9.2035, 2080.52, 1
3.086,176.815, 9.20329, 1856.03, 1
3.087,176.872, 9.20307, 1672.14, 1
3.088,176.929, 9.20286, 1520.1, 1
3.089,176.987, 9.20264, 1393.4, 1
3.09,177.044, 9.20242, 1287.18, 1
3.091,177.101, 9.20221, 1197.72, 1
3.092,177.159, 9.20199, 1122.13, 1
3.093,177.216, 9.20178, 1058.19, 1
3.094,177.273, 9.20156, 1004.13, 1
3.095,177.33, 9.20135, 958.54, 1
3.096,177.388, 9.20114, 920.315, 1
3.097,177.445, 9.20092, 888.562, 1
3.098,177.502, 9.20071, 862.565, 1
3.099,177.56, 9.20049, 841.759, 1
3.1,177.617, 9.20028, 825.694, 1
3.101,177.674, 9.20006, 814.023, 1
3.102,177.732, 9.19985, 806.483, 1
3.103,177.789, 9.19964, 802.889, 1
3.104,177.846, 9.19942, 803.121, 1
3.105,177.903, 9.19921, 807.123, 1
3.106,177.961, 9.199, 814.899, 1
3.107,178.018, 9.19878, 826.514, 1
3.108,178.075, 9.19857, 842.09, 1
3.109,178.133, 9.19836, 861.817, 1
3.11,178.19, 9.19815, 885.952, 1
3.111,178.247, 9.19793, 914.828, 1
3.112,178.304, 9.19772, 948.87, 1
3.113,178.362, 9.19751, 988.603, 1
3.114,178.419, 9.1973, 1034.67, 1
3.115,178.476, 9.19708, 1087.88, 1
3.116,178.534, 9.19687, 1149.18, 1
3.117,178.591, 9.19666, 1219.78, 1
3.118,178.648, 9.19645, 1301.13, 1
3.119,178.706, 9.19624, 1395.06, 1
3.12,178.763, 9.19603, 1503.8, 1
3.121,178.82, 9.19581, 1630.2, 1
3.122,178.877, 9.1956, 1777.82, 1
3.123,178.935, 9.19539, 1951.26, 1
3.124,178.992, 9.19518, 2156.42, 1
3.125,179.049, 9.19497, 2401.1, 1
3.126,179.107, 9.19476, 2695.64, 1
3.127,179.164, 9.19455, 3054.08, 1
3.128,179.221, 9.19434, 3495.79, 1
3.129,179.278, 9.19413, 4048.17, 1
3.13,179.336, 9.19392, 4750.91, 1
3.131,179.393, 9.19371, 5663.3, 1
3.132,179.45, 9.1935, 6877.1, 1
3.133,179.508, 9.19329, 8540.41, 1
3.134,179.565, 9.19308, 10905, 1
3.135,179.622, 9.19287, 14427.3, 1
3.136,179.68, 9.19266, 20005.9, 1
3.137,179.737, 9.19245, 29616.6, 1
3.138,179.794, 9.19224, 48335.9, 1
3.139,179.851, 9.19203, 92726.4, 1
3.14,179.909, 9.19182, 245575, 1
3.141,179.966, 9.19161, 1.77293e+06, 1
3.142,180.023, 9.1914, 3.7528e+06, 1
3.143,180.081, 9.1912, 314472, 1
3.144,180.138, 9.19099, 107525, 1
3.145,180.195, 9.19078, 53710, 1
3.146,180.253, 9.19057, 32130.7, 1
3.147,180.31, 9.19036, 21368.5, 1
3.148,180.367, 9.19015, 15238, 1
3.149,180.424, 9.18995, 11417.4, 1
3.15,180.482, 9.18974, 8876.57, 1
3.151,180.539, 9.18953, 7101.6, 1
3.152,180.596, 9.18932, 5812.87, 1
3.153,180.654, 9.18912, 4847.62, 1
3.154,180.711, 9.18891, 4105.92, 1
3.155,180.768, 9.1887, 3523.65, 1
3.156,180.825, 9.18849, 3058.14, 1
3.157,180.883, 9.18829, 2680.08, 1
3.158,180.94, 9.18808, 2368.84, 1
3.159,180.997, 9.18787, 2109.51, 1
3.16,181.055, 9.18767, 1891.14, 1
3.161,181.112, 9.18746, 1705.51, 1
3.162,181.169, 9.18725, 1546.37, 1
3.163,181.227, 9.18705, 1408.89, 1
3.164,181.284, 9.18684, 1289.3, 1
3.165,181.341, 9.18664, 1184.62, 1
3.166,181.398, 9.18643, 1092.45, 1
3.167,181.456, 9.18622, 1010.86, 1
3.168,181.513, 9.18602, 938.291, 1
3.169,181.57, 9.18581, 873.45, 1
3.17,181.628, 9.18561, 815.271, 1
3.171,181.685, 9.1854, 762.867, 1
3.172,181.742, 9.1852, 715.492, 1
3.173,181.8, 9.18499, 672.517, 1
3.174,181.857, 9.18479, 633.412, 1
3.175,181.914, 9.18458, 597.72, 1
3.176,181.971, 9.18438, 565.052, 1
3.177,182.029, 9.18417, 535.074, 1
3.178,182.086, 9.18397, 507.495, 1
3.179,182.143, 9.18376, 482.063, 1
3.18,182.201, 9.18356, 458.56, 1
3.181,182.258, 9.18335, 436.792, 1
3.182,182.315, 9.18315, 416.592, 1
3.183,182.372, 9.18294, 397.81, 1
3.184,182.43, 9.18274, 380.316, 1
3.185,182.487, 9.18254, 363.992, 1
3.186,182.544, 9.18233, 348.736, 1
3.187,182.602, 9.18213, 334.456, 1
3.188,182.659, 9.18193, 321.068, 1
3.189,182.716, 9.18172, 308.499, 1
3.19,182.774, 9.18152, 296.683, 1
3.191,182.831, 9.18132, 285.56, 1
3.192,182.888, 9.18111, 275.075, 1
3.193,182.945, 9.18091, 265.181, 1
3.194,183.003, 9.18071, 255.833, 1
3.195,183.06, 9.1805, 246.991, 1
3.196,183.117, 9.1803, 238.619, 1
3.197,183.175, 9.1801, 230.684, 1
3.198,183.232, 9.1799, 223.154, 1
3.199,183.289, 9.17969, 216.003, 1
3.2,183.346, 9.17949, 209.205, 1
3.201,183.404, 9.17929, 202.737, 1
3.202,183.461, 9.17909, 196.578, 1
3.203,183.518, 9.17888, 190.707, 1
3.204,183.576, 9.17868, 185.107, 1
3.205,183.633, 9.17848, 179.762, 1
3.206,183.69, 9.17828, 174.655, 1
3.207,183.748, 9.17808, 169.772, 1
3.208,183.805, 9.17787, 165.101, 1
3.209,183.862, 9.17767, 160.629, 1
3.21,183.919, 9.17747, 156.344, 1
3.211,183.977, 9.17727, 152.237, 1
3.212,184.034, 9.17707, 148.297, 1
3.213,184.091, 9.17687, 144.515, 1
3.214,184.149, 9.17667, 140.883, 1
3.215,184.206, 9.17647, 137.392, 1
3.216,184.263, 9.17627, 134.036, 1
3.217,184.321, 9.17607, 130.807, 1
3.218,184.378, 9.17586, 127.699, 1
3.219,184.435, 9.17566, 124.706, 1
3.22,184.492, 9.17546, 121.823, 1
3.221,184.55, 9.17526, 119.042, 1
3.222,184.607, 9.17506, 116.361, 1
3.223,184.664, 9.17486, 113.774, 1
3.224,184.722, 9.17466, 111.276, 1
3.225,184.779, 9.17446, 108.864, 1
3.226,184.836, 9.17426, 106.533, 1
3.227,184.893, 9.17406, 104.28, 1
3.228,184.951, 9.17386, 102.102, 1
3.229,185.008, 9.17366, 99.9942, 1
3.23,185.065, 9.17346, 97.9545, 1
3.231,185.123, 9.17327, 95.9798, 1
3.232,185.18, 9.17307, 94.0673, 1
3.233,185.237, 9.17287, 92.2143, 1
3.234,185.295, 9.17267, 90.4184, 1
3.235,185.352, 9.17247, 88.6772, 1
3.236,185.409, 9.17227, 86.9884, 1
3.237,185.466, 9.17207, 85.3499, 1
3.238,185.524, 9.17187, 83.7597, 1
3.239,185.581, 9.17167, 82.2158, 1
3.24,185.638, 9.17148, 80.7166, 1
3.241,185.696, 9.17128, 79.2601, 1
3.242,185.753, 9.17108, 77.8448, 1
3.243,185.81, 9.17088, 76.4691, 1
3.244,185.868, 9.17068, 75.1316, 1
3.245,185.925, 9.17048, 73.8307, 1
3.246,185.982, 9.17029, 72.5651, 1
3.247,186.039, 9.17009, 71.3336, 1
3.248,186.097, 9.16989, 70.1348, 1
3.249,186.154, 9.16969, 68.9677, 1
3.25,186.211, 9.1695, 67.8311, 1
3.251,186.269, 9.1693, 66.7239, 1
3.252,186.326, 9.1691, 65.6451, 1
3.253,186.383, 9.1689, 64.5938, 1
3.254,186.44, 9.16871, 63.5688, 1
3.255,186.498, 9.16851, 62.5695, 1
3.256,186.555, 9.16831, 61.5949, 1
3.257,186.612, 9.16811, 60.6441, 1
3.258,186.67, 9.16792, 59.7165, 1
3.259,186.727, 9.16772, 58.8112, 1
3.26,186.784, 9.16752, 57.9275, 1
3.261,186.842, 9.16733, 57.0647, 1
3.262,186.899, 9.16713, 56.2221, 1
3.263,186.956, 9.16693, 55.3992, 1
3.264,187.013, 9.16674, 54.5953, 1
3.265,187.071, 9.16654, 53.8097, 1
3.266,187.128, 9.16634, 53.042, 1
3.267,187.185, 9.16615, 52.2916, 1
3.268,187.243, 9.16595, 51.5579, 1
3.269,187.3, 9.16576, 50.8405, 1
3.27,187.357, 9.16556, 50.1388, 1
3.271,187.414, 9.16536, 49.4525, 1
3.272,187.472, 9.16517, 48.781, 1
3.273,187.529, 9.16497, 48.1239, 1
3.274,187.586, 9.16478, 47.4807, 1
3.275,187.644, 9.16458, 46.8512, 1
3.276,187.701, 9.16439, 46.2349, 1
3.277,187.758, 9.16419, 45.6315, 1
3.278,187.816, 9.164, 45.0404, 1
3.279,187.873, 9.1638, 44.4616, 1
3.28,187.93, 9.16361, 43.8945, 1
3.281,187.987, 9.16341, 43.3388, 1
3.282,188.045, 9.16322, 42.7943, 1
3.283,188.102, 9.16302, 42.2607, 1
3.284,188.159, 9.16283, 41.7376, 1
3.285,188.217, 9.16263, 41.2248, 1
3.286,188.274, 9.16244, 40.722, 1
3.287,188.331, 9.16224, 40.2289, 1
3.288,188.389, 9.16205, 39.7453, 1
3.289,188.446, 9.16185, 39.2709, 1
3.29,188.503, 9.16166, 38.8055, 1
3.291,188.56, 9.16146, 38.3489, 1
3.292,188.618, 9.16127, 37.9008, 1
3.293,188.675, 9.16108, 37.4611, 1
3.294,188.732, 9.16088, 37.0295, 1
3.295,188.79, 9.16069, 36.6058, 1
3.296,188.847, 9.16049, 36.1898, 1
3.297,188.904, 9.1603, 35.7813, 1
3.298,188.961, 9.16011, 35.3802, 1
3.299,189.019, 9.15991, 34.9862, 1
3.3,189.076, 9.15972, 34.5993, 1
3.301,189.133, 9.15953, 34.2191, 1
3.302,189.191, 9.15933, 33.8456, 1
3.303,189.248, 9.15914, 33.4787, 1
3.304,189.305, 9.15895, 33.118, 1
3.305,189.363, 9.15875, 32.7636, 1
3.306,189.42, 9.15856, 32.4153, 1
3.307,189.477, 9.15837, 32.0728, 1
3.308,189.534, 9.15817, 31.7361, 1
3.309,189.592, 9.15798, 31.4051, 1
3.31,189.649, 9.15779, 31.0796, 1
3.311,189.706, 9.1576, 30.7595, 1
3.312,189.764, 9.1574, 30.4447, 1
3.313,189.821, 9.15721, 30.1351, 1
3.314,189.878, 9.15702, 29.8304, 1
3.315,189.936, 9.15683, 29.5308, 1
3.316,189.993, 9.15663, 29.2359, 1
3.317,190.05, 9.15644, 28.9458, 1
3.318,190.107, 9.15625, 28.6602, 1
3.319,190.165, 9.15606, 28.3792, 1
3.32,190.222, 9.15586, 28.1026, 1
3.321,190.279, 9.15567, 27.8304, 1
3.322,190.337, 9.15548, 27.5624, 1
3.323,190.394, 9.15529, 27.2985, 1
3.324,190.451, 9.1551, 27.0387, 1
3.325,190.508, 9.15491, 26.7828, 1
3.326,190.566, 9.15471, 26.5309, 1
3.327,190.623, 9.15452, 26.2827, 1
3.328,190.68, 9.15433, 26.0383, 1
3.329,190.738, 9.15414, 25.7976, 1
3.33,190.795, 9.15395, 25.5604, 1
3.331,190.852, 9.15376, 25.3268, 1
3.332,190.91, 9.15357, 25.0966, 1
3.333,190.967, 9.15337, 24.8698, 1
3.334,191.024, 9.15318, 24.6462, 1
3.335,191.081, 9.15299, 24.426, 1
3.336,191.139, 9.1528, 24.2088, 1
3.337,191.196, 9.15261, 23.9949, 1
3.338,191.253, 9.15242, 23.7839, 1
3.339,191.311, 9.15223, 23.576, 1
3.34,191.368, 9.15204, 23.371, 1
3.341,191.425, 9.15185, 23.1689, 1
3.342,191.482, 9.15166, 22.9696, 1
3.343,191.54, 9.15147, 22.773, 1
3.344,191.597, 9.15128, 22.5792, 1
3.345,191.654, 9.15108, 22.3881, 1
3.346,191.712, 9.15089, 22.1996, 1
3.347,191.769, 9.1507, 22.0137, 1
3.348,191.826, 9.15051, 21.8303, 1
3.349,191.884, 9.15032, 21.6493, 1
3.35,191.941, 9.15013, 21.4708, 1
3.351,191.998, 9.14994, 21.2947, 1
3.352,192.055, 9.14975, 21.121, 1
3.353,192.113, 9.14956, 20.9495, 1
3.354,192.17, 9.14937, 20.7803, 1
3.355,192.227, 9.14918, 20.6133, 1
3.356,192.285, 9.149, 20.4485, 1
3.357,192.342, 9.14881, 20.2858, 1
3.358,192.399, 9.14862, 20.1253, 1
3.359,192.457, 9.14843, 19.9668, 1
3.36,192.514, 9.14824, 19.8104, 1
3.361,192.571, 9.14805, 19.6559, 1
3.362,192.628, 9.14786, 19.5034, 1
3.363,192.686, 9.14767, 19.3528, 1
3.364,192.743, 9.14748, 19.2042, 1
3.365,192.8, 9.14729, 19.0574, 1
3.366,192.858, 9.1471, 18.9124, 1
3.367,192.915, 9.14691, 18.7692, 1
3.368,192.972, 9.14672, 18.6278, 1
3.369,193.029, 9.14653, 18.4881, 1
3.37,193.087, 9.14635, 18.3502, 1
3.371,193.144, 9.14616, 18.2139, 1
3.372,193.201, 9.14597, 18.0793, 1
3.373,193.259, 9.14578, 17.9463, 1
3.374,193.316, 9.14559, 17.8149, 1
3.375,193.373, 9.1454, 17.6851, 1
3.376,193.431, 9.14521, 17.5569, 1
3.377,193.488, 9.14503, 17.4301, 1
3.378,193.545, 9.14484, 17.3049, 1
3.379,193.602, 9.14465, 17.1811, 1
3.38,193.66, 9.14446, 17.0588, 1
3.381,193.717, 9.14427, 16.9379, 1
3.382,193.774, 9.14408, 16.8185, 1
3.383,193.832, 9.1439, 16.7004, 1
3.384,193.889, 9.14371, 16.5837, 1
3.385,193.946, 9.14352, 16.4683, 1
3.386,194.004, 9.14333, 16.3542, 1
3.387,194.061, 9.14315, 16.2415, 1
3.388,194.118, 9.14296, 16.13, 1
3.389,194.175, 9.14277, 16.0197, 1
3.39,194.233, 9.14258, 15.9108, 1
3.391,194.29, 9.14239, 15.803, 1
3.392,194.347, 9.14221, 15.6964, 1
3.393,194.405, 9.14202, 15.5911, 1
3.394,194.462, 9.14183, 15.4869, 1
3.395,194.519, 9.14164, 15.3838, 1
3.396,194.576, 9.14146, 15.2819, 1
3.397,194.634, 9.14127, 15.1811, 1
3.398,194.691, 9.14108, 15.0814, 1
3.399,194.748, 9.1409, 14.9827, 1
3.4,194.806, 9.14071, 14.8852, 1
3.401,194.863, 9.14052, 14.7887, 1
3.402,194.92, 9.14033, 14.6932, 1
3.403,194.978, 9.14015, 14.5987, 1
3.404,195.035, 9.13996, 14.5053, 1
3.405,195.092, 9.13977, 14.4128, 1
3.406,195.149, 9.13959, 14.3214, 1
3.407,195.207, 9.1394, 14.2308, 1
3.408,195.264, 9.13921, 14.1413, 1
3.409,195.321, 9.13903, 14.0526, 1
3.41,195.379, 9.13884, 13.9649, 1
3.411,195.436, 9.13865, 13.8781, 1
3.412,195.493, 9.13847, 13.7922, 1
3.413,195.55, 9.13828, 13.7072, 1
3.414,195.608, 9.13809, 13.6231, 1
3.415,195.665, 9.13791, 13.5398, 1
3.416,195.722, 9.13772, 13.4573, 1
3.417,195.78, 9.13754, 13.3757, 1
3.418,195.837, 9.13735, 13.2949, 1
3.419,195.894, 9.13716, 13.215, 1
3.42,195.952, 9.13698, 13.1358, 1
3.421,196.009, 9.13679, 13.0574, 1
3.422,196.066, 9.1366, 12.9798, 1
3.423,196.123, 9.13642, 12.903, 1
3.424,196.181, 9.13623, 12.827, 1
3.425,196.238, 9.13605, 12.7516, 1
3.426,196.295, 9.13586, 12.6771, 1
3.427,196.353, 9.13568, 12.6032, 1
3.428,196.41, 9.13549, 12.5301, 1
3.429,196.467, 9.1353, 12.4577, 1
3.43,196.525, 9.13512, 12.3859, 1
3.431,196.582, 9.13493, 12.3149, 1
3.432,196.639, 9.13475, 12.2446, 1
3.433,196.696, 9.13456, 12.1749, 1
3.434,196.754, 9.13438, 12.1059, 1
3.435,196.811, 9.13419, 12.0375, 1
3.436,196.868, 9.13401, 11.9698, 1
3.437,196.926, 9.13382, 11.9028, 1
3.438,196.983, 9.13364, 11.8363, 1
3.439,197.04, 9.13345, 11.7705, 1
3.44,197.097, 9.13327, 11.7053, 1
3.441,197.155, 9.13308, 11.6408, 1
3.442,197.212, 9.13289, 11.5768, 1
3.443,197.269, 9.13271, 11.5134, 1
3.444,197.327, 9.13252, 11.4506, 1
3.445,197.384, 9.13234, 11.3883, 1
3.446,197.441, 9.13216, 11.3267, 1
3.447,197.499, 9.13197, 11.2656, 1
3.448,197.556, 9.13179, 11.205, 1
3.449,197.613, 9.1316, 11.145, 1
3.45,197.67, 9.13142, 11.0856, 1
3.451,197.728, 9.13123, 11.0266, 1
3.452,197.785, 9.13105, 10.9683, 1
3.453,197.842, 9.13086, 10.9104, 1
3.454,197.9, 9.13068, 10.853, 1
3.455,197.957, 9.13049, 10.7962, 1
3.456,198.014, 9.13031, 10.7399, 1
3.457,198.072, 9.13012, 10.684, 1
3.458,198.129, 9.12994, 10.6287, 1
3.459,198.186, 9.12976, 10.5738, 1
3.46,198.243, 9.12957, 10.5194, 1
3.461,198.301, 9.12939, 10.4655, 1
3.462,198.358, 9.1292, 10.4121, 1
3.463,198.415, 9.12902, 10.3591, 1
3.464,198.473, 9.12883, 10.3066, 1
3.465,198.53, 9.12865, 10.2545, 1
3.466,198.587, 9.12847, 10.2029, 1
3.467,198.644, 9.12828, 10.1517, 1
3.468,198.702, 9.1281, 10.101, 1
3.469,198.759, 9.12791, 10.0506, 1
3.47,198.816, 9.12773, 10.0008, 1
3.471,198.874, 9.12755, 9.95129, 1
3.472,198.931, 9.12736, 9.90225, 1
3.473,198.988, 9.12718, 9.85361, 1
3.474,199.046, 9.127, 9.80538, 1
3.475,199.103, 9.12681, 9.75756, 1
3.476,199.16, 9.12663, 9.71013, 1
3.477,199.217, 9.12644, 9.66309, 1
3.478,199.275, 9.12626, 9.61645, 1
3.479,199.332, 9.12608, 9.57019, 1
3.48,199.389, 9.12589, 9.52431, 1
3.481,199.447, 9.12571, 9.4788, 1
3.482,199.504, 9.12553, 9.43367, 1
3.483,199.561, 9.12534, 9.3889, 1
3.484,199.618, 9.12516, 9.3445, 1
3.485,199.676, 9.12498, 9.30046, 1
3.486,199.733, 9.12479, 9.25677, 1
3.487,199.79, 9.12461, 9.21344, 1
3.488,199.848, 9.12443, 9.17045, 1
3.489,199.905, 9.12424, 9.12781, 1
3.49,199.962, 9.12406, 9.08551, 1
3.491,200.02, 9.12388, 9.04354, 1
3.492,200.077, 9.12369, 9.00191, 1
3.493,200.134, 9.12351, 8.9606, 1
3.494,200.191, 9.12333, 8.91962, 1
3.495,200.249, 9.12315, 8.87897, 1
3.496,200.306, 9.12296, 8.83863, 1
3.497,200.363, 9.12278, 8.79861, 1
3.498,200.421, 9.1226, 8.7589, 1
3.499,200.478, 9.12241, 8.71949, 1
3.5,200.535, 9.12223, 8.6804, 1
3.501,200.593, 9.12205, 8.6416, 1
3.502,200.65, 9.12187, 8.60311, 1
3.503,200.707, 9.12168, 8.56491, 1
3.504,200.764, 9.1215, 8.527, 1
3.505,200.822, 9.12132, 8.48939, 1
3.506,200.879, 9.12114, 8.45205, 1
3.507,200.936, 9.12095, 8.41501, 1
3.508,200.994, 9.12077, 8.37824, 1
3.509,201.051, 9.12059, 8.34175, 1
3.51,201.108, 9.12041, 8.30554, 1
3.511,201.165, 9.12022, 8.2696, 1
3.512,201.223, 9.12004, 8.23393, 1
3.513,201.28, 9.11986, 8.19852, 1
3.514,201.337, 9.11968, 8.16338, 1
3.515,201.395, 9.11949, 8.1285, 1
3.516,201.452, 9.11931, 8.09388, 1
3.517,201.509, 9.11913, 8.05951, 1
3.518,201.567, 9.11895, 8.0254, 1
3.519,201.624, 9.11876, 7.99154, 1
3.52,201.681, 9.11858, 7.95792, 1
3.521,201.738, 9.1184, 7.92455, 1
3.522,201.796, 9.11822, 7.89143, 1
3.523,201.853, 9.11804, 7.85854, 1
3.524,201.91, 9.11785, 7.8259, 1
3.525,201.968, 9.11767, 7.79349, 1
3.526,202.025, 9.11749, 7.76131, 1
3.527,202.082, 9.11731, 7.72937, 1
3.528,202.14, 9.11713, 7.69765, 1
3.529,202.197, 9.11694, 7.66616, 1
3.53,202.254, 9.11676, 7.6349, 1
3.531,202.311, 9.11658, 7.60386, 1
3.532,202.369, 9.1164, 7.57304, 1
3.533,202.426, 9.11622, 7.54244, 1
3.534,202.483, 9.11604, 7.51205, 1
3.535,202.541, 9.11585, 7.48188, 1
3.536,202.598, 9.11567, 7.45192, 1
3.537,202.655, 9.11549, 7.42217, 1
3.538,202.712, 9.11531, 7.39262, 1
3.539,202.77, 9.11513, 7.36329, 1
3.54,202.827, 9.11495, 7.33415, 1
3.541,202.884, 9.11476, 7.30522, 1
3.542,202.942, 9.11458, 7.27649, 1
3.543,202.999, 9.1144, 7.24796, 1
3.544,203.056, 9.11422, 7.21962, 1
3.545,203.114, 9.11404, 7.19148, 1
3.546,203.171, 9.11386, 7.16353, 1
3.547,203.228, 9.11368, 7.13577, 1
3.548,203.285, 9.11349, 7.1082, 1
3.549,203.343, 9.11331, 7.08082, 1
3.55,203.4, 9.11313, 7.05363, 1
3.551,203.457, 9.11295, 7.02661, 1
3.552,203.515, 9.11277, 6.99978, 1
3.553,203.572, 9.11259, 6.97313, 1
3.554,203.629, 9.11241, 6.94666, 1
3.555,203.686, 9.11222, 6.92037, 1
3.556,203.744, 9.11204, 6.89425, 1
3.557,203.801, 9.11186, 6.8683, 1
3.558,203.858, 9.11168, 6.84253, 1
3.559,203.916, 9.1115, 6.81693, 1
3.56,203.973, 9.11132, 6.7915, 1
3.561,204.03, 9.11114, 6.76623, 1
3.562,204.088, 9.11096, 6.74113, 1
3.563,204.145, 9.11078, 6.7162, 1
3.564,204.202, 9.11059, 6.69143, 1
3.565,204.259, 9.11041, 6.66682, 1
3.566,204.317, 9.11023, 6.64237, 1
3.567,204.374, 9.11005, 6.61808, 1
3.568,204.431, 9.10987, 6.59395, 1
3.569,204.489, 9.10969, 6.56997, 1
3.57,204.546, 9.10951, 6.54615, 1
3.571,204.603, 9.10933, 6.52248, 1
3.572,204.661, 9.10915, 6.49896, 1
3.573,204.718, 9.10897, 6.4756, 1
3.574,204.775, 9.10879, 6.45238, 1
3.575,204.832, 9.10861, 6.42931, 1
3.576,204.89, 9.10842, 6.40639, 1
3.577,204.947, 9.10824, 6.38361, 1
3.578,205.004, 9.10806, 6.36098, 1
3.579,205.062, 9.10788, 6.33849, 1
3.58,205.119, 9.1077, 6.31614, 1
3.581,205.176, 9.10752, 6.29393, 1
3.582,205.233, 9.10734, 6.27187, 1
3.583,205.291, 9.10716, 6.24993, 1
