a, Fruling
0.36 , 417.332
0.361 , 417.334
0.362 , 417.336
0.363 , 417.337
0.364 , 417.339
0.365 , 417.341
0.366 , 417.343
0.367 , 417.344
0.368 , 417.346
0.369 , 417.348
0.37 , 417.35
0.371 , 417.351
0.372 , 417.353
0.373 , 417.355
0.374 , 417.356
0.375 , 417.358
0.376 , 417.36
0.377 , 417.362
0.378 , 417.363
0.379 , 417.365
0.38 , 417.367
0.381 , 417.369
0.382 , 417.37
0.383 , 417.372
0.384 , 417.374
0.385 , 417.375
0.386 , 417.377
0.387 , 417.379
0.388 , 417.38
0.389 , 417.382
0.39 , 417.384
0.391 , 417.386
0.392 , 417.387
0.393 , 417.389
0.394 , 417.391
0.395 , 417.392
0.396 , 417.394
0.397 , 417.396
0.398 , 417.397
0.399 , 417.399
0.4 , 417.401
0.401 , 417.402
0.402 , 417.404
0.403 , 417.406
0.404 , 417.407
0.405 , 417.409
0.406 , 417.411
0.407 , 417.413
0.408 , 417.414
0.409 , 417.416
0.41 , 417.418
0.411 , 417.419
0.412 , 417.421
0.413 , 417.423
0.414 , 417.424
0.415 , 417.426
0.416 , 417.428
0.417 , 417.429
0.418 , 417.431
0.419 , 417.432
0.42 , 417.434
0.421 , 417.436
0.422 , 417.437
0.423 , 417.439
0.424 , 417.441
0.425 , 417.442
0.426 , 417.444
0.427 , 417.446
0.428 , 417.447
0.429 , 417.449
0.43 , 417.451
0.431 , 417.452
0.432 , 417.454
0.433 , 417.456
0.434 , 417.457
0.435 , 417.459
0.436 , 417.46
0.437 , 417.462
0.438 , 417.464
0.439 , 417.465
0.44 , 417.467
0.441 , 417.469
0.442 , 417.47
0.443 , 417.472
0.444 , 417.473
0.445 , 417.475
0.446 , 417.477
0.447 , 417.478
0.448 , 417.48
0.449 , 417.482
0.45 , 417.483
0.451 , 417.485
0.452 , 417.486
0.453 , 417.488
0.454 , 417.49
0.455 , 417.491
0.456 , 417.493
0.457 , 417.494
0.458 , 417.496
0.459 , 417.498
0.46 , 417.499
0.461 , 417.501
0.462 , 417.502
0.463 , 417.504
0.464 , 417.506
0.465 , 417.507
0.466 , 417.509
0.467 , 417.51
0.468 , 417.512
0.469 , 417.514
0.47 , 417.515
0.471 , 417.517
0.472 , 417.518
0.473 , 417.52
0.474 , 417.521
0.475 , 417.523
0.476 , 417.525
0.477 , 417.526
0.478 , 417.528
0.479 , 417.529
0.48 , 417.531
0.481 , 417.532
0.482 , 417.534
0.483 , 417.536
0.484 , 417.537
0.485 , 417.539
0.486 , 417.54
0.487 , 417.542
0.488 , 417.543
0.489 , 417.545
0.49 , 417.547
0.491 , 417.548
0.492 , 417.55
0.493 , 417.551
0.494 , 417.553
0.495 , 417.554
0.496 , 417.556
0.497 , 417.557
0.498 , 417.559
0.499 , 417.561
0.5 , 417.562
0.501 , 417.564
0.502 , 417.565
0.503 , 417.567
0.504 , 417.568
0.505 , 417.57
0.506 , 417.571
0.507 , 417.573
0.508 , 417.574
0.509 , 417.576
0.51 , 417.577
0.511 , 417.579
0.512 , 417.581
0.513 , 417.582
0.514 , 417.584
0.515 , 417.585
0.516 , 417.587
0.517 , 417.588
0.518 , 417.59
0.519 , 417.591
0.52 , 417.593
0.521 , 417.594
0.522 , 417.596
0.523 , 417.597
0.524 , 417.599
0.525 , 417.6
0.526 , 417.602
0.527 , 417.603
0.528 , 417.605
0.529 , 417.606
0.53 , 417.608
0.531 , 417.609
0.532 , 417.611
0.533 , 417.612
0.534 , 417.614
0.535 , 417.615
0.536 , 417.617
0.537 , 417.618
0.538 , 417.62
0.539 , 417.622
0.54 , 417.623
0.541 , 417.624
0.542 , 417.626
0.543 , 417.627
0.544 , 417.629
0.545 , 417.63
0.546 , 417.632
0.547 , 417.633
0.548 , 417.635
0.549 , 417.636
0.55 , 417.638
0.551 , 417.639
0.552 , 417.641
0.553 , 417.642
0.554 , 417.644
0.555 , 417.645
0.556 , 417.647
0.557 , 417.648
0.558 , 417.65
0.559 , 417.651
0.56 , 417.653
0.561 , 417.654
0.562 , 417.656
0.563 , 417.657
0.564 , 417.659
0.565 , 417.66
0.566 , 417.662
0.567 , 417.663
0.568 , 417.665
0.569 , 417.666
0.57 , 417.667
0.571 , 417.669
0.572 , 417.67
0.573 , 417.672
0.574 , 417.673
0.575 , 417.675
0.576 , 417.676
0.577 , 417.678
0.578 , 417.679
0.579 , 417.681
0.58 , 417.682
0.581 , 417.684
0.582 , 417.685
0.583 , 417.686
0.584 , 417.688
0.585 , 417.689
0.586 , 417.691
0.587 , 417.692
0.588 , 417.694
0.589 , 417.695
0.59 , 417.697
0.591 , 417.698
0.592 , 417.699
0.593 , 417.701
0.594 , 417.702
0.595 , 417.704
0.596 , 417.705
0.597 , 417.707
0.598 , 417.708
0.599 , 417.71
0.6 , 417.711
0.601 , 417.712
0.602 , 417.714
0.603 , 417.715
0.604 , 417.717
0.605 , 417.718
0.606 , 417.72
0.607 , 417.721
0.608 , 417.722
0.609 , 417.724
0.61 , 417.725
0.611 , 417.727
0.612 , 417.728
0.613 , 417.73
0.614 , 417.731
0.615 , 417.732
0.616 , 417.734
0.617 , 417.735
0.618 , 417.737
0.619 , 417.738
0.62 , 417.739
0.621 , 417.741
0.622 , 417.742
0.623 , 417.744
0.624 , 417.745
0.625 , 417.746
0.626 , 417.748
0.627 , 417.749
0.628 , 417.751
0.629 , 417.752
0.63 , 417.754
0.631 , 417.755
0.632 , 417.756
0.633 , 417.758
0.634 , 417.759
0.635 , 417.761
0.636 , 417.762
0.637 , 417.763
0.638 , 417.765
0.639 , 417.766
0.64 , 417.767
0.641 , 417.769
0.642 , 417.77
0.643 , 417.772
0.644 , 417.773
0.645 , 417.774
0.646 , 417.776
0.647 , 417.777
0.648 , 417.779
0.649 , 417.78
0.65 , 417.781
0.651 , 417.783
0.652 , 417.784
0.653 , 417.786
0.654 , 417.787
0.655 , 417.788
0.656 , 417.79
0.657 , 417.791
0.658 , 417.792
0.659 , 417.794
