a, Fruling
1.947 , 417.855
1.948 , 417.854
1.949 , 417.854
1.95 , 417.853
1.951 , 417.852
1.952 , 417.851
1.953 , 417.85
1.954 , 417.849
1.955 , 417.848
1.956 , 417.847
1.957 , 417.846
1.958 , 417.845
1.959 , 417.844
1.96 , 417.843
1.961 , 417.842
1.962 , 417.841
1.963 , 417.84
1.964 , 417.839
1.965 , 417.839
1.966 , 417.838
1.967 , 417.837
1.968 , 417.836
1.969 , 417.835
1.97 , 417.834
1.971 , 417.833
1.972 , 417.832
1.973 , 417.831
1.974 , 417.83
1.975 , 417.829
1.976 , 417.828
1.977 , 417.827
1.978 , 417.826
1.979 , 417.825
1.98 , 417.825
1.981 , 417.824
1.982 , 417.823
1.983 , 417.822
1.984 , 417.821
1.985 , 417.82
1.986 , 417.819
1.987 , 417.818
1.988 , 417.817
1.989 , 417.816
1.99 , 417.815
1.991 , 417.814
1.992 , 417.813
1.993 , 417.812
1.994 , 417.811
1.995 , 417.81
1.996 , 417.81
1.997 , 417.809
1.998 , 417.808
1.999 , 417.807
2 , 417.806
2.001 , 417.805
2.002 , 417.804
2.003 , 417.803
2.004 , 417.802
2.005 , 417.801
2.006 , 417.8
2.007 , 417.799
2.008 , 417.798
2.009 , 417.797
2.01 , 417.796
2.011 , 417.795
2.012 , 417.795
2.013 , 417.794
2.014 , 417.793
2.015 , 417.792
2.016 , 417.791
2.017 , 417.79
2.018 , 417.789
2.019 , 417.788
2.02 , 417.787
2.021 , 417.786
2.022 , 417.785
2.023 , 417.784
2.024 , 417.783
2.025 , 417.782
2.026 , 417.781
2.027 , 417.78
2.028 , 417.78
2.029 , 417.779
2.03 , 417.778
2.031 , 417.777
2.032 , 417.776
2.033 , 417.775
2.034 , 417.774
2.035 , 417.773
2.036 , 417.772
2.037 , 417.771
2.038 , 417.77
2.039 , 417.769
2.04 , 417.768
2.041 , 417.767
2.042 , 417.766
2.043 , 417.765
2.044 , 417.765
2.045 , 417.764
2.046 , 417.763
2.047 , 417.762
