a(radian),a(degree),Eruling, Ebend, Eparalell,
0.55,31.5127,33.3242,15.1282,3.34894,1
0.551,31.57,33.3228,15.0601,3.34882,1
0.552,31.6273,33.3215,14.9926,3.34869,1
0.553,31.6846,33.3202,14.9256,3.34857,1
0.554,31.7419,33.3189,14.8591,3.34844,1
0.555,31.7992,33.3176,14.7931,3.34831,1
0.556,31.8565,33.3163,14.7277,3.34818,1
0.557,31.9137,33.315,14.6628,3.34806,1
0.558,31.971,33.3136,14.5984,3.34793,1
0.559,32.0283,33.3123,14.5345,3.3478,1
0.56,32.0856,33.311,14.4711,3.34767,1
0.561,32.1429,33.3097,14.4082,3.34754,1
0.562,32.2002,33.3083,14.3458,3.34741,1
0.563,32.2575,33.307,14.2838,3.34728,1
0.564,32.3148,33.3057,14.2224,3.34715,1
0.565,32.3721,33.3044,14.1614,3.34702,1
0.566,32.4294,33.303,14.1008,3.34689,1
0.567,32.4867,33.3017,14.0408,3.34676,1
0.568,32.544,33.3004,13.9812,3.34663,1
0.569,32.6013,33.299,13.922,3.3465,1
0.57,32.6586,33.2977,13.8633,3.34636,1
0.571,32.7159,33.2963,13.805,3.34623,1
0.572,32.7732,33.295,13.7472,3.3461,1
0.573,32.8305,33.2936,13.6898,3.34597,1
0.574,32.8878,33.2923,13.6328,3.34583,1
0.575,32.9451,33.2909,13.5762,3.3457,1
0.576,33.0024,33.2896,13.5201,3.34557,1
0.577,33.0597,33.2882,13.4644,3.34543,1
0.578,33.117,33.2869,13.409,3.3453,1
0.579,33.1743,33.2855,13.3541,3.34516,1
0.58,33.2316,33.2842,13.2996,3.34503,1
0.581,33.2888,33.2828,13.2455,3.34489,1
0.582,33.3461,33.2815,13.1918,3.34476,1
0.583,33.4034,33.2801,13.1384,3.34462,1
0.584,33.4607,33.2787,13.0855,3.34448,1
0.585,33.518,33.2774,13.0329,3.34435,1
0.586,33.5753,33.276,12.9807,3.34421,1
0.587,33.6326,33.2746,12.9289,3.34407,1
0.588,33.6899,33.2733,12.8774,3.34393,1
0.589,33.7472,33.2719,12.8263,3.3438,1
0.59,33.8045,33.2705,12.7756,3.34366,1
0.591,33.8618,33.2691,12.7252,3.34352,1
0.592,33.9191,33.2677,12.6752,3.34338,1
0.593,33.9764,33.2664,12.6255,3.34324,1
0.594,34.0337,33.265,12.5761,3.3431,1
0.595,34.091,33.2636,12.5272,3.34296,1
0.596,34.1483,33.2622,12.4785,3.34282,1
0.597,34.2056,33.2608,12.4302,3.34268,1
0.598,34.2629,33.2594,12.3822,3.34254,1
0.599,34.3202,33.2581,12.3346,3.3424,1
0.6,34.3775,33.2567,12.2872,3.34225,1
0.601,34.4348,33.2553,12.2402,3.34211,1
0.602,34.4921,33.2539,12.1935,3.34197,1
0.603,34.5494,33.2525,12.1472,3.34183,1
0.604,34.6067,33.2511,12.1011,3.34168,1
0.605,34.6639,33.2497,12.0554,3.34154,1
0.606,34.7212,33.2483,12.0099,3.3414,1
0.607,34.7785,33.2469,11.9648,3.34125,1
0.608,34.8358,33.2455,11.92,3.34111,1
0.609,34.8931,33.244,11.8754,3.34096,1
0.61,34.9504,33.2426,11.8312,3.34082,1
0.611,35.0077,33.2412,11.7872,3.34067,1
0.612,35.065,33.2398,11.7436,3.34053,1
0.613,35.1223,33.2384,11.7002,3.34038,1
0.614,35.1796,33.237,11.6571,3.34024,1
0.615,35.2369,33.2356,11.6143,3.34009,1
0.616,35.2942,33.2341,11.5718,3.33994,1
0.617,35.3515,33.2327,11.5296,3.33979,1
0.618,35.4088,33.2313,11.4876,3.33965,1
0.619,35.4661,33.2299,11.4459,3.3395,1
0.62,35.5234,33.2284,11.4044,3.33935,1
0.621,35.5807,33.227,11.3633,3.3392,1
0.622,35.638,33.2256,11.3224,3.33905,1
0.623,35.6953,33.2241,11.2817,3.3389,1
0.624,35.7526,33.2227,11.2413,3.33875,1
0.625,35.8099,33.2213,11.2012,3.3386,1
0.626,35.8672,33.2198,11.1613,3.33845,1
0.627,35.9245,33.2184,11.1217,3.3383,1
0.628,35.9817,33.2169,11.0824,3.33815,1
0.629,36.039,33.2155,11.0432,3.338,1
0.63,36.0963,33.2141,11.0043,3.33785,1
0.631,36.1536,33.2126,10.9657,3.33769,1
0.632,36.2109,33.2112,10.9273,3.33754,1
0.633,36.2682,33.2097,10.8892,3.33739,1
0.634,36.3255,33.2082,10.8512,3.33723,1
0.635,36.3828,33.2068,10.8136,3.33708,1
0.636,36.4401,33.2053,10.7761,3.33693,1
0.637,36.4974,33.2039,10.7389,3.33677,1
0.638,36.5547,33.2024,10.7019,3.33662,1
0.639,36.612,33.201,10.6651,3.33646,1
0.64,36.6693,33.1995,10.6286,3.33631,1
0.641,36.7266,33.198,10.5923,3.33615,1
0.642,36.7839,33.1966,10.5562,3.33599,1
0.643,36.8412,33.1951,10.5203,3.33584,1
0.644,36.8985,33.1936,10.4846,3.33568,1
0.645,36.9558,33.1921,10.4492,3.33552,1
0.646,37.0131,33.1907,10.4139,3.33537,1
0.647,37.0704,33.1892,10.3789,3.33521,1
0.648,37.1277,33.1877,10.3441,3.33505,1
0.649,37.185,33.1862,10.3095,3.33489,1
0.65,37.2423,33.1847,10.275,3.33473,1
0.651,37.2996,33.1833,10.2408,3.33457,1
0.652,37.3568,33.1818,10.2068,3.33441,1
0.653,37.4141,33.1803,10.173,3.33425,1
0.654,37.4714,33.1788,10.1394,3.33409,1
0.655,37.5287,33.1773,10.106,3.33393,1
0.656,37.586,33.1758,10.0728,3.33377,1
0.657,37.6433,33.1743,10.0398,3.33361,1
0.658,37.7006,33.1728,10.007,3.33345,1
0.659,37.7579,33.1713,9.97436,3.33328,1
0.66,37.8152,33.1698,9.94192,3.33312,1
0.661,37.8725,33.1683,9.90966,3.33296,1
0.662,37.9298,33.1668,9.87759,3.33279,1
0.663,37.9871,33.1653,9.8457,3.33263,1
0.664,38.0444,33.1638,9.814,3.33247,1
0.665,38.1017,33.1623,9.78248,3.3323,1
0.666,38.159,33.1608,9.75113,3.33214,1
0.667,38.2163,33.1592,9.71997,3.33197,1
0.668,38.2736,33.1577,9.68898,3.33181,1
0.669,38.3309,33.1562,9.65817,3.33164,1
0.67,38.3882,33.1547,9.62753,3.33147,1
0.671,38.4455,33.1532,9.59706,3.33131,1
0.672,38.5028,33.1516,9.56677,3.33114,1
0.673,38.5601,33.1501,9.53664,3.33097,1
0.674,38.6174,33.1486,9.50669,3.3308,1
0.675,38.6747,33.1471,9.4769,3.33063,1
0.676,38.7319,33.1455,9.44727,3.33047,1
0.677,38.7892,33.144,9.41782,3.3303,1
0.678,38.8465,33.1425,9.38852,3.33013,1
0.679,38.9038,33.1409,9.35938,3.32996,1
0.68,38.9611,33.1394,9.33041,3.32979,1
0.681,39.0184,33.1378,9.3016,3.32962,1
0.682,39.0757,33.1363,9.27294,3.32944,1
0.683,39.133,33.1347,9.24444,3.32927,1
0.684,39.1903,33.1332,9.21609,3.3291,1
0.685,39.2476,33.1316,9.1879,3.32893,1
0.686,39.3049,33.1301,9.15987,3.32876,1
0.687,39.3622,33.1285,9.13198,3.32858,1
0.688,39.4195,33.127,9.10425,3.32841,1
0.689,39.4768,33.1254,9.07666,3.32824,1
0.69,39.5341,33.1239,9.04923,3.32806,1
0.691,39.5914,33.1223,9.02194,3.32789,1
0.692,39.6487,33.1208,8.99479,3.32771,1
0.693,39.706,33.1192,8.9678,3.32754,1
0.694,39.7633,33.1176,8.94094,3.32736,1
0.695,39.8206,33.116,8.91423,3.32719,1
0.696,39.8779,33.1145,8.88766,3.32701,1
0.697,39.9352,33.1129,8.86123,3.32683,1
0.698,39.9925,33.1113,8.83494,3.32665,1
0.699,40.0497,33.1098,8.80879,3.32648,1
0.7,40.107,33.1082,8.78278,3.3263,1
0.701,40.1643,33.1066,8.7569,3.32612,1
0.702,40.2216,33.105,8.73116,3.32594,1
0.703,40.2789,33.1034,8.70555,3.32576,1
0.704,40.3362,33.1018,8.68008,3.32558,1
0.705,40.3935,33.1003,8.65474,3.3254,1
0.706,40.4508,33.0987,8.62953,3.32522,1
0.707,40.5081,33.0971,8.60445,3.32504,1
0.708,40.5654,33.0955,8.5795,3.32486,1
0.709,40.6227,33.0939,8.55468,3.32468,1
0.71,40.68,33.0923,8.52999,3.32449,1
0.711,40.7373,33.0907,8.50542,3.32431,1
0.712,40.7946,33.0891,8.48098,3.32413,1
0.713,40.8519,33.0875,8.45666,3.32395,1
0.714,40.9092,33.0859,8.43247,3.32376,1
0.715,40.9665,33.0843,8.4084,3.32358,1
0.716,41.0238,33.0827,8.38445,3.32339,1
0.717,41.0811,33.081,8.36063,3.32321,1
0.718,41.1384,33.0794,8.33692,3.32302,1
0.719,41.1957,33.0778,8.31333,3.32284,1
0.72,41.253,33.0762,8.28987,3.32265,1
0.721,41.3103,33.0746,8.26652,3.32246,1
0.722,41.3676,33.073,8.24328,3.32228,1
0.723,41.4248,33.0713,8.22017,3.32209,1
0.724,41.4821,33.0697,8.19716,3.3219,1
0.725,41.5394,33.0681,8.17428,3.32171,1
0.726,41.5967,33.0664,8.1515,3.32152,1
0.727,41.654,33.0648,8.12884,3.32133,1
0.728,41.7113,33.0632,8.10629,3.32114,1
0.729,41.7686,33.0615,8.08386,3.32095,1
0.73,41.8259,33.0599,8.06153,3.32076,1
0.731,41.8832,33.0583,8.03931,3.32057,1
0.732,41.9405,33.0566,8.0172,3.32038,1
0.733,41.9978,33.055,7.9952,3.32019,1
0.734,42.0551,33.0533,7.97331,3.32,1
0.735,42.1124,33.0517,7.95152,3.3198,1
0.736,42.1697,33.05,7.92984,3.31961,1
0.737,42.227,33.0484,7.90826,3.31942,1
0.738,42.2843,33.0467,7.88679,3.31922,1
0.739,42.3416,33.0451,7.86542,3.31903,1
0.74,42.3989,33.0434,7.84416,3.31883,1
0.741,42.4562,33.0417,7.823,3.31864,1
0.742,42.5135,33.0401,7.80194,3.31844,1
0.743,42.5708,33.0384,7.78098,3.31825,1
0.744,42.6281,33.0368,7.76012,3.31805,1
0.745,42.6854,33.0351,7.73936,3.31785,1
0.746,42.7427,33.0334,7.7187,3.31766,1
0.747,42.7999,33.0317,7.69813,3.31746,1
0.748,42.8572,33.0301,7.67767,3.31726,1
0.749,42.9145,33.0284,7.6573,3.31706,1
0.75,42.9718,33.0267,7.63702,3.31686,1
0.751,43.0291,33.025,7.61685,3.31666,1
0.752,43.0864,33.0233,7.59676,3.31646,1
0.753,43.1437,33.0217,7.57678,3.31626,1
0.754,43.201,33.02,7.55688,3.31606,1
0.755,43.2583,33.0183,7.53708,3.31586,1
0.756,43.3156,33.0166,7.51737,3.31566,1
0.757,43.3729,33.0149,7.49775,3.31545,1
0.758,43.4302,33.0132,7.47823,3.31525,1
0.759,43.4875,33.0115,7.45879,3.31505,1
0.76,43.5448,33.0098,7.43944,3.31484,1
0.761,43.6021,33.0081,7.42019,3.31464,1
0.762,43.6594,33.0064,7.40102,3.31444,1
0.763,43.7167,33.0047,7.38194,3.31423,1
0.764,43.774,33.003,7.36295,3.31403,1
0.765,43.8313,33.0013,7.34404,3.31382,1
0.766,43.8886,32.9996,7.32522,3.31361,1
0.767,43.9459,32.9978,7.30649,3.31341,1
0.768,44.0032,32.9961,7.28784,3.3132,1
0.769,44.0605,32.9944,7.26928,3.31299,1
0.77,44.1178,32.9927,7.2508,3.31278,1
0.771,44.175,32.991,7.23241,3.31257,1
0.772,44.2323,32.9892,7.21409,3.31236,1
0.773,44.2896,32.9875,7.19587,3.31215,1
0.774,44.3469,32.9858,7.17772,3.31194,1
0.775,44.4042,32.9841,7.15965,3.31173,1
0.776,44.4615,32.9823,7.14167,3.31152,1
0.777,44.5188,32.9806,7.12376,3.31131,1
0.778,44.5761,32.9788,7.10594,3.3111,1
0.779,44.6334,32.9771,7.08819,3.31089,1
0.78,44.6907,32.9754,7.07053,3.31067,1
0.781,44.748,32.9736,7.05294,3.31046,1
0.782,44.8053,32.9719,7.03543,3.31025,1
0.783,44.8626,32.9701,7.018,3.31003,1
0.784,44.9199,32.9684,7.00065,3.30982,1
0.785,44.9772,32.9666,6.98337,3.3096,1
0.786,45.0345,32.9649,6.96616,3.30939,1
0.787,45.0918,32.9631,6.94904,3.30917,1
0.788,45.1491,32.9613,6.93199,3.30895,1
0.789,45.2064,32.9596,6.91501,3.30874,1
0.79,45.2637,32.9578,6.8981,3.30852,1
0.791,45.321,32.9561,6.88128,3.3083,1
0.792,45.3783,32.9543,6.86452,3.30808,1
0.793,45.4356,32.9525,6.84784,3.30786,1
0.794,45.4928,32.9507,6.83122,3.30764,1
0.795,45.5501,32.949,6.81468,3.30742,1
0.796,45.6074,32.9472,6.79822,3.3072,1
0.797,45.6647,32.9454,6.78182,3.30698,1
0.798,45.722,32.9436,6.76549,3.30676,1
0.799,45.7793,32.9418,6.74924,3.30654,1
0.8,45.8366,32.9401,6.73305,3.30631,1
0.801,45.8939,32.9383,6.71693,3.30609,1
0.802,45.9512,32.9365,6.70088,3.30587,1
0.803,46.0085,32.9347,6.6849,3.30564,1
0.804,46.0658,32.9329,6.66899,3.30542,1
0.805,46.1231,32.9311,6.65315,3.30519,1
0.806,46.1804,32.9293,6.63737,3.30497,1
0.807,46.2377,32.9275,6.62166,3.30474,1
0.808,46.295,32.9257,6.60601,3.30451,1
0.809,46.3523,32.9239,6.59043,3.30429,1
0.81,46.4096,32.9221,6.57492,3.30406,1
0.811,46.4669,32.9203,6.55947,3.30383,1
0.812,46.5242,32.9185,6.54409,3.3036,1
0.813,46.5815,32.9166,6.52877,3.30337,1
0.814,46.6388,32.9148,6.51352,3.30314,1
0.815,46.6961,32.913,6.49833,3.30291,1
0.816,46.7534,32.9112,6.4832,3.30268,1
0.817,46.8107,32.9094,6.46813,3.30245,1
0.818,46.8679,32.9075,6.45313,3.30222,1
0.819,46.9252,32.9057,6.43819,3.30199,1
0.82,46.9825,32.9039,6.42331,3.30175,1
0.821,47.0398,32.902,6.40849,3.30152,1
0.822,47.0971,32.9002,6.39374,3.30129,1
0.823,47.1544,32.8984,6.37904,3.30105,1
0.824,47.2117,32.8965,6.36441,3.30082,1
0.825,47.269,32.8947,6.34983,3.30058,1
0.826,47.3263,32.8928,6.33532,3.30035,1
0.827,47.3836,32.891,6.32086,3.30011,1
0.828,47.4409,32.8892,6.30646,3.29987,1
0.829,47.4982,32.8873,6.29212,3.29964,1
0.83,47.5555,32.8854,6.27784,3.2994,1
0.831,47.6128,32.8836,6.26362,3.29916,1
0.832,47.6701,32.8817,6.24945,3.29892,1
0.833,47.7274,32.8799,6.23535,3.29868,1
0.834,47.7847,32.878,6.22129,3.29844,1
0.835,47.842,32.8761,6.2073,3.2982,1
0.836,47.8993,32.8743,6.19336,3.29796,1
0.837,47.9566,32.8724,6.17948,3.29772,1
0.838,48.0139,32.8705,6.16565,3.29747,1
0.839,48.0712,32.8687,6.15188,3.29723,1
0.84,48.1285,32.8668,6.13816,3.29699,1
0.841,48.1858,32.8649,6.1245,3.29674,1
0.842,48.243,32.863,6.11089,3.2965,1
0.843,48.3003,32.8611,6.09734,3.29626,1
0.844,48.3576,32.8593,6.08384,3.29601,1
0.845,48.4149,32.8574,6.07039,3.29576,1
0.846,48.4722,32.8555,6.057,3.29552,1
0.847,48.5295,32.8536,6.04366,3.29527,1
0.848,48.5868,32.8517,6.03037,3.29502,1
0.849,48.6441,32.8498,6.01714,3.29477,1
0.85,48.7014,32.8479,6.00395,3.29452,1
0.851,48.7587,32.846,5.99082,3.29428,1
0.852,48.816,32.8441,5.97774,3.29403,1
0.853,48.8733,32.8422,5.96471,3.29378,1
0.854,48.9306,32.8403,5.95173,3.29352,1
0.855,48.9879,32.8384,5.9388,3.29327,1
0.856,49.0452,32.8365,5.92592,3.29302,1
0.857,49.1025,32.8345,5.91309,3.29277,1
0.858,49.1598,32.8326,5.90031,3.29251,1
0.859,49.2171,32.8307,5.88759,3.29226,1
0.86,49.2744,32.8288,5.8749,3.29201,1
0.861,49.3317,32.8269,5.86227,3.29175,1
0.862,49.389,32.8249,5.84969,3.2915,1
0.863,49.4463,32.823,5.83716,3.29124,1
0.864,49.5036,32.8211,5.82467,3.29098,1
0.865,49.5608,32.8191,5.81223,3.29072,1
0.866,49.6181,32.8172,5.79984,3.29047,1
0.867,49.6754,32.8152,5.78749,3.29021,1
0.868,49.7327,32.8133,5.7752,3.28995,1
0.869,49.79,32.8114,5.76295,3.28969,1
0.87,49.8473,32.8094,5.75074,3.28943,1
0.871,49.9046,32.8075,5.73859,3.28917,1
0.872,49.9619,32.8055,5.72647,3.28891,1
0.873,50.0192,32.8036,5.71441,3.28865,1
0.874,50.0765,32.8016,5.70239,3.28838,1
0.875,50.1338,32.7996,5.69041,3.28812,1
0.876,50.1911,32.7977,5.67848,3.28786,1
0.877,50.2484,32.7957,5.6666,3.28759,1
0.878,50.3057,32.7937,5.65476,3.28733,1
0.879,50.363,32.7918,5.64296,3.28706,1
0.88,50.4203,32.7898,5.63121,3.2868,1
0.881,50.4776,32.7878,5.6195,3.28653,1
0.882,50.5349,32.7859,5.60783,3.28626,1
0.883,50.5922,32.7839,5.59621,3.28599,1
0.884,50.6495,32.7819,5.58463,3.28572,1
0.885,50.7068,32.7799,5.5731,3.28546,1
0.886,50.7641,32.7779,5.5616,3.28519,1
0.887,50.8214,32.7759,5.55015,3.28492,1
0.888,50.8787,32.7739,5.53874,3.28464,1
0.889,50.9359,32.772,5.52738,3.28437,1
0.89,50.9932,32.77,5.51605,3.2841,1
0.891,51.0505,32.768,5.50477,3.28383,1
0.892,51.1078,32.766,5.49353,3.28355,1
0.893,51.1651,32.764,5.48233,3.28328,1
0.894,51.2224,32.762,5.47117,3.28301,1
0.895,51.2797,32.7599,5.46005,3.28273,1
0.896,51.337,32.7579,5.44897,3.28246,1
0.897,51.3943,32.7559,5.43793,3.28218,1
0.898,51.4516,32.7539,5.42693,3.2819,1
0.899,51.5089,32.7519,5.41597,3.28162,1
0.9,51.5662,32.7499,5.40505,3.28135,1
0.901,51.6235,32.7478,5.39417,3.28107,1
0.902,51.6808,32.7458,5.38333,3.28079,1
0.903,51.7381,32.7438,5.37253,3.28051,1
0.904,51.7954,32.7418,5.36177,3.28023,1
0.905,51.8527,32.7397,5.35105,3.27994,1
0.906,51.91,32.7377,5.34036,3.27966,1
0.907,51.9673,32.7356,5.32971,3.27938,1
0.908,52.0246,32.7336,5.3191,3.2791,1
0.909,52.0819,32.7316,5.30853,3.27881,1
0.91,52.1392,32.7295,5.298,3.27853,1
0.911,52.1965,32.7275,5.2875,3.27824,1
0.912,52.2538,32.7254,5.27704,3.27796,1
0.913,52.311,32.7234,5.26662,3.27767,1
0.914,52.3683,32.7213,5.25624,3.27738,1
0.915,52.4256,32.7192,5.24589,3.27709,1
0.916,52.4829,32.7172,5.23558,3.27681,1
0.917,52.5402,32.7151,5.2253,3.27652,1
0.918,52.5975,32.713,5.21506,3.27623,1
0.919,52.6548,32.711,5.20486,3.27594,1
0.92,52.7121,32.7089,5.19469,3.27564,1
0.921,52.7694,32.7068,5.18456,3.27535,1
0.922,52.8267,32.7048,5.17446,3.27506,1
0.923,52.884,32.7027,5.1644,3.27477,1
0.924,52.9413,32.7006,5.15437,3.27447,1
0.925,52.9986,32.6985,5.14438,3.27418,1
0.926,53.0559,32.6964,5.13442,3.27388,1
0.927,53.1132,32.6943,5.1245,3.27359,1
0.928,53.1705,32.6922,5.11461,3.27329,1
0.929,53.2278,32.6901,5.10476,3.27299,1
0.93,53.2851,32.688,5.09494,3.2727,1
0.931,53.3424,32.6859,5.08515,3.2724,1
0.932,53.3997,32.6838,5.0754,3.2721,1
0.933,53.457,32.6817,5.06568,3.2718,1
0.934,53.5143,32.6796,5.056,3.2715,1
0.935,53.5716,32.6775,5.04635,3.2712,1
0.936,53.6288,32.6754,5.03673,3.27089,1
0.937,53.6861,32.6733,5.02714,3.27059,1
0.938,53.7434,32.6712,5.01759,3.27029,1
0.939,53.8007,32.669,5.00807,3.26998,1
0.94,53.858,32.6669,4.99858,3.26968,1
0.941,53.9153,32.6648,4.98912,3.26937,1
0.942,53.9726,32.6627,4.9797,3.26907,1
0.943,54.0299,32.6605,4.9703,3.26876,1
0.944,54.0872,32.6584,4.96094,3.26845,1
0.945,54.1445,32.6562,4.95161,3.26815,1
0.946,54.2018,32.6541,4.94232,3.26784,1
0.947,54.2591,32.652,4.93305,3.26753,1
0.948,54.3164,32.6498,4.92382,3.26722,1
0.949,54.3737,32.6477,4.91461,3.26691,1
0.95,54.431,32.6455,4.90544,3.26659,1
0.951,54.4883,32.6434,4.8963,3.26628,1
0.952,54.5456,32.6412,4.88718,3.26597,1
0.953,54.6029,32.639,4.8781,3.26565,1
0.954,54.6602,32.6369,4.86905,3.26534,1
0.955,54.7175,32.6347,4.86003,3.26502,1
0.956,54.7748,32.6326,4.85104,3.26471,1
0.957,54.8321,32.6304,4.84208,3.26439,1
0.958,54.8894,32.6282,4.83315,3.26407,1
0.959,54.9467,32.626,4.82424,3.26376,1
0.96,55.0039,32.6239,4.81537,3.26344,1
0.961,55.0612,32.6217,4.80653,3.26312,1
0.962,55.1185,32.6195,4.79771,3.2628,1
0.963,55.1758,32.6173,4.78893,3.26248,1
0.964,55.2331,32.6151,4.78017,3.26215,1
0.965,55.2904,32.6129,4.77144,3.26183,1
0.966,55.3477,32.6107,4.76274,3.26151,1
0.967,55.405,32.6085,4.75407,3.26118,1
0.968,55.4623,32.6063,4.74543,3.26086,1
0.969,55.5196,32.6041,4.73682,3.26053,1
0.97,55.5769,32.6019,4.72823,3.26021,1
0.971,55.6342,32.5997,4.71967,3.25988,1
0.972,55.6915,32.5975,4.71114,3.25955,1
0.973,55.7488,32.5953,4.70264,3.25922,1
0.974,55.8061,32.5931,4.69416,3.25889,1
0.975,55.8634,32.5908,4.68572,3.25856,1
0.976,55.9207,32.5886,4.67729,3.25823,1
0.977,55.978,32.5864,4.6689,3.2579,1
0.978,56.0353,32.5842,4.66053,3.25757,1
0.979,56.0926,32.5819,4.65219,3.25724,1
0.98,56.1499,32.5797,4.64388,3.2569,1
0.981,56.2072,32.5774,4.6356,3.25657,1
0.982,56.2645,32.5752,4.62734,3.25623,1
0.983,56.3218,32.573,4.6191,3.25589,1
0.984,56.379,32.5707,4.6109,3.25556,1
0.985,56.4363,32.5685,4.60272,3.25522,1
0.986,56.4936,32.5662,4.59456,3.25488,1
0.987,56.5509,32.564,4.58643,3.25454,1
0.988,56.6082,32.5617,4.57833,3.2542,1
0.989,56.6655,32.5594,4.57025,3.25386,1
0.99,56.7228,32.5572,4.5622,3.25352,1
0.991,56.7801,32.5549,4.55417,3.25318,1
0.992,56.8374,32.5526,4.54617,3.25283,1
0.993,56.8947,32.5504,4.5382,3.25249,1
0.994,56.952,32.5481,4.53025,3.25214,1
0.995,57.0093,32.5458,4.52232,3.2518,1
0.996,57.0666,32.5435,4.51442,3.25145,1
0.997,57.1239,32.5413,4.50654,3.2511,1
0.998,57.1812,32.539,4.49869,3.25075,1
0.999,57.2385,32.5367,4.49086,3.25041,1
1,57.2958,32.5344,4.48306,3.25006,1
1.001,57.3531,32.5321,4.47528,3.2497,1
1.002,57.4104,32.5298,4.46753,3.24935,1
1.003,57.4677,32.5275,4.4598,3.249,1
1.004,57.525,32.5252,4.45209,3.24865,1
1.005,57.5823,32.5229,4.44441,3.24829,1
1.006,57.6396,32.5206,4.43675,3.24794,1
1.007,57.6968,32.5183,4.42912,3.24758,1
1.008,57.7541,32.5159,4.42151,3.24723,1
1.009,57.8114,32.5136,4.41392,3.24687,1
1.01,57.8687,32.5113,4.40636,3.24651,1
1.011,57.926,32.509,4.39882,3.24615,1
1.012,57.9833,32.5066,4.3913,3.24579,1
1.013,58.0406,32.5043,4.3838,3.24543,1
1.014,58.0979,32.502,4.37633,3.24507,1
1.015,58.1552,32.4996,4.36888,3.24471,1
1.016,58.2125,32.4973,4.36146,3.24434,1
1.017,58.2698,32.495,4.35405,3.24398,1
1.018,58.3271,32.4926,4.34667,3.24361,1
1.019,58.3844,32.4903,4.33931,3.24325,1
1.02,58.4417,32.4879,4.33198,3.24288,1
1.021,58.499,32.4856,4.32466,3.24251,1
1.022,58.5563,32.4832,4.31737,3.24215,1
1.023,58.6136,32.4808,4.3101,3.24178,1
1.024,58.6709,32.4785,4.30285,3.24141,1
1.025,58.7282,32.4761,4.29563,3.24104,1
1.026,58.7855,32.4737,4.28842,3.24066,1
1.027,58.8428,32.4714,4.28124,3.24029,1
1.028,58.9001,32.469,4.27408,3.23992,1
1.029,58.9574,32.4666,4.26694,3.23954,1
1.03,59.0147,32.4642,4.25982,3.23917,1
1.031,59.0719,32.4618,4.25273,3.23879,1
1.032,59.1292,32.4594,4.24565,3.23841,1
1.033,59.1865,32.457,4.2386,3.23804,1
1.034,59.2438,32.4547,4.23156,3.23766,1
1.035,59.3011,32.4523,4.22455,3.23728,1
1.036,59.3584,32.4499,4.21756,3.2369,1
1.037,59.4157,32.4474,4.21059,3.23651,1
1.038,59.473,32.445,4.20364,3.23613,1
1.039,59.5303,32.4426,4.19671,3.23575,1
1.04,59.5876,32.4402,4.1898,3.23536,1
1.041,59.6449,32.4378,4.18291,3.23498,1
1.042,59.7022,32.4354,4.17604,3.23459,1
1.043,59.7595,32.433,4.16919,3.2342,1
1.044,59.8168,32.4305,4.16236,3.23382,1
1.045,59.8741,32.4281,4.15556,3.23343,1
1.046,59.9314,32.4257,4.14877,3.23304,1
1.047,59.9887,32.4232,4.142,3.23265,1
1.048,60.046,32.4208,4.13525,3.23225,1
1.049,60.1033,32.4183,4.12852,3.23186,1
1.05,60.1606,32.4159,4.12181,3.23147,1
1.051,60.2179,32.4135,4.11512,3.23107,1
1.052,60.2752,32.411,4.10845,3.23068,1
1.053,60.3325,32.4085,4.1018,3.23028,1
1.054,60.3898,32.4061,4.09517,3.22988,1
1.055,60.447,32.4036,4.08856,3.22948,1
1.056,60.5043,32.4012,4.08197,3.22909,1
1.057,60.5616,32.3987,4.07539,3.22868,1
1.058,60.6189,32.3962,4.06884,3.22828,1
1.059,60.6762,32.3937,4.0623,3.22788,1
1.06,60.7335,32.3913,4.05578,3.22748,1
1.061,60.7908,32.3888,4.04929,3.22707,1
1.062,60.8481,32.3863,4.04281,3.22667,1
1.063,60.9054,32.3838,4.03634,3.22626,1
1.064,60.9627,32.3813,4.0299,3.22585,1
1.065,61.02,32.3788,4.02348,3.22545,1
1.066,61.0773,32.3763,4.01707,3.22504,1
1.067,61.1346,32.3738,4.01068,3.22463,1
1.068,61.1919,32.3713,4.00431,3.22422,1
1.069,61.2492,32.3688,3.99796,3.2238,1
1.07,61.3065,32.3663,3.99163,3.22339,1
1.071,61.3638,32.3638,3.98531,3.22298,1
1.072,61.4211,32.3613,3.97902,3.22256,1
1.073,61.4784,32.3588,3.97274,3.22215,1
1.074,61.5357,32.3562,3.96647,3.22173,1
1.075,61.593,32.3537,3.96023,3.22131,1
1.076,61.6503,32.3512,3.954,3.22089,1
1.077,61.7076,32.3486,3.94779,3.22047,1
1.078,61.7649,32.3461,3.9416,3.22005,1
1.079,61.8221,32.3436,3.93543,3.21963,1
1.08,61.8794,32.341,3.92927,3.2192,1
1.081,61.9367,32.3385,3.92313,3.21878,1
1.082,61.994,32.3359,3.91701,3.21835,1
1.083,62.0513,32.3334,3.9109,3.21793,1
1.084,62.1086,32.3308,3.90482,3.2175,1
1.085,62.1659,32.3282,3.89874,3.21707,1
1.086,62.2232,32.3257,3.89269,3.21664,1
1.087,62.2805,32.3231,3.88665,3.21621,1
1.088,62.3378,32.3205,3.88063,3.21578,1
1.089,62.3951,32.318,3.87463,3.21535,1
1.09,62.4524,32.3154,3.86864,3.21491,1
1.091,62.5097,32.3128,3.86267,3.21448,1
