a(radian),a(degree),Eruling, Ebend
3.271,187.414, 300.947, 123.436, 1
3.272,187.472, 300.941, 121.886, 1
3.273,187.529, 300.936, 120.376, 1
3.274,187.586, 300.93, 118.904, 1
3.275,187.644, 300.924, 117.469, 1
3.276,187.701, 300.918, 116.07, 1
3.277,187.758, 300.913, 114.706, 1
3.278,187.816, 300.907, 113.375, 1
3.279,187.873, 300.901, 112.078, 1
3.28,187.93, 300.895, 110.812, 1
3.281,187.987, 300.889, 109.578, 1
3.282,188.045, 300.883, 108.373, 1
3.283,188.102, 300.877, 107.198, 1
3.284,188.159, 300.87, 106.052, 1
3.285,188.217, 300.864, 104.933, 1
3.286,188.274, 300.858, 103.84, 1
3.287,188.331, 300.852, 102.774, 1
3.288,188.389, 300.845, 101.734, 1
3.289,188.446, 300.839, 100.718, 1
3.29,188.503, 300.832, 99.7265, 1
3.291,188.56, 300.826, 98.7584, 1
3.292,188.618, 300.819, 97.8133, 1
3.293,188.675, 300.813, 96.8904, 1
3.294,188.732, 300.806, 95.9893, 1
3.295,188.79, 300.799, 95.1095, 1
3.296,188.847, 300.792, 94.2503, 1
3.297,188.904, 300.786, 93.4114, 1
3.298,188.961, 300.779, 92.5921, 1
3.299,189.019, 300.772, 91.7921, 1
3.3,189.076, 300.765, 91.0108, 1
3.301,189.133, 300.758, 90.2479, 1
3.302,189.191, 300.751, 89.5029, 1
3.303,189.248, 300.744, 88.7754, 1
3.304,189.305, 300.736, 88.065, 1
3.305,189.363, 300.729, 87.3714, 1
3.306,189.42, 300.722, 86.6941, 1
3.307,189.477, 300.715, 86.0329, 1
3.308,189.534, 300.707, 85.3872, 1
3.309,189.592, 300.7, 84.757, 1
3.31,189.649, 300.692, 84.1417, 1
3.311,189.706, 300.685, 83.5411, 1
3.312,189.764, 300.677, 82.9549, 1
3.313,189.821, 300.67, 82.3829, 1
3.314,189.878, 300.662, 81.8246, 1
3.315,189.936, 300.654, 81.2799, 1
3.316,189.993, 300.646, 80.7485, 1
3.317,190.05, 300.639, 80.2302, 1
3.318,190.107, 300.631, 79.7246, 1
3.319,190.165, 300.623, 79.2316, 1
3.32,190.222, 300.615, 78.751, 1
3.321,190.279, 300.607, 78.2824, 1
3.322,190.337, 300.599, 77.8257, 1
3.323,190.394, 300.59, 77.3808, 1
3.324,190.451, 300.582, 76.9473, 1
3.325,190.508, 300.574, 76.5251, 1
3.326,190.566, 300.566, 76.114, 1
3.327,190.623, 300.557, 75.7138, 1
3.328,190.68, 300.549, 75.3245, 1
3.329,190.738, 300.541, 74.9457, 1
3.33,190.795, 300.532, 74.5773, 1
3.331,190.852, 300.523, 74.2192, 1
3.332,190.91, 300.515, 73.8713, 1
3.333,190.967, 300.506, 73.5333, 1
3.334,191.024, 300.497, 73.2051, 1
3.335,191.081, 300.489, 72.8867, 1
3.336,191.139, 300.48, 72.5778, 1
3.337,191.196, 300.471, 72.2784, 1
3.338,191.253, 300.462, 71.9884, 1
3.339,191.311, 300.453, 71.7075, 1
3.34,191.368, 300.444, 71.4358, 1
3.341,191.425, 300.435, 71.1731, 1
3.342,191.482, 300.426, 70.9193, 1
3.343,191.54, 300.417, 70.6742, 1
3.344,191.597, 300.407, 70.4379, 1
3.345,191.654, 300.398, 70.2103, 1
3.346,191.712, 300.389, 69.9911, 1
3.347,191.769, 300.379, 69.7805, 1
3.348,191.826, 300.37, 69.5782, 1
3.349,191.884, 300.36, 69.3842, 1
3.35,191.941, 300.351, 69.1985, 1
3.351,191.998, 300.341, 69.0209, 1
3.352,192.055, 300.331, 68.8515, 1
3.353,192.113, 300.322, 68.6901, 1
3.354,192.17, 300.312, 68.5368, 1
3.355,192.227, 300.302, 68.3914, 1
3.356,192.285, 300.292, 68.2539, 1
3.357,192.342, 300.282, 68.1242, 1
3.358,192.399, 300.272, 68.0024, 1
3.359,192.457, 300.262, 67.8884, 1
3.36,192.514, 300.252, 67.7821, 1
3.361,192.571, 300.242, 67.6836, 1
3.362,192.628, 300.231, 67.5927, 1
3.363,192.686, 300.221, 67.5096, 1
3.364,192.743, 300.211, 67.4341, 1
3.365,192.8, 300.2, 67.3662, 1
3.366,192.858, 300.19, 67.306, 1
3.367,192.915, 300.18, 67.2533, 1
3.368,192.972, 300.169, 67.2083, 1
3.369,193.029, 300.158, 67.1709, 1
3.37,193.087, 300.148, 67.1411, 1
3.371,193.144, 300.137, 67.1189, 1
3.372,193.201, 300.126, 67.1043, 1
3.373,193.259, 300.115, 67.0974, 1
3.374,193.316, 300.104, 67.0981, 1
3.375,193.373, 300.094, 67.1065, 1
3.376,193.431, 300.082, 67.1225, 1
3.377,193.488, 300.071, 67.1463, 1
3.378,193.545, 300.06, 67.1777, 1
3.379,193.602, 300.049, 67.217, 1
3.38,193.66, 300.038, 67.264, 1
3.381,193.717, 300.027, 67.3189, 1
3.382,193.774, 300.015, 67.3817, 1
3.383,193.832, 300.004, 67.4524, 1
3.384,193.889, 299.992, 67.5311, 1
3.385,193.946, 299.981, 67.6178, 1
3.386,194.004, 299.969, 67.7125, 1
3.387,194.061, 299.958, 67.8155, 1
3.388,194.118, 299.946, 67.9267, 1
3.389,194.175, 299.934, 68.0461, 1
3.39,194.233, 299.922, 68.1739, 1
3.391,194.29, 299.911, 68.3102, 1
3.392,194.347, 299.899, 68.455, 1
3.393,194.405, 299.887, 68.6084, 1
3.394,194.462, 299.875, 68.7705, 1
3.395,194.519, 299.863, 68.9414, 1
3.396,194.576, 299.85, 69.1212, 1
3.397,194.634, 299.838, 69.31, 1
3.398,194.691, 299.826, 69.508, 1
3.399,194.748, 299.814, 69.7152, 1
3.4,194.806, 299.801, 69.9318, 1
3.401,194.863, 299.789, 70.1579, 1
3.402,194.92, 299.776, 70.3936, 1
3.403,194.978, 299.764, 70.6391, 1
3.404,195.035, 299.751, 70.8945, 1
3.405,195.092, 299.739, 71.16, 1
3.406,195.149, 299.726, 71.4358, 1
3.407,195.207, 299.713, 71.7219, 1
3.408,195.264, 299.7, 72.0187, 1
3.409,195.321, 299.687, 72.3262, 1
3.41,195.379, 299.674, 72.6447, 1
3.411,195.436, 299.661, 72.9743, 1
3.412,195.493, 299.648, 73.3153, 1
3.413,195.55, 299.635, 73.6679, 1
3.414,195.608, 299.622, 74.0323, 1
3.415,195.665, 299.609, 74.4087, 1
3.416,195.722, 299.595, 74.7974, 1
3.417,195.78, 299.582, 75.1986, 1
3.418,195.837, 299.568, 75.6126, 1
3.419,195.894, 299.555, 76.0397, 1
3.42,195.952, 299.541, 76.4802, 1
3.421,196.009, 299.528, 76.9342, 1
3.422,196.066, 299.514, 77.4023, 1
3.423,196.123, 299.5, 77.8846, 1
3.424,196.181, 299.486, 78.3815, 1
3.425,196.238, 299.473, 78.8933, 1
3.426,196.295, 299.459, 79.4205, 1
3.427,196.353, 299.445, 79.9634, 1
3.428,196.41, 299.431, 80.5223, 1
3.429,196.467, 299.416, 81.0978, 1
3.43,196.525, 299.402, 81.6901, 1
3.431,196.582, 299.388, 82.2998, 1
3.432,196.639, 299.374, 82.9274, 1
3.433,196.696, 299.359, 83.5732, 1
3.434,196.754, 299.345, 84.2378, 1
3.435,196.811, 299.33, 84.9218, 1
3.436,196.868, 299.316, 85.6256, 1
3.437,196.926, 299.301, 86.3498, 1
3.438,196.983, 299.287, 87.0951, 1
3.439,197.04, 299.272, 87.862, 1
3.44,197.097, 299.257, 88.6512, 1
3.441,197.155, 299.242, 89.4634, 1
3.442,197.212, 299.227, 90.2992, 1
3.443,197.269, 299.212, 91.1595, 1
3.444,197.327, 299.197, 92.0449, 1
3.445,197.384, 299.182, 92.9563, 1
3.446,197.441, 299.167, 93.8945, 1
3.447,197.499, 299.152, 94.8604, 1
3.448,197.556, 299.136, 95.8549, 1
3.449,197.613, 299.121, 96.879, 1
3.45,197.67, 299.106, 97.9337, 1
3.451,197.728, 299.09, 99.0201, 1
3.452,197.785, 299.074, 100.139, 1
3.453,197.842, 299.059, 101.292, 1
3.454,197.9, 299.043, 102.48, 1
3.455,197.957, 299.027, 103.705, 1
3.456,198.014, 299.012, 104.967, 1
3.457,198.072, 298.996, 106.269, 1
3.458,198.129, 298.98, 107.611, 1
3.459,198.186, 298.964, 108.996, 1
3.46,198.243, 298.948, 110.424, 1
3.461,198.301, 298.931, 111.898, 1
3.462,198.358, 298.915, 113.42, 1
3.463,198.415, 298.899, 114.991, 1
3.464,198.473, 298.883, 116.613, 1
3.465,198.53, 298.866, 118.289, 1
3.466,198.587, 298.85, 120.02, 1
3.467,198.644, 298.833, 121.81, 1
3.468,198.702, 298.816, 123.661, 1
3.469,198.759, 298.8, 125.575, 1
3.47,198.816, 298.783, 127.555, 1
3.471,198.874, 298.766, 129.605, 1
3.472,198.931, 298.749, 131.727, 1
3.473,198.988, 298.732, 133.925, 1
3.474,199.046, 298.715, 136.202, 1
3.475,199.103, 298.698, 138.563, 1
3.476,199.16, 298.681, 141.011, 1
3.477,199.217, 298.664, 143.55, 1
3.478,199.275, 298.647, 146.186, 1
3.479,199.332, 298.629, 148.923, 1
3.48,199.389, 298.612, 151.766, 1
3.481,199.447, 298.594, 154.721, 1
3.482,199.504, 298.577, 157.794, 1
3.483,199.561, 298.559, 160.992, 1
3.484,199.618, 298.541, 164.32, 1
3.485,199.676, 298.524, 167.787, 1
3.486,199.733, 298.506, 171.401, 1
3.487,199.79, 298.488, 175.169, 1
3.488,199.848, 298.47, 179.101, 1
3.489,199.905, 298.452, 183.208, 1
3.49,199.962, 298.434, 187.498, 1
3.491,200.02, 298.415, 191.985, 1
3.492,200.077, 298.397, 196.68, 1
3.493,200.134, 298.379, 201.596, 1
3.494,200.191, 298.36, 206.749, 1
3.495,200.249, 298.342, 212.154, 1
3.496,200.306, 298.323, 217.827, 1
3.497,200.363, 298.305, 223.789, 1
3.498,200.421, 298.286, 230.058, 1
3.499,200.478, 298.267, 236.657, 1
3.5,200.535, 298.245, 243.766, 1
3.501,200.593, 298.218, 251.101, 1
3.502,200.65, 298.191, 258.847, 1
3.503,200.707, 298.164, 267.035, 1
3.504,200.764, 298.137, 275.702, 1
3.505,200.822, 298.109, 284.885, 1
3.506,200.879, 298.082, 294.628, 1
3.507,200.936, 298.055, 304.98, 1
3.508,200.994, 298.027, 315.994, 1
3.509,201.051, 297.999, 327.728, 1
3.51,201.108, 297.972, 340.251, 1
3.511,201.165, 297.944, 353.634, 1
3.512,201.223, 297.916, 367.964, 1
3.513,201.28, 297.888, 383.332, 1
3.514,201.337, 297.86, 399.846, 1
3.515,201.395, 297.831, 417.626, 1
3.516,201.452, 297.803, 436.808, 1
3.517,201.509, 297.775, 457.548, 1
3.518,201.567, 297.746, 480.026, 1
3.519,201.624, 297.717, 504.445, 1
3.52,201.681, 297.689, 531.043, 1
3.521,201.738, 297.66, 560.095, 1
3.522,201.796, 297.631, 591.919, 1
3.523,201.853, 297.602, 626.889, 1
3.524,201.91, 297.573, 665.446, 1
3.525,201.968, 297.543, 708.108, 1
3.526,202.025, 297.514, 755.494, 1
3.527,202.082, 297.484, 808.344, 1
3.528,202.14, 297.455, 867.551, 1
3.529,202.197, 297.425, 934.197, 1
3.53,202.254, 297.395, 1009.61, 1
3.531,202.311, 297.365, 1095.42, 1
3.532,202.369, 297.335, 1193.68, 1
3.533,202.426, 297.305, 1306.94, 1
3.534,202.483, 297.275, 1438.48, 1
3.535,202.541, 297.245, 1592.5, 1
3.536,202.598, 297.214, 1774.52, 1
3.537,202.655, 297.184, 1991.83, 1
3.538,202.712, 297.153, 2254.3, 1
3.539,202.77, 297.122, 2575.47, 1
3.54,202.827, 297.092, 2974.42, 1
3.541,202.884, 297.061, 3478.67, 1
3.542,202.942, 297.03, 4129.07, 1
3.543,202.999, 296.998, 4988.47, 1
3.544,203.056, 296.967, 6157.54, 1
3.545,203.114, 296.936, 7805.85, 1
3.546,203.171, 296.904, 10237.4, 1
3.547,203.228, 296.873, 14042.6, 1
3.548,203.285, 296.841, 20495.9, 1
3.549,203.343, 296.809, 32792.3, 1
3.55,203.4, 296.777, 60995, 1
3.551,203.457, 296.745, 152737, 1
3.552,203.515, 296.713, 983059, 1
3.553,203.572, 296.681, 1.3512e+08, 1
3.554,203.629, 296.648, 361738, 1
3.555,203.686, 296.616, 99381.3, 1
3.556,203.744, 296.583, 46342.7, 1
3.557,203.801, 296.55, 26876.3, 1
3.558,203.858, 296.518, 17602.1, 1
3.559,203.916, 296.485, 12467.3, 1
3.56,203.973, 296.452, 9330.61, 1
3.561,204.03, 296.418, 7276.73, 1
3.562,204.088, 296.385, 5860.77, 1
3.563,204.145, 296.352, 4845.23, 1
3.564,204.202, 296.318, 4093.94, 1
3.565,204.259, 296.285, 3524.29, 1
3.566,204.317, 296.251, 3083.79, 1
3.567,204.374, 296.217, 2737.88, 1
3.568,204.431, 296.183, 2463.01, 1
3.569,204.489, 296.149, 2242.77, 1
3.57,204.546, 296.115, 2065.47, 1
3.571,204.603, 296.08, 1922.61, 1
3.572,204.661, 296.046, 1807.98, 1
3.573,204.718, 296.011, 1716.99, 1
3.574,204.775, 295.977, 1646.24, 1
3.575,204.832, 295.942, 1593.26, 1
3.576,204.89, 295.907, 1556.33, 1
3.577,204.947, 295.872, 1534.29, 1
3.578,205.004, 295.837, 1526.55, 1
3.579,205.062, 295.802, 1532.98, 1
3.58,205.119, 295.766, 1553.95, 1
3.581,205.176, 295.731, 1590.36, 1
3.582,205.233, 295.695, 1643.73, 1
3.583,205.291, 295.66, 1716.32, 1
3.584,205.348, 295.624, 1811.37, 1
3.585,205.405, 295.588, 1933.43, 1
3.586,205.463, 295.552, 2088.85, 1
3.587,205.52, 295.516, 2286.64, 1
3.588,205.577, 295.479, 2539.74, 1
3.589,205.635, 295.443, 2867.19, 1
3.59,205.692, 295.406, 3297.8, 1
3.591,205.749, 295.37, 3876.87, 1
3.592,205.806, 295.333, 4678.85, 1
3.593,205.864, 295.296, 5833.25, 1
3.594,205.921, 295.259, 7582.01, 1
3.595,205.978, 295.222, 10421.3, 1
3.596,206.036, 295.184, 15506.4, 1
3.597,206.093, 295.147, 26074, 1
3.598,206.15, 295.109, 54340.6, 1
3.599,206.208, 295.072, 183798, 1
3.6,206.265, 295.034, 8.63803e+06, 1
3.601,206.322, 294.996, 364761, 1
3.602,206.379, 294.958, 76895, 1
3.603,206.437, 294.92, 33811, 1
3.604,206.494, 294.882, 20097.6, 1
3.605,206.551, 294.843, 14394.5, 1
3.606,206.609, 294.805, 11906.9, 1
3.607,206.666, 294.766, 11182.7, 1
3.608,206.723, 294.727, 11851.1, 1
3.609,206.78, 294.688, 14184.2, 1
3.61,206.838, 294.649, 19377.1, 1
3.611,206.895, 294.61, 31169.2, 1
3.612,206.952, 294.571, 64185.8, 1
3.613,207.01, 294.531, 222370, 1
3.614,207.067, 294.492, 1.62566e+07, 1
3.615,207.124, 294.452, 377053, 1
3.616,207.182, 294.412, 82440, 1
3.617,207.239, 294.372, 35607.5, 1
3.618,207.296, 294.332, 20006, 1
3.619,207.353, 294.292, 12941.2, 1
3.62,207.411, 294.251, 9140.9, 1
3.621,207.468, 294.211, 6856.68, 1
3.622,207.525, 294.17, 5372.8, 1
3.623,207.583, 294.13, 4351.86, 1
3.624,207.64, 294.089, 3617.76, 1
3.625,207.697, 294.048, 3071.18, 1
3.626,207.754, 294.006, 2652.58, 1
3.627,207.812, 293.965, 2324.49, 1
3.628,207.869, 293.924, 2062.31, 1
3.629,207.926, 293.882, 1849.38, 1
3.63,207.984, 293.841, 1674.03, 1
3.631,208.041, 293.799, 1527.93, 1
3.632,208.098, 293.757, 1404.97, 1
3.633,208.156, 293.715, 1300.58, 1
3.634,208.213, 293.672, 1211.33, 1
3.635,208.27, 293.63, 1134.53, 1
3.636,208.327, 293.587, 1068.12, 1
3.637,208.385, 293.545, 1010.47, 1
3.638,208.442, 293.502, 960.259, 1
3.639,208.499, 293.459, 916.447, 1
3.64,208.557, 293.416, 878.182, 1
3.641,208.614, 293.373, 844.774, 1
3.642,208.671, 293.33, 815.653, 1
3.643,208.729, 293.286, 790.356, 1
3.644,208.786, 293.242, 768.501, 1
3.645,208.843, 293.199, 749.773, 1
3.646,208.9, 293.155, 733.916, 1
3.647,208.958, 293.111, 720.724, 1
3.648,209.015, 293.066, 710.032, 1
3.649,209.072, 293.022, 701.714, 1
3.65,209.13, 292.978, 695.676, 1
3.651,209.187, 292.933, 691.857, 1
3.652,209.244, 292.888, 690.223, 1
3.653,209.301, 292.843, 690.772, 1
3.654,209.359, 292.798, 693.529, 1
3.655,209.416, 292.753, 698.549, 1
3.656,209.473, 292.708, 705.919, 1
3.657,209.531, 292.662, 715.761, 1
3.658,209.588, 292.617, 728.234, 1
3.659,209.645, 292.571, 743.544, 1
3.66,209.703, 292.525, 761.946, 1
3.661,209.76, 292.479, 783.755, 1
3.662,209.817, 292.432, 809.362, 1
3.663,209.874, 292.386, 839.245, 1
3.664,209.932, 292.34, 873.989, 1
3.665,209.989, 292.293, 914.321, 1
3.666,210.046, 292.246, 961.134, 1
3.667,210.104, 292.199, 1015.55, 1
3.668,210.161, 292.152, 1078.96, 1
3.669,210.218, 292.105, 1153.15, 1
3.67,210.276, 292.057, 1240.39, 1
3.671,210.333, 292.009, 1343.64, 1
3.672,210.39, 291.962, 1466.75, 1
3.673,210.447, 291.914, 1614.89, 1
3.674,210.505, 291.866, 1795.08, 1
3.675,210.562, 291.818, 2017, 1
3.676,210.619, 291.769, 2294.4, 1
3.677,210.677, 291.721, 2647.27, 1
3.678,210.734, 291.672, 3105.54, 1
3.679,210.791, 291.623, 3715.77, 1
3.68,210.848, 291.574, 4553.55, 1
3.681,210.906, 291.525, 5748.26, 1
3.682,210.963, 291.476, 7536.54, 1
3.683,211.02, 291.426, 10389.9, 1
3.684,211.078, 291.377, 15362, 1
3.685,211.135, 291.327, 25224.9, 1
3.686,211.192, 291.277, 49380.4, 1
3.687,211.25, 291.227, 138637, 1
3.688,211.307, 291.176, 1.3513e+06, 1
3.689,211.364, 291.126, 1.06714e+06, 1
3.69,211.421, 291.075, 128503, 1
3.691,211.479, 291.025, 47391.3, 1
3.692,211.536, 290.974, 24663, 1
3.693,211.593, 290.923, 15249.3, 1
3.694,211.651, 290.871, 10477.8, 1
3.695,211.708, 290.82, 7741.55, 1
3.696,211.765, 290.768, 6038.48, 1
3.697,211.822, 290.717, 4916.83, 1
3.698,211.88, 290.665, 4149.03, 1
3.699,211.937, 290.613, 3610.73, 1
3.7,211.994, 290.56, 3229.76, 1
3.701,212.052, 290.508, 2962.39, 1
3.702,212.109, 290.455, 2781.51, 1
3.703,212.166, 290.403, 2670.35, 1
3.704,212.224, 290.35, 2619.03, 1
3.705,212.281, 290.297, 2622.81, 1
3.706,212.338, 290.243, 2681.13, 1
3.707,212.395, 290.19, 2797.56, 1
3.708,212.453, 290.136, 2980.26, 1
3.709,212.51, 290.082, 3243.3, 1
3.71,212.567, 290.028, 3609.15, 1
3.711,212.625, 289.974, 4113.13, 1
3.712,212.682, 289.92, 4811.62, 1
3.713,212.739, 289.866, 5797.35, 1
3.714,212.797, 289.811, 7230.37, 1
3.715,212.854, 289.756, 9404.86, 1
3.716,212.911, 289.701, 12909.2, 1
3.717,212.968, 289.646, 19063.3, 1
3.718,213.026, 289.59, 31356.2, 1
3.719,213.083, 289.535, 61711.3, 1
3.72,213.14, 289.479, 175563, 1
3.721,213.198, 289.423, 1.83185e+06, 1
3.722,213.255, 289.367, 1.20576e+06, 1
3.723,213.312, 289.311, 153097, 1
3.724,213.369, 289.254, 56937.1, 1
3.725,213.427, 289.198, 29611.4, 1
3.726,213.484, 289.141, 18198.4, 1
3.727,213.541, 289.084, 12368, 1
3.728,213.599, 289.027, 8992.72, 1
3.729,213.656, 288.97, 6864.2, 1
3.73,213.713, 288.912, 5435.67, 1
3.731,213.771, 288.854, 4430.41, 1
3.732,213.828, 288.796, 3696.18, 1
3.733,213.885, 288.738, 3143.58, 1
3.734,213.942, 288.68, 2717.32, 1
3.735,214, 288.621, 2381.71, 1
3.736,214.057, 288.563, 2112.88, 1
3.737,214.114, 288.504, 1894.36, 1
3.738,214.172, 288.445, 1714.5, 1
3.739,214.229, 288.386, 1564.88, 1
3.74,214.286, 288.326, 1439.28, 1
3.741,214.344, 288.266, 1333.03, 1
3.742,214.401, 288.207, 1242.57, 1
3.743,214.458, 288.147, 1165.15, 1
3.744,214.515, 288.086, 1098.63, 1
3.745,214.573, 288.026, 1041.31, 1
3.746,214.63, 287.965, 991.842, 1
3.747,214.687, 287.905, 949.138, 1
3.748,214.745, 287.844, 912.327, 1
3.749,214.802, 287.782, 880.702, 1
3.75,214.859, 287.721, 853.689, 1
3.751,214.916, 287.659, 830.823, 1
3.752,214.974, 287.598, 811.73, 1
3.753,215.031, 287.536, 796.11, 1
3.754,215.088, 287.473, 783.728, 1
3.755,215.146, 287.411, 774.406, 1
3.756,215.203, 287.348, 768.015, 1
3.757,215.26, 287.286, 764.473, 1
3.758,215.318, 287.223, 763.741, 1
3.759,215.375, 287.159, 765.824, 1
3.76,215.432, 287.096, 770.767, 1
3.761,215.489, 287.032, 778.661, 1
3.762,215.547, 286.968, 789.643, 1
3.763,215.604, 286.904, 803.903, 1
3.764,215.661, 286.84, 821.69, 1
3.765,215.719, 286.776, 843.32, 1
3.766,215.776, 286.711, 869.191, 1
3.767,215.833, 286.646, 899.795, 1
3.768,215.89, 286.581, 935.744, 1
3.769,215.948, 286.516, 977.792, 1
3.77,216.005, 286.45, 1026.87, 1
3.771,216.062, 286.384, 1084.16, 1
3.772,216.12, 286.318, 1151.11, 1
3.773,216.177, 286.252, 1229.56, 1
3.774,216.234, 286.186, 1321.86, 1
3.775,216.292, 286.119, 1431.04, 1
3.776,216.349, 286.052, 1561.05, 1
3.777,216.406, 285.985, 1717.08, 1
3.778,216.463, 285.918, 1906.16, 1
3.779,216.521, 285.851, 2137.84, 1
3.78,216.578, 285.783, 2425.51, 1
3.781,216.635, 285.715, 2788.29, 1
3.782,216.693, 285.647, 3254.3, 1
3.783,216.75, 285.578, 3866.23, 1
3.784,216.807, 285.51, 4691.47, 1
3.785,216.865, 285.441, 5841.42, 1
3.786,216.922, 285.372, 7511.09, 1
3.787,216.979, 285.303, 10067.5, 1
3.788,217.036, 285.233, 14269.8, 1
3.789,217.094, 285.163, 21905.2, 1
3.79,217.151, 285.093, 38056.9, 1
3.791,217.208, 285.023, 82402.9, 1
3.792,217.266, 284.953, 297545, 1
3.793,217.323, 284.882, 3.11337e+07, 1
3.794,217.38, 284.811, 460160, 1
3.795,217.437, 284.74, 102572, 1
3.796,217.495, 284.669, 44120.6, 1
3.797,217.552, 284.597, 24531.9, 1
3.798,217.609, 284.525, 15668.3, 1
3.799,217.667, 284.453, 10921.7, 1
3.8,217.724, 284.381, 8088.54, 1
3.801,217.781, 284.308, 6264.52, 1
3.802,217.839, 284.235, 5022.82, 1
3.803,217.896, 284.162, 4140.74, 1
3.804,217.953, 284.089, 3492.82, 1
3.805,218.01, 284.015, 3004.04, 1
3.806,218.068, 283.942, 2627.29, 1
3.807,218.125, 283.868, 2331.83, 1
3.808,218.182, 283.793, 2096.88, 1
3.809,218.24, 283.719, 1908.04, 1
3.81,218.297, 283.644, 1755.06, 1
3.811,218.354, 283.569, 1630.5, 1
3.812,218.412, 283.494, 1528.9, 1
3.813,218.469, 283.418, 1446.18, 1
3.814,218.526, 283.342, 1379.24, 1
3.815,218.583, 283.266, 1325.77, 1
3.816,218.641, 283.19, 1283.99, 1
3.817,218.698, 283.114, 1252.57, 1
3.818,218.755, 283.037, 1230.53, 1
3.819,218.813, 282.96, 1217.17, 1
3.82,218.87, 282.882, 1212.06, 1
3.821,218.927, 282.805, 1214.95, 1
3.822,218.984, 282.727, 1225.82, 1
3.823,219.042, 282.649, 1244.83, 1
3.824,219.099, 282.57, 1272.35, 1
3.825,219.156, 282.492, 1308.98, 1
3.826,219.214, 282.413, 1355.55, 1
3.827,219.271, 282.334, 1413.22, 1
3.828,219.328, 282.254, 1483.48, 1
3.829,219.386, 282.174, 1568.28, 1
3.83,219.443, 282.094, 1670.17, 1
3.831,219.5, 282.014, 1792.43, 1
3.832,219.557, 281.934, 1939.38, 1
3.833,219.615, 281.853, 2116.69, 1
3.834,219.672, 281.772, 2331.96, 1
3.835,219.729, 281.69, 2595.49, 1
3.836,219.787, 281.609, 2921.51, 1
3.837,219.844, 281.527, 3330.07, 1
3.838,219.901, 281.445, 3850.22, 1
3.839,219.958, 281.362, 4525.13, 1
3.84,220.016, 281.279, 5421.38, 1
3.841,220.073, 281.196, 6645.81, 1
3.842,220.13, 281.113, 8378.8, 1
3.843,220.188, 281.029, 10944.5, 1
3.844,220.245, 280.946, 14973.5, 1
3.845,220.302, 280.861, 21831.1, 1
3.846,220.36, 280.777, 34944.2, 1
3.847,220.417, 280.692, 65085.5, 1
3.848,220.474, 280.607, 162333, 1
3.849,220.531, 280.522, 925623, 1
3.85,220.589, 280.436, 6.10654e+06, 1
3.851,220.646, 280.35, 293183, 1
3.852,220.703, 280.264, 92746.8, 1
3.853,220.761, 280.177, 45053.1, 1
3.854,220.818, 280.091, 26646.9, 1
3.855,220.875, 280.003, 17665.9, 1
3.856,220.933, 279.916, 12624.3, 1
3.857,220.99, 279.828, 9516.89, 1
3.858,221.047, 279.74, 7469.51, 1
3.859,221.104, 279.652, 6051.76, 1
3.86,221.162, 279.563, 5031.75, 1
3.861,221.219, 279.474, 4275.57, 1
3.862,221.276, 279.385, 3701.61, 1
3.863,221.334, 279.295, 3257.81, 1
3.864,221.391, 279.205, 2909.78, 1
3.865,221.448, 279.115, 2634.1, 1
3.866,221.505, 279.025, 2414.42, 1
3.867,221.563, 278.934, 2239.14, 1
3.868,221.62, 278.843, 2099.87, 1
3.869,221.677, 278.751, 1990.52, 1
3.87,221.735, 278.659, 1906.7, 1
3.871,221.792, 278.567, 1845.26, 1
3.872,221.849, 278.475, 1804.03, 1
3.873,221.907, 278.382, 1781.67, 1
3.874,221.964, 278.289, 1777.56, 1
3.875,222.021, 278.195, 1791.73, 1
3.876,222.078, 278.102, 1824.9, 1
3.877,222.136, 278.008, 1878.49, 1
3.878,222.193, 277.913, 1954.82, 1
3.879,222.25, 277.818, 2057.23, 1
3.88,222.308, 277.723, 2190.45, 1
3.881,222.365, 277.628, 2361.01, 1
3.882,222.422, 277.532, 2578.04, 1
3.883,222.48, 277.436, 2854.3, 1
3.884,222.537, 277.339, 3207.99, 1
3.885,222.594, 277.243, 3665.58, 1
3.886,222.651, 277.145, 4266.66, 1
3.887,222.709, 277.048, 5072.39, 1
3.888,222.766, 276.95, 6181.16, 1
3.889,222.823, 276.852, 7759.39, 1
3.89,222.881, 276.753, 10106.7, 1
3.891,222.938, 276.654, 13807.4, 1
3.892,222.995, 276.555, 20129.5, 1
3.893,223.052, 276.456, 32268.5, 1
3.894,223.11, 276.356, 60330.8, 1
3.895,223.167, 276.255, 151844, 1
3.896,223.224, 276.155, 896647, 1
3.897,223.282, 276.053, 4.81772e+06, 1
3.898,223.339, 275.952, 258872, 1
3.899,223.396, 275.85, 83021.7, 1
3.9,223.454, 275.748, 40506.4, 1
3.901,223.511, 275.646, 23981.3, 1
3.902,223.568, 275.543, 15880.6, 1
3.903,223.625, 275.439, 11315.4, 1
3.904,223.683, 275.336, 8490.5, 1
3.905,223.74, 275.232, 6620.85, 1
3.906,223.797, 275.127, 5318.99, 1
3.907,223.855, 275.022, 4375.76, 1
3.908,223.912, 274.917, 3670.17, 1
3.909,223.969, 274.812, 3128.3, 1
3.91,224.026, 274.706, 2702.91, 1
3.911,224.084, 274.599, 2362.65, 1
3.912,224.141, 274.493, 2086.08, 1
3.913,224.198, 274.386, 1858.1, 1
3.914,224.256, 274.278, 1667.86, 1
