a(radian), a(degree) , Eruling, Ebend, Ebend
4.27159, 244.744 , 60.6249, 41.1303, 1
4.27259, 244.802 , 58.8248, 41.0908, 1
4.27359, 244.859 , 57.026, 41.0521, 1
4.27459, 244.916 , 55.228, 41.0145, 1
4.27559, 244.973 , 53.3046, 40.9777, 1
4.27659, 245.031 , 51.3543, 40.9419, 1
4.27759, 245.088 , 49.4109, 40.907, 1
4.27859, 245.145 , 47.4739, 40.873, 1
4.27959, 245.203 , 45.5431, 40.8399, 1
4.28059, 245.26 , 43.618, 40.8078, 1
4.28159, 245.317 , 41.6983, 40.7765, 1
4.28259, 245.374 , 39.7835, 40.7462, 1
4.28359, 245.432 , 37.8734, 40.7168, 1
4.28459, 245.489 , 35.9675, 40.6882, 1
4.28559, 245.546 , 34.0655, 40.6639, 1
4.28659, 245.604 , 32.1671, 40.6932, 1
4.28759, 245.661 , 30.2719, 40.7233, 1
4.28859, 245.718 , 28.3796, 40.7543, 1
4.28959, 245.776 , 26.4898, 40.7862, 1
4.29059, 245.833 , 24.6022, 40.8189, 1
4.29159, 245.89 , 22.7165, 40.8526, 1
4.29259, 245.947 , 20.8323, 40.8871, 1
4.29359, 246.005 , 18.9493, 40.9225, 1
4.29459, 246.062 , 9.36159, 40.9588, 1
4.29559, 246.119 , 6.52797, 40.9961, 1
4.29659, 246.177 , 2.10398, 41.0342, 1
4.29759, 246.234 , 0, 41.0732, 41.0732
4.29859, 246.291 , 0, 41.1131, 41.1131
4.29959, 246.349 , 0, 41.154, 41.154
4.30059, 246.406 , 0, 41.1957, 41.1957
4.30159, 246.463 , 0, 41.2383, 41.2383
4.30259, 246.52 , 0, 41.2819, 41.2819
4.30359, 246.578 , 0, 41.3264, 41.3264
4.30459, 246.635 , 0, 41.3718, 41.3718
4.30559, 246.692 , 0, 41.4182, 41.4182
4.30659, 246.75 , 0, 41.4654, 41.4654
4.30759, 246.807 , 0, 41.5136, 41.5136
4.30859, 246.864 , 0, 41.5628, 41.5628
4.30959, 246.921 , 0, 41.6128, 41.6128
4.31059, 246.979 , 0, 41.6639, 41.6639
4.31159, 247.036 , 2.10389, 41.7158, 1
4.31259, 247.093 , 2.47753, 41.7688, 1
4.31359, 247.151 , 6.98471, 41.8226, 1
4.31459, 247.208 , 14.0861, 41.8775, 1
4.31559, 247.265 , 17.7965, 41.9333, 1
4.31659, 247.323 , 21.6051, 41.9901, 1
4.31759, 247.38 , 23.5172, 42.0478, 1
4.31859, 247.437 , 25.4301, 42.1065, 1
4.31959, 247.494 , 27.3439, 42.1662, 1
4.32059, 247.552 , 29.2592, 42.2269, 1
4.32159, 247.609 , 31.1761, 42.2886, 1
4.32259, 247.666 , 33.0951, 42.3513, 1
4.32359, 247.724 , 35.0165, 42.415, 1
4.32459, 247.781 , 36.9406, 42.4797, 1
4.32559, 247.838 , 38.8679, 42.5454, 1
4.32659, 247.895 , 40.7986, 42.6121, 1
4.32759, 247.953 , 42.7332, 42.6799, 1
4.32859, 248.01 , 44.672, 42.7486, 1
4.32959, 248.067 , 46.6154, 42.8184, 1
4.33059, 248.125 , 48.5637, 42.8893, 1
4.33159, 248.182 , 50.5173, 42.9612, 1
4.33259, 248.239 , 52.4767, 43.0341, 1
4.33359, 248.297 , 54.4421, 43.1081, 1
4.33459, 248.354 , 56.4141, 43.1832, 1
4.33559, 248.411 , 58.393, 43.2593, 1
4.33659, 248.468 , 60.226, 40.4061, 1
4.33759, 248.526 , 61.9179, 40.459, 1
4.33859, 248.583 , 63.6117, 40.5126, 1
4.33959, 248.64 , 65.3075, 40.5671, 1
4.34059, 248.698 , 67.0056, 40.6224, 1
4.34159, 248.755 , 68.7064, 40.6784, 1
4.34259, 248.812 , 70.41, 40.7354, 1
4.34359, 248.87 , 72.1168, 40.7931, 1
4.34459, 248.927 , 73.8271, 40.8517, 1
4.34559, 248.984 , 75.5411, 40.911, 1
4.34659, 249.041 , 77.259, 40.9713, 1
4.34759, 249.099 , 78.9813, 41.0323, 1
4.34859, 249.156 , 80.7081, 41.0942, 1
4.34959, 249.213 , 82.4398, 41.157, 1
4.35059, 249.271 , 84.1767, 41.2206, 1
4.35159, 249.328 , 85.919, 41.285, 1
4.35259, 249.385 , 87.4983, 41.3503, 1
4.35359, 249.442 , 89.0301, 41.4165, 1
4.35459, 249.5 , 90.5631, 41.4835, 1
4.35559, 249.557 , 92.0975, 41.5514, 1
4.35659, 249.614 , 93.6334, 41.6202, 1
4.35759, 249.672 , 95.1712, 41.6898, 1
4.35859, 249.729 , 96.7111, 41.7604, 1
4.35959, 249.786 , 98.2533, 41.8318, 1
4.36059, 249.844 , 99.7981, 41.9041, 1
4.36159, 249.901 , 101.346, 41.9773, 1
4.36259, 249.958 , 102.896, 42.0514, 1
4.36359, 250.015 , 104.45, 42.1264, 1
4.36459, 250.073 , 106.008, 42.2023, 1
4.36559, 250.13 , 107.569, 42.2792, 1
4.36659, 250.187 , 109.134, 42.3569, 1
4.36759, 250.245 , 110.703, 42.4356, 1
4.36859, 250.302 , 112.277, 42.5152, 1
4.36959, 250.359 , 113.603, 39.9251, 1
4.37059, 250.417 , 114.843, 39.9892, 1
4.37159, 250.474 , 116.083, 40.0543, 1
4.37259, 250.531 , 117.325, 40.1201, 1
4.37359, 250.588 , 118.569, 40.1867, 1
4.37459, 250.646 , 119.813, 40.2542, 1
4.37559, 250.703 , 121.059, 40.3224, 1
4.37659, 250.76 , 122.306, 40.3916, 1
4.37759, 250.818 , 123.556, 40.4615, 1
4.37859, 250.875 , 124.806, 40.5323, 1
4.37959, 250.932 , 128.133, 40.6039, 1
4.38059, 250.989 , 129.503, 40.6764, 1
4.38159, 251.047 , 130.877, 40.7498, 1
4.38259, 251.104 , 132.255, 40.824, 1
4.38359, 251.161 , 133.638, 40.8991, 1
4.38459, 251.219 , 135.025, 40.975, 1
4.38559, 251.276 , 136.417, 41.0519, 1
4.38659, 251.333 , 137.668, 41.1296, 1
4.38759, 251.391 , 138.833, 41.2082, 1
4.38859, 251.448 , 140, 41.2877, 1
4.38959, 251.505 , 141.171, 41.3681, 1
4.39059, 251.562 , 142.345, 41.4495, 1
4.39159, 251.62 , 143.524, 41.5317, 1
4.39259, 251.677 , 144.706, 41.6149, 1
4.39359, 251.734 , 145.893, 41.699, 1
4.39459, 251.792 , 147.086, 41.784, 1
4.39559, 251.849 , 148.284, 41.87, 1
4.39659, 251.906 , 149.489, 41.957, 1
4.39759, 251.963 , 150.701, 42.0449, 1
4.39859, 252.021 , 151.92, 42.1337, 1
4.39959, 252.078 , 153.148, 42.2236, 1
4.40059, 252.135 , 154.384, 42.3144, 1
4.40159, 252.193 , 155.631, 42.4062, 1
4.40259, 252.25 , 156.889, 42.499, 1
4.40359, 252.307 , 158.159, 42.5928, 1
4.40459, 252.365 , 159.443, 42.6876, 1
4.40559, 252.422 , 160.741, 42.7835, 1
4.40659, 252.479 , 162.056, 42.8804, 1
4.40759, 252.536 , 163.389, 42.9783, 1
4.40859, 252.594 , 164.742, 43.0772, 1
4.40959, 252.651 , 166.117, 43.1773, 1
4.41059, 252.708 , 167.518, 43.2784, 1
4.41159, 252.766 , 168.947, 43.3805, 1
4.41259, 252.823 , 170.403, 42.2148, 1
4.41359, 252.88 , 171.618, 42.314, 1
4.41459, 252.938 , 172.872, 42.4142, 1
4.41559, 252.995 , 174.171, 42.5155, 1
4.41659, 253.052 , 175.522, 42.6179, 1
4.41759, 253.109 , 176.934, 42.7214, 1
4.41859, 253.167 , 177.801, 42.826, 1
4.41959, 253.224 , 178.654, 42.9318, 1
4.42059, 253.281 , 179.504, 43.0387, 1
4.42159, 253.339 , 180.352, 43.1467, 1
4.42259, 253.396 , 181.197, 43.256, 1
4.42359, 253.453 , 182.041, 43.3663, 1
4.42459, 253.51 , 182.882, 43.4779, 1
4.42559, 253.568 , 183.721, 43.5907, 1
4.42659, 253.625 , 184.558, 43.7046, 1
4.42759, 253.682 , 185.393, 43.8198, 1
4.42859, 253.74 , 186.226, 43.9362, 1
4.42959, 253.797 , 187.057, 44.0539, 1
4.43059, 253.854 , 187.799, 44.1728, 1
4.43159, 253.912 , 188.457, 44.293, 1
4.43259, 253.969 , 189.112, 44.4145, 1
4.43359, 254.026 , 189.764, 44.5372, 1
4.43459, 254.083 , 190.413, 44.6613, 1
4.43559, 254.141 , 191.06, 44.7867, 1
4.43659, 254.198 , 191.704, 44.9135, 1
4.43759, 254.255 , 192.345, 45.0415, 1
4.43859, 254.313 , 192.983, 45.171, 1
4.43959, 254.37 , 193.619, 45.3018, 1
4.44059, 254.427 , 194.252, 45.4341, 1
4.44159, 254.485 , 194.883, 45.5677, 1
4.44259, 254.542 , 195.511, 45.7028, 1
4.44359, 254.599 , 196.137, 45.8393, 1
4.44459, 254.656 , 196.761, 45.9772, 1
4.44559, 254.714 , 197.382, 46.1167, 1
4.44659, 254.771 , 198, 46.2576, 1
4.44759, 254.828 , 198.616, 46.4, 1
4.44859, 254.886 , 199.23, 46.544, 1
4.44959, 254.943 , 199.842, 46.6895, 1
4.45059, 255 , 200.451, 46.8366, 1
4.45159, 255.057 , 201.058, 46.9853, 1
4.45259, 255.115 , 201.663, 47.1355, 1
4.45359, 255.172 , 202.266, 47.2874, 1
4.45459, 255.229 , 202.867, 47.4409, 1
4.45559, 255.287 , 203.465, 47.5961, 1
4.45659, 255.344 , 204.062, 47.7529, 1
4.45759, 255.401 , 204.656, 47.9115, 1
4.45859, 255.459 , 205.248, 48.0717, 1
4.45959, 255.516 , 205.838, 48.2337, 1
4.46059, 255.573 , 206.427, 48.3975, 1
4.46159, 255.63 , 207.013, 48.563, 1
4.46259, 255.688 , 207.597, 48.7304, 1
4.46359, 255.745 , 208.18, 48.8996, 1
4.46459, 255.802 , 208.76, 49.0706, 1
4.46559, 255.86 , 209.339, 49.2435, 1
4.46659, 255.917 , 209.916, 49.4184, 1
4.46759, 255.974 , 210.491, 49.5951, 1
4.46859, 256.031 , 211.064, 49.7738, 1
4.46959, 256.089 , 211.635, 49.9545, 1
4.47059, 256.146 , 212.205, 50.1372, 1
4.47159, 256.203 , 212.773, 50.3219, 1
4.47259, 256.261 , 213.339, 50.5086, 1
4.47359, 256.318 , 213.903, 50.6975, 1
4.47459, 256.375 , 214.466, 50.8884, 1
4.47559, 256.433 , 215.027, 51.0816, 1
4.47659, 256.49 , 215.586, 51.2768, 1
4.47759, 256.547 , 216.144, 51.4743, 1
4.47859, 256.604 , 216.7, 51.674, 1
4.47959, 256.662 , 217.255, 51.876, 1
4.48059, 256.719 , 217.808, 52.0803, 1
4.48159, 256.776 , 218.359, 52.2869, 1
4.48259, 256.834 , 218.909, 52.4959, 1
4.48359, 256.891 , 219.458, 52.7072, 1
4.48459, 256.948 , 220.004, 52.921, 1
4.48559, 257.006 , 220.55, 53.1373, 1
4.48659, 257.063 , 221.094, 53.3561, 1
4.48759, 257.12 , 221.636, 53.5774, 1
4.48859, 257.177 , 222.074, 53.2953, 1
4.48959, 257.235 , 222.461, 53.5206, 1
4.49059, 257.292 , 222.846, 53.7486, 1
4.49159, 257.349 , 223.23, 53.9793, 1
4.49259, 257.407 , 223.613, 54.2127, 1
4.49359, 257.464 , 223.993, 54.4489, 1
4.49459, 257.521 , 224.373, 54.6879, 1
4.49559, 257.578 , 224.751, 54.9297, 1
4.49659, 257.636 , 225.127, 55.1745, 1
4.49759, 257.693 , 225.502, 55.4223, 1
4.49859, 257.75 , 225.875, 55.673, 1
4.49959, 257.808 , 226.247, 55.9268, 1
4.50059, 257.865 , 226.618, 56.1837, 1
4.50159, 257.922 , 226.987, 56.4437, 1
4.50259, 257.98 , 227.355, 56.7069, 1
4.50359, 258.037 , 227.721, 56.9734, 1
4.50459, 258.094 , 228.086, 57.2432, 1
4.50559, 258.151 , 228.45, 57.5163, 1
4.50659, 258.209 , 228.812, 57.7928, 1
4.50759, 258.266 , 229.173, 58.0729, 1
4.50859, 258.323 , 229.532, 58.3564, 1
4.50959, 258.381 , 229.89, 58.6435, 1
4.51059, 258.438 , 230.247, 58.9343, 1
4.51159, 258.495 , 230.602, 59.2288, 1
4.51259, 258.553 , 230.956, 59.5271, 1
4.51359, 258.61 , 231.309, 59.8292, 1
4.51459, 258.667 , 231.661, 60.1353, 1
4.51559, 258.724 , 232.011, 60.4453, 1
4.51659, 258.782 , 232.36, 60.7594, 1
4.51759, 258.839 , 232.707, 61.0775, 1
4.51859, 258.896 , 233.054, 61.3999, 1
4.51959, 258.954 , 233.399, 61.7266, 1
4.52059, 259.011 , 233.743, 62.0576, 1
4.52159, 259.068 , 234.086, 62.393, 1
4.52259, 259.125 , 234.427, 62.733, 1
4.52359, 259.183 , 234.767, 63.0775, 1
4.52459, 259.24 , 235.106, 63.4267, 1
4.52559, 259.297 , 235.444, 63.7807, 1
4.52659, 259.355 , 235.781, 64.1396, 1
4.52759, 259.412 , 236.116, 64.5034, 1
4.52859, 259.469 , 236.45, 64.8722, 1
4.52959, 259.527 , 236.783, 65.2462, 1
4.53059, 259.584 , 237.042, 65.6254, 1
4.53159, 259.641 , 237.295, 66.01, 1
4.53259, 259.698 , 237.546, 66.4, 1
4.53359, 259.756 , 237.797, 66.7956, 1
4.53459, 259.813 , 238.047, 67.1969, 1
4.53559, 259.87 , 238.295, 67.604, 1
4.53659, 259.928 , 238.542, 68.0169, 1
4.53759, 259.985 , 238.788, 68.4359, 1
4.53859, 260.042 , 239.033, 68.861, 1
4.53959, 260.099 , 239.277, 69.2924, 1
4.54059, 260.157 , 239.52, 69.7302, 1
4.54159, 260.214 , 239.762, 70.1745, 1
4.54259, 260.271 , 240.003, 70.6256, 1
4.54359, 260.329 , 240.243, 71.0834, 1
4.54459, 260.386 , 240.482, 71.5482, 1
4.54559, 260.443 , 240.719, 72.0201, 1
4.54659, 260.501 , 240.956, 72.4993, 1
4.54759, 260.558 , 241.192, 72.9859, 1
4.54859, 260.615 , 241.426, 73.4801, 1
4.54959, 260.672 , 241.66, 73.9821, 1
4.55059, 260.73 , 241.893, 74.4919, 1
4.55159, 260.787 , 242.124, 75.01, 1
4.55259, 260.844 , 242.355, 75.5363, 1
4.55359, 260.902 , 242.585, 76.071, 1
4.55459, 260.959 , 242.813, 76.6145, 1
4.55559, 261.016 , 243.041, 77.1669, 1
4.55659, 261.074 , 243.268, 77.7283, 1
4.55759, 261.131 , 243.494, 78.299, 1
4.55859, 261.188 , 243.719, 78.8793, 1
4.55959, 261.245 , 243.942, 79.4693, 1
4.56059, 261.303 , 244.165, 80.0693, 1
4.56159, 261.36 , 244.388, 80.6796, 1
4.56259, 261.417 , 244.609, 81.3003, 1
4.56359, 261.475 , 244.829, 81.9317, 1
4.56459, 261.532 , 245.048, 82.5742, 1
4.56559, 261.589 , 245.267, 83.2279, 1
4.56659, 261.646 , 245.484, 83.8932, 1
4.56759, 261.704 , 245.701, 84.5704, 1
4.56859, 261.761 , 245.917, 85.2597, 1
4.56959, 261.818 , 246.132, 85.9615, 1
4.57059, 261.876 , 246.346, 86.6761, 1
4.57159, 261.933 , 246.559, 87.4038, 1
4.57259, 261.99 , 246.771, 88.145, 1
4.57359, 262.048 , 246.982, 88.9001, 1
4.57459, 262.105 , 247.193, 89.6693, 1
4.57559, 262.162 , 247.403, 90.4532, 1
4.57659, 262.219 , 247.611, 91.2521, 1
4.57759, 262.277 , 247.82, 92.0664, 1
4.57859, 262.334 , 248.027, 92.8965, 1
4.57959, 262.391 , 248.233, 93.7429, 1
4.58059, 262.449 , 248.439, 94.6061, 1
4.58159, 262.506 , 248.643, 95.4865, 1
4.58259, 262.563 , 248.847, 96.3846, 1
4.58359, 262.621 , 249.05, 97.301, 1
4.58459, 262.678 , 249.253, 98.2361, 1
4.58559, 262.735 , 249.454, 99.1906, 1
4.58659, 262.792 , 249.655, 100.165, 1
4.58759, 262.85 , 249.855, 101.16, 1
4.58859, 262.907 , 250.054, 102.176, 1
4.58959, 262.964 , 250.253, 103.213, 1
4.59059, 263.022 , 250.45, 104.274, 1
4.59159, 263.079 , 250.647, 105.357, 1
4.59259, 263.136 , 250.843, 106.464, 1
4.59359, 263.193 , 251.038, 107.596, 1
4.59459, 263.251 , 251.233, 108.753, 1
4.59559, 263.308 , 251.427, 109.937, 1
4.59659, 263.365 , 251.62, 111.147, 1
4.59759, 263.423 , 251.812, 112.386, 1
4.59859, 263.48 , 252.004, 113.653, 1
4.59959, 263.537 , 252.195, 114.951, 1
4.60059, 263.595 , 252.385, 116.279, 1
4.60159, 263.652 , 252.574, 117.639, 1
4.60259, 263.709 , 252.763, 119.033, 1
4.60359, 263.766 , 252.951, 120.46, 1
4.60459, 263.824 , 253.138, 121.923, 1
4.60559, 263.881 , 253.325, 123.423, 1
4.60659, 263.938 , 253.511, 124.961, 1
4.60759, 263.996 , 253.696, 126.538, 1
4.60859, 264.053 , 253.88, 128.156, 1
4.60959, 264.11 , 254.064, 129.816, 1
4.61059, 264.168 , 254.247, 131.521, 1
4.61159, 264.225 , 254.43, 133.271, 1
4.61259, 264.282 , 254.612, 135.068, 1
4.61359, 264.339 , 254.793, 136.915, 1
4.61459, 264.397 , 254.973, 138.813, 1
4.61559, 264.454 , 255.153, 140.764, 1
4.61659, 264.511 , 255.332, 142.77, 1
4.61759, 264.569 , 255.51, 144.834, 1
4.61859, 264.626 , 255.688, 146.958, 1
4.61959, 264.683 , 255.865, 149.145, 1
4.62059, 264.74 , 256.042, 151.396, 1
4.62159, 264.798 , 256.217, 153.716, 1
4.62259, 264.855 , 256.393, 156.106, 1
4.62359, 264.912 , 256.567, 158.57, 1
4.62459, 264.97 , 256.741, 161.111, 1
4.62559, 265.027 , 256.914, 163.732, 1
4.62659, 265.084 , 257.087, 166.438, 1
4.62759, 265.142 , 257.259, 169.231, 1
4.62859, 265.199 , 257.431, 172.117, 1
4.62959, 265.256 , 257.601, 175.099, 1
4.63059, 265.313 , 257.772, 178.182, 1
4.63159, 265.371 , 257.941, 181.37, 1
4.63259, 265.428 , 258.11, 184.67, 1
4.63359, 265.485 , 258.278, 188.086, 1
4.63459, 265.543 , 258.446, 191.624, 1
4.63559, 265.6 , 258.613, 195.291, 1
4.63659, 265.657 , 258.78, 199.093, 1
4.63759, 265.714 , 258.946, 203.036, 1
4.63859, 265.772 , 259.111, 207.13, 1
4.63959, 265.829 , 259.276, 211.38, 1
4.64059, 265.886 , 259.441, 215.797, 1
4.64159, 265.944 , 259.604, 220.389, 1
4.64259, 266.001 , 259.767, 225.167, 1
4.64359, 266.058 , 259.93, 230.14, 1
4.64459, 266.116 , 260.092, 235.319, 1
4.64559, 266.173 , 260.253, 240.718, 1
4.64659, 266.23 , 260.414, 246.349, 1
4.64759, 266.287 , 260.574, 252.225, 1
4.64859, 266.345 , 260.734, 258.363, 1
4.64959, 266.402 , 260.893, 264.778, 1
4.65059, 266.459 , 261.052, 271.488, 1
4.65159, 266.517 , 261.21, 278.512, 1
4.65259, 266.574 , 261.367, 285.871, 1
4.65359, 266.631 , 261.524, 293.587, 1
4.65459, 266.689 , 261.681, 301.683, 1
4.65559, 266.746 , 261.837, 310.187, 1
4.65659, 266.803 , 261.992, 319.127, 1
4.65759, 266.86 , 262.147, 328.535, 1
4.65859, 266.918 , 262.301, 338.444, 1
4.65959, 266.975 , 262.455, 348.892, 1
4.66059, 267.032 , 262.608, 359.919, 1
4.66159, 267.09 , 262.761, 371.571, 1
4.66259, 267.147 , 262.913, 383.896, 1
4.66359, 267.204 , 263.065, 396.949, 1
4.66459, 267.261 , 263.216, 410.791, 1
4.66559, 267.319 , 263.367, 425.486, 1
4.66659, 267.376 , 263.517, 441.108, 1
4.66759, 267.433 , 263.667, 457.74, 1
4.66859, 267.491 , 263.816, 475.47, 1
4.66959, 267.548 , 263.964, 494.401, 1
4.67059, 267.605 , 264.113, 514.645, 1
4.67159, 267.663 , 264.26, 536.328, 1
4.67259, 267.72 , 264.408, 559.594, 1
4.67359, 267.777 , 264.554, 584.601, 1
4.67459, 267.834 , 264.7, 611.532, 1
4.67559, 267.892 , 264.846, 640.591, 1
4.67659, 267.949 , 264.991, 672.012, 1
4.67759, 268.006 , 265.136, 706.062, 1
4.67859, 268.064 , 265.281, 743.046, 1
4.67959, 268.121 , 265.424, 783.316, 1
4.68059, 268.178 , 265.568, 827.276, 1
4.68159, 268.236 , 265.711, 875.396, 1
4.68259, 268.293 , 265.853, 928.225, 1
4.68359, 268.35 , 265.995, 986.402, 1
4.68459, 268.407 , 266.136, 1050.68, 1
4.68559, 268.465 , 266.277, 1121.95, 1
4.68659, 268.522 , 266.418, 1201.28, 1
4.68759, 268.579 , 266.558, 1289.92, 1
4.68859, 268.637 , 266.698, 1389.42, 1
4.68959, 268.694 , 266.837, 1501.63, 1
4.69059, 268.751 , 266.976, 1628.82, 1
4.69159, 268.808 , 267.114, 1773.78, 1
4.69259, 268.866 , 267.252, 1940.02, 1
4.69359, 268.923 , 267.389, 2131.93, 1
4.69459, 268.98 , 267.526, 2355.09, 1
4.69559, 269.038 , 267.663, 2616.7, 1
4.69659, 269.095 , 267.799, 2926.14, 1
4.69759, 269.152 , 267.934, 3295.87, 1
4.69859, 269.21 , 268.07, 3742.65, 1
4.69959, 269.267 , 268.204, 4289.52, 1
4.70059, 269.324 , 268.339, 4968.83, 1
4.70159, 269.381 , 268.473, 5827.1, 1
4.70259, 269.439 , 268.606, 6933.28, 1
4.70359, 269.496 , 268.739, 8392.98, 1
4.70459, 269.553 , 268.872, 10374.7, 1
4.70559, 269.611 , 269.004, 13160.8, 1
4.70659, 269.668 , 269.136, 17253.8, 1
4.70759, 269.725 , 269.267, 23620.2, 1
4.70859, 269.782 , 269.398, 34317.9, 1
4.70959, 269.84 , 269.529, 54394.9, 1
4.71059, 269.897 , 269.659, 99151.4, 1
4.71159, 269.954 , 269.789, 235003, 1
4.71259, 270.012 , 269.918, 1.10985e+06, 1
4.71359, 270.069 , 270.047, 3.69049e+07, 1
4.71459, 270.126 , 270.176, 612053, 1
4.71559, 270.184 , 270.304, 174900, 1
4.71659, 270.241 , 270.432, 81497.4, 1
4.71759, 270.298 , 270.559, 46992.9, 1
4.71859, 270.355 , 270.686, 30553.8, 1
4.71959, 270.413 , 270.812, 21460.7, 1
4.72059, 270.47 , 270.939, 15909.3, 1
4.72159, 270.527 , 271.064, 12273.5, 1
4.72259, 270.585 , 271.19, 9763.67, 1
4.72359, 270.642 , 271.315, 7958.77, 1
4.72459, 270.699 , 271.436, 6617.55, 1
4.72559, 270.757 , 271.524, 5594.04, 1
4.72659, 270.814 , 271.611, 4795.31, 1
4.72759, 270.871 , 271.699, 4160.12, 1
4.72859, 270.928 , 271.786, 3646.77, 1
4.72959, 270.986 , 271.872, 3226.04, 1
4.73059, 271.043 , 271.959, 2876.98, 1
4.73159, 271.1 , 272.045, 2584.24, 1
4.73259, 271.158 , 272.131, 2336.39, 1
4.73359, 271.215 , 272.216, 2124.75, 1
4.73459, 271.272 , 272.302, 1942.63, 1
4.73559, 271.329 , 272.386, 1784.84, 1
4.73659, 271.387 , 272.471, 1647.28, 1
4.73759, 271.444 , 272.556, 1526.66, 1
4.73859, 271.501 , 272.64, 1420.36, 1
4.73959, 271.559 , 272.724, 1326.24, 1
4.74059, 271.616 , 272.807, 1242.54, 1
4.74159, 271.673 , 272.89, 1167.82, 1
4.74259, 271.731 , 272.973, 1100.87, 1
4.74359, 271.788 , 273.056, 1040.68, 1
4.74459, 271.845 , 273.138, 986.408, 1
4.74559, 271.902 , 273.221, 937.338, 1
4.74659, 271.96 , 273.303, 892.858, 1
4.74759, 272.017 , 273.384, 852.444, 1
4.74859, 272.074 , 273.466, 815.649, 1
4.74959, 272.132 , 273.547, 782.086, 1
4.75059, 272.189 , 273.627, 751.418, 1
4.75159, 272.246 , 273.708, 723.353, 1
4.75259, 272.304 , 273.788, 697.638, 1
4.75359, 272.361 , 273.868, 674.05, 1
4.75459, 272.418 , 273.948, 652.391, 1
4.75559, 272.475 , 274.028, 632.491, 1
4.75659, 272.533 , 274.107, 614.197, 1
4.75759, 272.59 , 274.186, 597.373, 1
4.75859, 272.647 , 274.264, 581.9, 1
4.75959, 272.705 , 274.343, 567.672, 1
4.76059, 272.762 , 274.421, 554.595, 1
4.76159, 272.819 , 274.499, 542.583, 1
4.76259, 272.876 , 274.577, 531.562, 1
4.76359, 272.934 , 274.654, 521.464, 1
4.76459, 272.991 , 274.731, 512.228, 1
4.76559, 273.048 , 274.808, 503.801, 1
4.76659, 273.106 , 274.885, 496.134, 1
4.76759, 273.163 , 274.962, 489.185, 1
4.76859, 273.22 , 275.038, 482.914, 1
4.76959, 273.278 , 275.114, 477.288, 1
4.77059, 273.335 , 275.189, 472.275, 1
4.77159, 273.392 , 275.265, 467.849, 1
4.77259, 273.449 , 275.34, 463.985, 1
4.77359, 273.507 , 275.415, 460.663, 1
4.77459, 273.564 , 275.49, 457.863, 1
4.77559, 273.621 , 275.564, 455.571, 1
4.77659, 273.679 , 275.639, 453.773, 1
4.77759, 273.736 , 275.713, 452.457, 1
4.77859, 273.793 , 275.787, 451.615, 1
4.77959, 273.85 , 275.86, 451.24, 1
4.78059, 273.908 , 275.933, 451.326, 1
4.78159, 273.965 , 276.007, 451.871, 1
4.78259, 274.022 , 276.079, 452.873, 1
4.78359, 274.08 , 276.152, 454.334, 1
4.78459, 274.137 , 276.224, 456.256, 1
4.78559, 274.194 , 276.297, 458.644, 1
4.78659, 274.252 , 276.369, 461.504, 1
4.78759, 274.309 , 276.44, 464.846, 1
4.78859, 274.366 , 276.512, 468.679, 1
4.78959, 274.423 , 276.583, 473.017, 1
4.79059, 274.481 , 276.654, 477.876, 1
4.79159, 274.538 , 276.725, 483.273, 1
4.79259, 274.595 , 276.796, 489.229, 1
4.79359, 274.653 , 276.866, 495.766, 1
4.79459, 274.71 , 276.936, 502.912, 1
4.79559, 274.767 , 277.006, 510.696, 1
4.79659, 274.825 , 277.076, 519.152, 1
4.79759, 274.882 , 277.145, 528.317, 1
4.79859, 274.939 , 277.215, 538.232, 1
4.79959, 274.996 , 277.284, 548.945, 1
4.80059, 275.054 , 277.353, 560.509, 1
4.80159, 275.111 , 277.421, 572.98, 1
4.80259, 275.168 , 277.49, 586.425, 1
4.80359, 275.226 , 277.558, 600.915, 1
4.80459, 275.283 , 277.626, 616.534, 1
4.80559, 275.34 , 277.694, 633.371, 1
4.80659, 275.397 , 277.761, 651.53, 1
4.80759, 275.455 , 277.829, 671.125, 1
4.80859, 275.512 , 277.896, 692.285, 1
4.80959, 275.569 , 277.963, 715.158, 1
4.81059, 275.627 , 278.03, 739.908, 1
4.81159, 275.684 , 278.096, 766.723, 1
4.81259, 275.741 , 278.163, 795.816, 1
4.81359, 275.799 , 278.229, 827.43, 1
4.81459, 275.856 , 278.295, 861.845, 1
4.81559, 275.913 , 278.361, 899.379, 1
4.81659, 275.97 , 278.426, 940.402, 1
4.81759, 276.028 , 278.492, 985.34, 1
4.81859, 276.085 , 278.557, 1034.69, 1
4.81959, 276.142 , 278.622, 1089.03, 1
4.82059, 276.2 , 278.686, 1149.04, 1
4.82159, 276.257 , 278.751, 1215.52, 1
4.82259, 276.314 , 278.815, 1289.43, 1
4.82359, 276.372 , 278.88, 1371.89, 1
4.82459, 276.429 , 278.944, 1464.26, 1
4.82559, 276.486 , 279.007, 1568.21, 1
4.82659, 276.543 , 279.071, 1685.72, 1
4.82759, 276.601 , 279.134, 1819.27, 1
4.82859, 276.658 , 279.198, 1971.91, 1
4.82959, 276.715 , 279.261, 2147.46, 1
4.83059, 276.773 , 279.324, 2350.75, 1
4.83159, 276.83 , 279.386, 2587.96, 1
4.83259, 276.887 , 279.449, 2867.08, 1
4.83359, 276.944 , 279.511, 3198.65, 1
4.83459, 277.002 , 279.573, 3596.69, 1
