a(radian), a(degree) , Eruling, Ebend, Ebend
4.23259, 242.51 , 31.0357, 16.4079, 1
4.23359, 242.567 , 30.8405, 16.376, 1
4.23459, 242.624 , 30.6455, 16.3443, 1
4.23559, 242.682 , 30.4505, 16.313, 1
4.23659, 242.739 , 30.2557, 16.2819, 1
4.23759, 242.796 , 30.0609, 16.2511, 1
4.23859, 242.853 , 29.8663, 16.2206, 1
4.23959, 242.911 , 29.6718, 16.1903, 1
4.24059, 242.968 , 29.4773, 16.1603, 1
4.24159, 243.025 , 29.2829, 16.1306, 1
4.24259, 243.083 , 29.0887, 16.1012, 1
4.24359, 243.14 , 28.8945, 16.072, 1
4.24459, 243.197 , 28.7004, 16.0431, 1
4.24559, 243.255 , 28.5064, 16.0145, 1
4.24659, 243.312 , 28.3124, 15.9861, 1
4.24759, 243.369 , 28.1186, 15.958, 1
4.24859, 243.426 , 27.9248, 15.9301, 1
4.24959, 243.484 , 27.7311, 15.9026, 1
4.25059, 243.541 , 27.5374, 15.8752, 1
4.25159, 243.598 , 27.3438, 15.8529, 1
4.25259, 243.656 , 27.1503, 15.8413, 1
4.25359, 243.713 , 26.9569, 15.83, 1
4.25459, 243.77 , 26.7635, 15.8189, 1
4.25559, 243.827 , 26.5702, 15.808, 1
4.25659, 243.885 , 26.3769, 15.7975, 1
4.25759, 243.942 , 26.1837, 15.7871, 1
4.25859, 243.999 , 25.9906, 15.777, 1
4.25959, 244.057 , 25.7975, 15.7672, 1
4.26059, 244.114 , 25.6044, 15.7575, 1
4.26159, 244.171 , 25.4114, 15.7482, 1
4.26259, 244.229 , 25.2185, 15.7391, 1
4.26359, 244.286 , 25.0255, 15.7302, 1
4.26459, 244.343 , 24.8327, 15.7216, 1
4.26559, 244.4 , 24.6398, 15.7132, 1
4.26659, 244.458 , 24.447, 15.705, 1
4.26759, 244.515 , 24.2543, 15.6971, 1
4.26859, 244.572 , 24.0615, 15.6894, 1
4.26959, 244.63 , 23.8688, 15.682, 1
4.27059, 244.687 , 23.6761, 15.6748, 1
4.27159, 244.744 , 23.4835, 15.6679, 1
4.27259, 244.802 , 23.2909, 15.6611, 1
4.27359, 244.859 , 23.0983, 15.6547, 1
4.27459, 244.916 , 22.9057, 15.6484, 1
4.27559, 244.973 , 22.7131, 15.6424, 1
4.27659, 245.031 , 22.5205, 15.6366, 1
4.27759, 245.088 , 22.328, 15.6311, 1
4.27859, 245.145 , 22.1355, 15.6258, 1
4.27959, 245.203 , 21.9429, 15.6207, 1
4.28059, 245.26 , 21.7504, 15.6159, 1
4.28159, 245.317 , 21.5579, 15.6112, 1
4.28259, 245.374 , 21.3654, 15.6069, 1
4.28359, 245.432 , 21.1729, 15.6027, 1
4.28459, 245.489 , 20.9804, 15.5988, 1
4.28559, 245.546 , 20.7878, 15.5951, 1
4.28659, 245.604 , 20.5953, 15.5916, 1
4.28759, 245.661 , 20.4028, 15.5884, 1
4.28859, 245.718 , 20.2102, 15.5854, 1
4.28959, 245.776 , 20.0177, 15.5826, 1
4.29059, 245.833 , 19.8251, 15.5801, 1
4.29159, 245.89 , 19.6325, 15.5777, 1
4.29259, 245.947 , 19.4399, 15.5757, 1
4.29359, 246.005 , 19.2473, 15.5738, 1
4.29459, 246.062 , 19.0546, 15.5721, 1
4.29559, 246.119 , 18.862, 15.5707, 1
4.29659, 246.177 , 18.6693, 15.5695, 1
4.29759, 246.234 , 18.4765, 15.5686, 1
4.29859, 246.291 , 18.2838, 15.5678, 1
4.29959, 246.349 , 18.091, 15.5673, 1
4.30059, 246.406 , 17.8981, 15.567, 1
4.30159, 246.463 , 17.7052, 15.567, 1
4.30259, 246.52 , 17.5123, 15.5671, 1
4.30359, 246.578 , 17.3194, 15.5675, 1
4.30459, 246.635 , 17.1264, 15.5681, 1
4.30559, 246.692 , 16.9333, 15.5689, 1
4.30659, 246.75 , 16.7402, 15.57, 1
4.30759, 246.807 , 16.547, 15.5713, 1
4.30859, 246.864 , 16.3538, 15.5728, 1
4.30959, 246.921 , 16.1606, 15.5745, 1
4.31059, 246.979 , 15.9673, 15.5765, 1
4.31159, 247.036 , 15.7739, 15.5786, 1
4.31259, 247.093 , 15.5804, 15.581, 1
4.31359, 247.151 , 13.4048, 15.5836, 1
4.31459, 247.208 , 13.237, 15.5865, 1
4.31559, 247.265 , 13.069, 15.5895, 1
4.31659, 247.323 , 12.9011, 15.5928, 1
4.31759, 247.38 , 12.733, 15.5963, 1
4.31859, 247.437 , 12.5649, 15.6001, 1
4.31959, 247.494 , 12.3967, 15.604, 1
4.32059, 247.552 , 12.2285, 15.6082, 1
4.32159, 247.609 , 12.0602, 15.6126, 1
4.32259, 247.666 , 11.8918, 15.6173, 1
4.32359, 247.724 , 9.73245, 15.6221, 1
4.32459, 247.781 , 9.59492, 15.6272, 1
4.32559, 247.838 , 9.45729, 15.6325, 1
4.32659, 247.895 , 9.31955, 15.638, 1
4.32759, 247.953 , 9.1817, 15.6437, 1
4.32859, 248.01 , 9.04374, 15.6497, 1
4.32959, 248.067 , 8.90567, 15.6559, 1
4.33059, 248.125 , 8.76749, 15.6623, 1
4.33159, 248.182 , 8.6292, 15.669, 1
4.33259, 248.239 , 8.49079, 15.6759, 1
4.33359, 248.297 , 8.35226, 15.683, 1
4.33459, 248.354 , 8.21362, 15.6903, 1
4.33559, 248.411 , 8.07486, 15.6978, 1
4.33659, 248.468 , 7.93598, 15.7056, 1
4.33759, 248.526 , 7.79698, 15.7136, 1
4.33859, 248.583 , 7.65786, 15.7218, 1
4.33959, 248.64 , 7.51861, 15.7303, 1
4.34059, 248.698 , 7.37923, 15.739, 1
4.34159, 248.755 , 7.23973, 15.7479, 1
4.34259, 248.812 , 7.1001, 15.757, 1
4.34359, 248.87 , 6.96034, 15.7664, 1
4.34459, 248.927 , 6.82045, 15.776, 1
4.34559, 248.984 , 6.68043, 15.7858, 1
4.34659, 249.041 , 6.54027, 15.7959, 1
4.34759, 249.099 , 6.39997, 15.8061, 1
4.34859, 249.156 , 6.25954, 15.8167, 1
4.34959, 249.213 , 6.11897, 15.8274, 1
4.35059, 249.271 , 5.97825, 15.8384, 1
4.35159, 249.328 , 5.8374, 15.8496, 1
4.35259, 249.385 , 5.6964, 15.861, 1
4.35359, 249.442 , 5.55525, 15.8727, 1
4.35459, 249.5 , 5.41396, 15.8846, 1
4.35559, 249.557 , 5.27252, 15.8968, 1
4.35659, 249.614 , 5.13093, 15.9092, 1
4.35759, 249.672 , 4.98919, 15.9218, 1
4.35859, 249.729 , 4.8473, 15.9346, 1
4.35959, 249.786 , 4.70525, 15.9477, 1
4.36059, 249.844 , 4.56304, 15.961, 1
4.36159, 249.901 , 4.42067, 15.9746, 1
4.36259, 249.958 , 4.27815, 15.9884, 1
4.36359, 250.015 , 4.13546, 16.0025, 1
4.36459, 250.073 , 3.99261, 16.0167, 1
4.36559, 250.13 , 3.8496, 16.0313, 1
4.36659, 250.187 , 3.70641, 16.046, 1
4.36759, 250.245 , 3.56306, 16.061, 1
4.36859, 250.302 , 3.41954, 16.0763, 1
4.36959, 250.359 , 3.27585, 16.0918, 1
4.37059, 250.417 , 3.13198, 16.1075, 1
4.37159, 250.474 , 2.98794, 16.1235, 1
4.37259, 250.531 , 2.84372, 16.1397, 1
4.37359, 250.588 , 2.69932, 16.1562, 1
4.37459, 250.646 , 2.55474, 16.1729, 1
4.37559, 250.703 , 2.40998, 16.1899, 1
4.37659, 250.76 , 2.26503, 16.2071, 1
4.37759, 250.818 , 2.1199, 16.2246, 1
4.37859, 250.875 , 0, 16.2423, 16.2423
4.37959, 250.932 , 0, 16.2603, 16.2603
4.38059, 250.989 , 0, 16.2785, 16.2785
4.38159, 251.047 , 0, 16.297, 16.297
4.38259, 251.104 , 0, 16.3157, 16.3157
4.38359, 251.161 , 0, 16.3347, 16.3347
4.38459, 251.219 , 0, 16.354, 16.354
4.38559, 251.276 , 0, 16.3735, 16.3735
4.38659, 251.333 , 0, 16.3933, 16.3933
4.38759, 251.391 , 0, 16.4133, 16.4133
4.38859, 251.448 , 0, 16.4336, 16.4336
4.38959, 251.505 , 0, 16.4541, 16.4541
4.39059, 251.562 , 0, 16.4749, 16.4749
4.39159, 251.62 , 0, 16.496, 16.496
4.39259, 251.677 , 0, 16.5174, 16.5174
4.39359, 251.734 , 0, 16.539, 16.539
4.39459, 251.792 , 0, 16.5608, 16.5608
4.39559, 251.849 , 0, 16.583, 16.583
4.39659, 251.906 , 0, 16.6054, 16.6054
4.39759, 251.963 , 0, 16.6281, 16.6281
4.39859, 252.021 , 2.00212, 16.6511, 1
4.39959, 252.078 , 2.1377, 16.6743, 1
4.40059, 252.135 , 2.27333, 16.6978, 1
4.40159, 252.193 , 2.409, 16.7216, 1
4.40259, 252.25 , 2.54472, 16.7456, 1
4.40359, 252.307 , 2.68048, 16.77, 1
4.40459, 252.365 , 2.81631, 16.7946, 1
4.40559, 252.422 , 2.95218, 16.8195, 1
4.40659, 252.479 , 3.08813, 16.8447, 1
4.40759, 252.536 , 3.22413, 16.8702, 1
4.40859, 252.594 , 3.3602, 16.8959, 1
4.40959, 252.651 , 3.49635, 16.922, 1
4.41059, 252.708 , 3.63256, 16.9483, 1
4.41159, 252.766 , 3.76886, 16.9749, 1
4.41259, 252.823 , 3.90524, 17.0018, 1
4.41359, 252.88 , 4.0417, 17.0291, 1
4.41459, 252.938 , 4.17825, 17.0566, 1
4.41559, 252.995 , 4.31489, 17.0844, 1
4.41659, 253.052 , 4.45163, 17.1125, 1
4.41759, 253.109 , 4.58847, 17.1409, 1
4.41859, 253.167 , 4.72541, 17.1695, 1
4.41959, 253.224 , 4.86246, 17.1986, 1
4.42059, 253.281 , 4.99961, 17.2279, 1
4.42159, 253.339 , 5.13688, 17.2575, 1
4.42259, 253.396 , 5.27426, 17.2874, 1
4.42359, 253.453 , 5.41177, 17.3176, 1
4.42459, 253.51 , 5.5494, 17.3482, 1
4.42559, 253.568 , 5.68715, 17.379, 1
4.42659, 253.625 , 5.82504, 17.4102, 1
4.42759, 253.682 , 5.96306, 17.4417, 1
4.42859, 253.74 , 6.10122, 17.4735, 1
4.42959, 253.797 , 6.23952, 17.5056, 1
4.43059, 253.854 , 8.40928, 17.5381, 1
4.43159, 253.912 , 8.59295, 17.5708, 1
4.43259, 253.969 , 8.7767, 17.6039, 1
4.43359, 254.026 , 8.96054, 17.6374, 1
4.43459, 254.083 , 9.14447, 17.6711, 1
4.43559, 254.141 , 9.32851, 17.7052, 1
4.43659, 254.198 , 9.51264, 17.7397, 1
4.43759, 254.255 , 9.69689, 17.7744, 1
4.43859, 254.313 , 9.88124, 17.8095, 1
4.43959, 254.37 , 10.0657, 17.845, 1
4.44059, 254.427 , 10.2503, 17.8808, 1
4.44159, 254.485 , 10.435, 17.9169, 1
4.44259, 254.542 , 10.6198, 17.9534, 1
4.44359, 254.599 , 10.8048, 17.9902, 1
4.44459, 254.656 , 10.9899, 18.0274, 1
4.44559, 254.714 , 11.1751, 18.065, 1
4.44659, 254.771 , 11.3605, 18.1029, 1
4.44759, 254.828 , 11.546, 18.1412, 1
4.44859, 254.886 , 11.7317, 18.1798, 1
4.44959, 254.943 , 11.9175, 18.2188, 1
4.45059, 255 , 12.1035, 18.2582, 1
4.45159, 255.057 , 12.2897, 18.2979, 1
4.45259, 255.115 , 14.5008, 18.338, 1
4.45359, 255.172 , 14.7319, 18.3785, 1
4.45459, 255.229 , 14.9631, 18.4193, 1
4.45559, 255.287 , 15.1944, 18.4606, 1
4.45659, 255.344 , 15.426, 18.5022, 1
4.45759, 255.401 , 15.6577, 18.5442, 1
4.45859, 255.459 , 15.8896, 18.5866, 1
4.45959, 255.516 , 16.1217, 18.6294, 1
4.46059, 255.573 , 18.3895, 18.6726, 1
4.46159, 255.63 , 18.6791, 18.7162, 1
4.46259, 255.688 , 18.9689, 18.7602, 1
4.46359, 255.745 , 19.259, 18.8046, 1
4.46459, 255.802 , 19.5492, 18.8494, 1
4.46559, 255.86 , 19.8397, 18.8947, 1
4.46659, 255.917 , 20.1303, 18.9403, 1
4.46759, 255.974 , 20.4213, 18.9864, 1
4.46859, 256.031 , 20.7124, 19.0328, 1
4.46959, 256.089 , 21.0038, 19.0797, 1
4.47059, 256.146 , 21.2955, 19.1271, 1
4.47159, 256.203 , 21.5875, 19.1748, 1
4.47259, 256.261 , 21.8797, 19.223, 1
4.47359, 256.318 , 22.1722, 19.2717, 1
4.47459, 256.375 , 22.465, 19.3207, 1
4.47559, 256.433 , 22.7581, 19.3703, 1
4.47659, 256.49 , 23.0515, 19.4202, 1
4.47759, 256.547 , 23.3452, 19.4707, 1
4.47859, 256.604 , 23.6393, 19.5215, 1
4.47959, 256.662 , 23.9337, 19.5729, 1
4.48059, 256.719 , 24.2284, 19.6247, 1
4.48159, 256.776 , 24.5235, 19.677, 1
4.48259, 256.834 , 24.819, 19.7297, 1
4.48359, 256.891 , 25.1148, 19.7829, 1
4.48459, 256.948 , 25.411, 19.8366, 1
4.48559, 257.006 , 25.7076, 19.8908, 1
4.48659, 257.063 , 26.0046, 19.9455, 1
4.48759, 257.12 , 26.3019, 20.0007, 1
4.48859, 257.177 , 26.5997, 20.0564, 1
4.48959, 257.235 , 26.898, 20.1125, 1
4.49059, 257.292 , 27.1966, 20.1692, 1
4.49159, 257.349 , 27.4957, 20.2264, 1
4.49259, 257.407 , 27.7952, 20.2841, 1
4.49359, 257.464 , 28.0952, 20.3423, 1
4.49459, 257.521 , 28.3957, 20.4011, 1
4.49559, 257.578 , 28.6967, 20.4604, 1
4.49659, 257.636 , 28.9981, 20.5202, 1
4.49759, 257.693 , 29.3, 20.5806, 1
4.49859, 257.75 , 29.6024, 20.6415, 1
4.49959, 257.808 , 29.9054, 20.7029, 1
4.50059, 257.865 , 30.2088, 20.7649, 1
4.50159, 257.922 , 30.5128, 20.8275, 1
4.50259, 257.98 , 30.8173, 20.8907, 1
4.50359, 258.037 , 31.1224, 20.9544, 1
4.50459, 258.094 , 31.428, 21.0187, 1
4.50559, 258.151 , 31.7343, 21.0835, 1
4.50659, 258.209 , 32.041, 21.149, 1
4.50759, 258.266 , 32.3484, 21.215, 1
4.50859, 258.323 , 32.6564, 21.2817, 1
4.50959, 258.381 , 32.965, 21.349, 1
4.51059, 258.438 , 33.2742, 21.4168, 1
4.51159, 258.495 , 33.584, 21.4853, 1
4.51259, 258.553 , 33.8944, 21.5544, 1
4.51359, 258.61 , 34.2056, 21.6242, 1
4.51459, 258.667 , 34.5173, 21.6946, 1
4.51559, 258.724 , 34.8298, 21.7656, 1
4.51659, 258.782 , 35.1429, 21.8372, 1
4.51759, 258.839 , 35.4567, 21.9096, 1
4.51859, 258.896 , 35.6798, 21.9826, 1
4.51959, 258.954 , 35.8719, 22.0562, 1
4.52059, 259.011 , 36.0639, 22.1306, 1
4.52159, 259.068 , 36.246, 22.2056, 1
4.52259, 259.125 , 36.4039, 22.2813, 1
4.52359, 259.183 , 36.5615, 22.3577, 1
4.52459, 259.24 , 36.7185, 22.4348, 1
4.52559, 259.297 , 36.8752, 22.5126, 1
4.52659, 259.355 , 37.0314, 22.5912, 1
4.52759, 259.412 , 37.1872, 22.6705, 1
4.52859, 259.469 , 37.3426, 22.7505, 1
4.52959, 259.527 , 37.4976, 22.8312, 1
4.53059, 259.584 , 37.6522, 22.9127, 1
4.53159, 259.641 , 37.8063, 22.995, 1
4.53259, 259.698 , 37.9601, 23.078, 1
4.53359, 259.756 , 38.1135, 23.1619, 1
4.53459, 259.813 , 38.2666, 23.2465, 1
4.53559, 259.87 , 38.4192, 23.3319, 1
4.53659, 259.928 , 38.5715, 23.418, 1
4.53759, 259.985 , 38.7234, 23.5051, 1
4.53859, 260.042 , 38.875, 23.5929, 1
4.53959, 260.099 , 39.0262, 23.6815, 1
4.54059, 260.157 , 39.177, 23.771, 1
4.54159, 260.214 , 39.3275, 23.8614, 1
4.54259, 260.271 , 39.4777, 23.9526, 1
4.54359, 260.329 , 39.6275, 24.0447, 1
4.54459, 260.386 , 39.777, 24.1376, 1
4.54559, 260.443 , 39.9262, 24.2315, 1
4.54659, 260.501 , 40.075, 24.3262, 1
4.54759, 260.558 , 40.2236, 24.4219, 1
4.54859, 260.615 , 40.3718, 24.5185, 1
4.54959, 260.672 , 40.5197, 24.616, 1
4.55059, 260.73 , 40.6673, 24.7144, 1
4.55159, 260.787 , 40.8146, 24.8138, 1
4.55259, 260.844 , 40.9616, 24.9142, 1
4.55359, 260.902 , 41.1083, 25.0155, 1
4.55459, 260.959 , 41.2547, 25.1179, 1
4.55559, 261.016 , 41.4008, 25.2212, 1
4.55659, 261.074 , 41.5467, 25.3256, 1
4.55759, 261.131 , 41.6923, 25.4309, 1
4.55859, 261.188 , 41.8376, 25.5373, 1
4.55959, 261.245 , 41.9826, 25.6448, 1
4.56059, 261.303 , 42.1273, 25.7533, 1
4.56159, 261.36 , 42.2718, 25.8629, 1
4.56259, 261.417 , 42.4161, 25.9736, 1
4.56359, 261.475 , 42.56, 26.0854, 1
4.56459, 261.532 , 42.7038, 26.1983, 1
4.56559, 261.589 , 42.8472, 26.3124, 1
4.56659, 261.646 , 42.9904, 26.4276, 1
4.56759, 261.704 , 43.1334, 26.5439, 1
4.56859, 261.761 , 43.2762, 26.6615, 1
4.56959, 261.818 , 43.4187, 26.7802, 1
4.57059, 261.876 , 43.561, 26.9001, 1
4.57159, 261.933 , 43.703, 27.0213, 1
4.57259, 261.99 , 43.8448, 27.1437, 1
4.57359, 262.048 , 43.9864, 27.2673, 1
4.57459, 262.105 , 44.1278, 27.3922, 1
4.57559, 262.162 , 44.2689, 27.5184, 1
4.57659, 262.219 , 44.4099, 27.6459, 1
4.57759, 262.277 , 44.5506, 27.7748, 1
4.57859, 262.334 , 44.6911, 27.9049, 1
4.57959, 262.391 , 44.8314, 28.0365, 1
4.58059, 262.449 , 44.9716, 28.1694, 1
4.58159, 262.506 , 45.1115, 28.3037, 1
4.58259, 262.563 , 45.2512, 28.4394, 1
4.58359, 262.621 , 45.3907, 28.5765, 1
4.58459, 262.678 , 45.53, 28.7151, 1
4.58559, 262.735 , 45.6692, 28.8552, 1
4.58659, 262.792 , 45.8082, 28.9968, 1
4.58759, 262.85 , 45.9469, 29.1399, 1
4.58859, 262.907 , 46.0855, 29.2845, 1
4.58959, 262.964 , 46.224, 29.4307, 1
4.59059, 263.022 , 46.3622, 29.5784, 1
4.59159, 263.079 , 46.5003, 29.7278, 1
4.59259, 263.136 , 46.6382, 29.8788, 1
4.59359, 263.193 , 46.776, 30.0314, 1
4.59459, 263.251 , 46.9135, 30.1857, 1
4.59559, 263.308 , 47.051, 30.3418, 1
4.59659, 263.365 , 47.1882, 30.4995, 1
4.59759, 263.423 , 47.3253, 30.659, 1
4.59859, 263.48 , 47.4623, 30.8202, 1
4.59959, 263.537 , 47.5991, 30.9833, 1
4.60059, 263.595 , 47.7358, 31.1481, 1
4.60159, 263.652 , 47.8723, 31.3149, 1
4.60259, 263.709 , 48.0087, 31.4835, 1
4.60359, 263.766 , 48.1449, 31.654, 1
4.60459, 263.824 , 48.281, 31.8265, 1
4.60559, 263.881 , 48.417, 32.0009, 1
4.60659, 263.938 , 48.5528, 32.1773, 1
4.60759, 263.996 , 48.6885, 32.3557, 1
4.60859, 264.053 , 48.8241, 32.5362, 1
4.60959, 264.11 , 48.9595, 32.7188, 1
4.61059, 264.168 , 49.0949, 32.9036, 1
4.61159, 264.225 , 49.2301, 33.0904, 1
4.61259, 264.282 , 49.3652, 33.2795, 1
4.61359, 264.339 , 49.5001, 33.4708, 1
4.61459, 264.397 , 49.635, 33.6644, 1
4.61559, 264.454 , 49.7698, 33.8602, 1
4.61659, 264.511 , 49.9044, 34.0584, 1
4.61759, 264.569 , 50.039, 34.259, 1
4.61859, 264.626 , 50.1734, 34.4619, 1
4.61959, 264.683 , 50.3078, 34.6673, 1
4.62059, 264.74 , 50.442, 34.8753, 1
4.62159, 264.798 , 50.5761, 35.0857, 1
4.62259, 264.855 , 50.7102, 35.2987, 1
4.62359, 264.912 , 50.8442, 35.5143, 1
4.62459, 264.97 , 50.978, 35.7326, 1
4.62559, 265.027 , 51.0827, 19.5487, 1
4.62659, 265.084 , 51.169, 19.6128, 1
4.62759, 265.142 , 51.2551, 19.6773, 1
4.62859, 265.199 , 51.341, 19.7425, 1
4.62959, 265.256 , 51.4267, 19.8082, 1
4.63059, 265.313 , 51.5121, 19.8746, 1
4.63159, 265.371 , 51.5973, 19.9415, 1
4.63259, 265.428 , 51.6823, 20.009, 1
4.63359, 265.485 , 51.7671, 20.0771, 1
4.63459, 265.543 , 51.8516, 20.1458, 1
4.63559, 265.6 , 51.936, 20.2151, 1
4.63659, 265.657 , 52.0201, 20.2851, 1
4.63759, 265.714 , 52.104, 20.3557, 1
4.63859, 265.772 , 52.1877, 20.4269, 1
4.63959, 265.829 , 52.2712, 20.4988, 1
4.64059, 265.886 , 52.3544, 20.5713, 1
4.64159, 265.944 , 52.4375, 20.6445, 1
4.64259, 266.001 , 52.5203, 20.7183, 1
4.64359, 266.058 , 52.603, 20.7929, 1
4.64459, 266.116 , 52.6854, 20.8681, 1
4.64559, 266.173 , 52.7676, 20.944, 1
4.64659, 266.23 , 52.8496, 21.0206, 1
4.64759, 266.287 , 52.9314, 21.0979, 1
4.64859, 266.345 , 53.013, 21.1759, 1
4.64959, 266.402 , 53.0944, 21.2546, 1
4.65059, 266.459 , 53.1755, 21.3341, 1
4.65159, 266.517 , 53.2565, 21.4143, 1
4.65259, 266.574 , 53.3373, 21.4953, 1
4.65359, 266.631 , 53.4178, 21.577, 1
4.65459, 266.689 , 53.4982, 21.6595, 1
4.65559, 266.746 , 53.5784, 21.7428, 1
4.65659, 266.803 , 53.6583, 21.8268, 1
4.65759, 266.86 , 53.7381, 21.9116, 1
4.65859, 266.918 , 53.8176, 21.9973, 1
4.65959, 266.975 , 53.897, 22.0838, 1
4.66059, 267.032 , 53.9762, 22.1711, 1
4.66159, 267.09 , 54.0551, 22.2592, 1
4.66259, 267.147 , 54.1339, 22.3482, 1
4.66359, 267.204 , 54.2125, 22.438, 1
4.66459, 267.261 , 54.2909, 22.5287, 1
4.66559, 267.319 , 54.369, 22.6203, 1
4.66659, 267.376 , 54.447, 22.7127, 1
4.66759, 267.433 , 54.5248, 22.8061, 1
4.66859, 267.491 , 54.6024, 22.9004, 1
4.66959, 267.548 , 54.6799, 22.9956, 1
4.67059, 267.605 , 54.7571, 23.0917, 1
4.67159, 267.663 , 54.8341, 23.1888, 1
4.67259, 267.72 , 54.911, 23.2868, 1
4.67359, 267.777 , 54.9876, 23.3858, 1
4.67459, 267.834 , 55.0641, 23.4858, 1
4.67559, 267.892 , 55.1404, 23.5868, 1
4.67659, 267.949 , 55.2165, 23.6888, 1
4.67759, 268.006 , 55.2924, 23.7918, 1
4.67859, 268.064 , 55.3681, 23.8959, 1
4.67959, 268.121 , 55.4436, 24.001, 1
4.68059, 268.178 , 55.519, 24.1072, 1
4.68159, 268.236 , 55.5942, 24.2145, 1
4.68259, 268.293 , 55.6692, 24.3228, 1
4.68359, 268.35 , 55.744, 24.4323, 1
4.68459, 268.407 , 55.8186, 24.5429, 1
4.68559, 268.465 , 55.8931, 24.6546, 1
4.68659, 268.522 , 55.9673, 24.7675, 1
4.68759, 268.579 , 56.0414, 24.8816, 1
4.68859, 268.637 , 56.1153, 24.9968, 1
4.68959, 268.694 , 56.189, 25.1133, 1
4.69059, 268.751 , 56.2626, 25.231, 1
4.69159, 268.808 , 56.336, 25.3499, 1
4.69259, 268.866 , 56.4092, 25.47, 1
4.69359, 268.923 , 56.4822, 25.5915, 1
4.69459, 268.98 , 56.5551, 25.7142, 1
4.69559, 269.038 , 56.6277, 25.8382, 1
4.69659, 269.095 , 56.7002, 25.9636, 1
4.69759, 269.152 , 56.7726, 26.0903, 1
4.69859, 269.21 , 56.8447, 26.2184, 1
4.69959, 269.267 , 56.9167, 26.3479, 1
4.70059, 269.324 , 56.9885, 26.4788, 1
4.70159, 269.381 , 57.0602, 26.6111, 1
4.70259, 269.439 , 57.1316, 26.7448, 1
4.70359, 269.496 , 57.2029, 26.8801, 1
4.70459, 269.553 , 57.2741, 27.0168, 1
4.70559, 269.611 , 57.345, 27.155, 1
4.70659, 269.668 , 57.4158, 27.2948, 1
4.70759, 269.725 , 57.4865, 27.4361, 1
4.70859, 269.782 , 57.5569, 27.579, 1
4.70959, 269.84 , 57.6272, 27.7235, 1
4.71059, 269.897 , 57.6974, 27.8697, 1
4.71159, 269.954 , 57.7673, 28.0175, 1
4.71259, 270.012 , 57.8371, 28.167, 1
4.71359, 270.069 , 57.9068, 28.3182, 1
4.71459, 270.126 , 57.9763, 28.4712, 1
4.71559, 270.184 , 58.0456, 28.6259, 1
4.71659, 270.241 , 58.1147, 28.7824, 1
4.71759, 270.298 , 58.1837, 28.9407, 1
4.71859, 270.355 , 58.2526, 29.1008, 1
4.71959, 270.413 , 58.3212, 29.2629, 1
4.72059, 270.47 , 58.3897, 29.4268, 1
4.72159, 270.527 , 58.4581, 29.5927, 1
4.72259, 270.585 , 58.5263, 29.7606, 1
4.72359, 270.642 , 58.5943, 29.9304, 1
4.72459, 270.699 , 58.6622, 30.1023, 1
4.72559, 270.757 , 58.7299, 30.2762, 1
4.72659, 270.814 , 58.7975, 30.4523, 1
4.72759, 270.871 , 58.8649, 30.6305, 1
4.72859, 270.928 , 58.9321, 30.8108, 1
4.72959, 270.986 , 58.9992, 30.9934, 1
4.73059, 271.043 , 59.0662, 31.1782, 1
4.73159, 271.1 , 59.133, 31.3653, 1
4.73259, 271.158 , 59.1996, 31.5547, 1
4.73359, 271.215 , 59.2661, 31.7465, 1
4.73459, 271.272 , 59.3324, 31.9407, 1
4.73559, 271.329 , 59.3986, 32.1373, 1
4.73659, 271.387 , 59.4646, 32.3364, 1
4.73759, 271.444 , 59.5305, 32.538, 1
4.73859, 271.501 , 59.5962, 32.7422, 1
4.73959, 271.559 , 59.6618, 32.949, 1
4.74059, 271.616 , 59.7272, 33.1584, 1
4.74159, 271.673 , 59.7925, 33.3706, 1
4.74259, 271.731 , 59.8576, 33.5855, 1
4.74359, 271.788 , 59.9226, 33.8033, 1
4.74459, 271.845 , 59.9874, 34.0239, 1
4.74559, 271.902 , 60.0521, 34.2473, 1
4.74659, 271.96 , 60.1167, 34.4738, 1
4.74759, 272.017 , 60.1811, 34.7033, 1
4.74859, 272.074 , 60.2453, 34.9358, 1
4.74959, 272.132 , 60.3094, 35.1715, 1
4.75059, 272.189 , 60.3734, 35.4103, 1
4.75159, 272.246 , 60.4372, 35.6524, 1
4.75259, 272.304 , 60.5009, 35.8978, 1
4.75359, 272.361 , 60.5644, 36.1465, 1
4.75459, 272.418 , 60.6278, 36.3987, 1
4.75559, 272.475 , 60.691, 36.6544, 1
4.75659, 272.533 , 60.7541, 36.9136, 1
4.75759, 272.59 , 60.8171, 37.1765, 1
4.75859, 272.647 , 60.8799, 37.4431, 1
4.75959, 272.705 , 60.9426, 37.7134, 1
4.76059, 272.762 , 61.0051, 37.9876, 1
4.76159, 272.819 , 61.0675, 38.2657, 1
4.76259, 272.876 , 61.1298, 38.5478, 1
4.76359, 272.934 , 61.1919, 38.8339, 1
4.76459, 272.991 , 61.2539, 39.1243, 1
4.76559, 273.048 , 61.3157, 39.4188, 1
4.76659, 273.106 , 61.3774, 39.7177, 1
4.76759, 273.163 , 61.439, 40.021, 1
4.76859, 273.22 , 61.5004, 40.3288, 1
4.76959, 273.278 , 61.5617, 40.6412, 1
4.77059, 273.335 , 61.6229, 40.9583, 1
4.77159, 273.392 , 61.6839, 41.2802, 1
4.77259, 273.449 , 61.7448, 41.607, 1
4.77359, 273.507 , 61.8055, 41.9387, 1
